,Search Term,health
207,2007-12-22,27.487179487179485
208,2007-12-29,38.776556776556774
209,2008-01-05,45.15750915750915
210,2008-01-12,42.703296703296694
211,2008-01-19,41.23076923076923
212,2008-01-26,42.21245421245421
213,2008-02-02,42.703296703296694
214,2008-02-09,40.24908424908424
215,2008-02-16,40.73992673992674
216,2008-02-23,42.703296703296694
217,2008-03-01,41.721611721611715
218,2008-03-08,40.73992673992674
219,2008-03-15,38.776556776556774
220,2008-03-22,40.73992673992674
221,2008-03-29,42.703296703296694
222,2008-04-05,42.703296703296694
223,2008-04-12,41.23076923076923
224,2008-04-19,41.23076923076923
225,2008-04-26,40.73992673992674
226,2008-05-03,39.26739926739927
227,2008-05-10,39.26739926739927
228,2008-05-17,39.26739926739927
229,2008-05-24,36.81318681318682
230,2008-05-31,42.703296703296694
231,2008-06-07,36.32234432234432
232,2008-06-14,38.28571428571428
233,2008-06-21,37.794871794871796
234,2008-06-28,36.81318681318682
235,2008-07-05,38.776556776556774
236,2008-07-12,37.3040293040293
237,2008-07-19,38.28571428571428
238,2008-07-26,38.28571428571428
239,2008-08-02,39.26739926739927
240,2008-08-09,37.3040293040293
241,2008-08-16,37.794871794871796
242,2008-08-23,39.26739926739927
243,2008-08-30,37.794871794871796
244,2008-09-06,39.75824175824175
245,2008-09-13,39.75824175824175
246,2008-09-20,40.24908424908424
247,2008-09-27,40.73992673992674
248,2008-10-04,40.73992673992674
249,2008-10-11,41.721611721611715
250,2008-10-18,42.21245421245421
251,2008-10-25,42.703296703296694
252,2008-11-01,37.794871794871796
253,2008-11-08,41.23076923076923
254,2008-11-15,41.721611721611715
255,2008-11-22,31.413919413919412
256,2008-11-29,40.24908424908424
257,2008-12-06,39.0
258,2008-12-13,34.0
259,2008-12-20,27.0
260,2008-12-27,34.0
261,2009-01-03,43.00000000000001
262,2009-01-10,42.00000000000001
263,2009-01-17,40.0
264,2009-01-24,42.00000000000001
265,2009-01-31,44.0
266,2009-02-07,43.00000000000001
267,2009-02-14,42.00000000000001
268,2009-02-21,43.00000000000001
269,2009-02-28,42.00000000000001
270,2009-03-07,41.0
271,2009-03-14,41.0
272,2009-03-21,42.00000000000001
273,2009-03-28,42.00000000000001
274,2009-04-04,39.0
275,2009-04-11,42.00000000000001
276,2009-04-18,41.0
277,2009-04-25,46.0
278,2009-05-02,42.00000000000001
279,2009-05-09,42.00000000000001
280,2009-05-16,39.0
281,2009-05-23,37.0
282,2009-05-30,39.0
283,2009-06-06,40.0
284,2009-06-13,41.0
285,2009-06-20,41.0
286,2009-06-27,40.0
287,2009-07-04,39.0
288,2009-07-11,44.0
289,2009-07-18,47.0
290,2009-07-25,47.0
291,2009-08-01,46.0
292,2009-08-08,55.00000000000001
293,2009-08-15,50.0
294,2009-08-22,45.00000000000001
295,2009-08-29,47.0
296,2009-09-05,49.00000000000001
297,2009-09-12,47.0
298,2009-09-19,43.00000000000001
299,2009-09-26,44.0
300,2009-10-03,45.00000000000001
301,2009-10-10,49.00000000000001
302,2009-10-17,49.00000000000001
303,2009-10-24,49.00000000000001
304,2009-10-31,52.0
305,2009-11-07,54.0
306,2009-11-14,47.0
307,2009-11-21,38.00000000000001
308,2009-11-28,43.00000000000001
309,2009-12-05,40.0
310,2009-12-12,38.00000000000001
311,2009-12-19,34.0
312,2009-12-26,34.0
313,2010-01-02,42.00000000000001
314,2010-01-09,45.00000000000001
315,2010-01-16,43.00000000000001
316,2010-01-23,42.00000000000001
