,Search Term,sustainability
270,2009-03-07,79.0
271,2009-03-14,74.99999999999999
272,2009-03-21,83.0
273,2009-03-28,82.0
274,2009-04-04,82.0
275,2009-04-11,87.0
276,2009-04-18,96.99999999999999
277,2009-04-25,92.0
278,2009-05-02,85.0
279,2009-05-09,79.0
280,2009-05-16,72.99999999999999
281,2009-05-23,69.0
282,2009-05-30,74.99999999999999
283,2009-06-06,72.0
284,2009-06-13,68.0
285,2009-06-20,61.999999999999986
286,2009-06-27,59.0
287,2009-07-04,61.999999999999986
288,2009-07-11,61.999999999999986
289,2009-07-18,61.999999999999986
290,2009-07-25,57.99999999999999
291,2009-08-01,64.99999999999999
292,2009-08-08,67.0
293,2009-08-15,67.0
294,2009-08-22,74.0
295,2009-08-29,80.0
296,2009-09-05,77.0
297,2009-09-12,85.0
298,2009-09-19,90.99999999999999
299,2009-09-26,83.0
300,2009-10-03,85.99999999999999
301,2009-10-10,92.0
302,2009-10-17,93.0
303,2009-10-24,87.99999999999999
304,2009-10-31,92.0
305,2009-11-07,94.0
306,2009-11-14,92.0
307,2009-11-21,74.99999999999999
308,2009-11-28,88.99999999999999
309,2009-12-05,82.0
310,2009-12-12,68.0
311,2009-12-19,41.0
312,2009-12-26,40.0
313,2010-01-02,63.0
314,2010-01-09,70.0
315,2010-01-16,69.0
316,2010-01-23,79.0
317,2010-01-30,83.0
318,2010-02-06,81.0
319,2010-02-13,77.99999999999999
320,2010-02-20,87.99999999999999
321,2010-02-27,87.99999999999999
322,2010-03-06,87.0
323,2010-03-13,81.0
324,2010-03-20,88.99999999999999
325,2010-03-27,80.0
326,2010-04-03,90.0
327,2010-04-10,90.99999999999999
328,2010-04-17,98.99999999999999
329,2010-04-24,100.0
330,2010-05-01,88.99999999999999
331,2010-05-08,85.99999999999999
332,2010-05-15,80.0
333,2010-05-22,72.99999999999999
334,2010-05-29,70.0
335,2010-06-05,74.99999999999999
336,2010-06-12,67.0
337,2010-06-19,67.0
338,2010-06-26,64.0
339,2010-07-03,55.99999999999999
340,2010-07-10,59.0
341,2010-07-17,64.0
342,2010-07-24,55.99999999999999
343,2010-07-31,57.99999999999999
344,2010-08-07,57.99999999999999
345,2010-08-14,64.0
