,Search Term,vegan near me
126,2015-04-25,2.329383031278621
127,2015-05-02,2.495767533512808
128,2015-05-09,2.828536537981183
129,2015-05-16,2.329383031278621
130,2015-05-23,1.9966140268102464
131,2015-05-30,2.329383031278621
132,2015-06-06,2.6621520357469954
133,2015-06-13,3.6604590491521183
134,2015-06-20,3.826843551386306
135,2015-06-27,3.327690044683744
136,2015-07-04,4.658766062557242
137,2015-07-11,3.327690044683744
138,2015-07-18,4.159612555854681
139,2015-07-25,4.991535067025616
140,2015-08-01,4.991535067025616
141,2015-08-08,4.8251505647914295
142,2015-08-15,4.492381560323055
143,2015-08-22,4.991535067025616
144,2015-08-29,3.4940745469179317
145,2015-09-05,3.4940745469179317
146,2015-09-12,3.6604590491521183
147,2015-09-19,4.159612555854681
148,2015-09-26,3.6604590491521183
149,2015-10-03,4.325997058088868
150,2015-10-10,3.9932280536204927
151,2015-10-17,4.159612555854681
152,2015-10-24,4.658766062557242
153,2015-10-31,4.159612555854681
154,2015-11-07,4.492381560323055
155,2015-11-14,3.6604590491521183
156,2015-11-21,3.826843551386306
157,2015-11-28,3.6604590491521183
158,2015-12-05,3.826843551386306
159,2015-12-12,4.8251505647914295
160,2015-12-19,5.157919569259803
161,2015-12-26,7.487302600538424
162,2016-01-02,6.821764591601676
163,2016-01-09,7.487302600538424
164,2016-01-16,7.653687102772612
165,2016-01-23,6.655380089367488
166,2016-01-30,6.9881490938358635
167,2016-02-06,6.9881490938358635
168,2016-02-13,8.319225111709361
169,2016-02-20,7.8200716050068
170,2016-02-27,8.651994116177736
171,2016-03-05,8.319225111709361
172,2016-03-12,10.315839138519607
173,2016-03-19,11.97968416086148
174,2016-03-26,10.648608142987982
175,2016-04-02,11.314146151924731
176,2016-04-09,11.314146151924731
177,2016-04-16,12.9779911742666
178,2016-04-23,10.81499264522217
179,2016-04-30,11.480530654158917
180,2016-05-07,13.310760178734975
181,2016-05-14,12.64522216979823
182,2016-05-21,12.9779911742666
183,2016-05-28,13.144375676500788
184,2016-06-04,14.309067192140102
185,2016-06-11,14.641836196608473
186,2016-06-18,13.477144680969163
187,2016-06-25,13.643529183203352
188,2016-07-02,15.307374205545225
189,2016-07-09,13.80991368543754
190,2016-07-16,16.13929671671616
191,2016-07-23,14.475451694374286
192,2016-07-30,13.80991368543754
193,2016-08-06,14.309067192140102
194,2016-08-13,14.80822069884266
195,2016-08-20,15.307374205545225
196,2016-08-27,15.473758707779412
197,2016-09-03,14.80822069884266
198,2016-09-10,12.146068663095667
199,2016-09-17,13.310760178734975
200,2016-09-24,12.9779911742666
201,2016-10-01,12.478837667564042
202,2016-10-08,14.142682689905914
203,2016-10-15,12.64522216979823
204,2016-10-22,11.480530654158917
205,2016-10-29,12.312453165329854
206,2016-11-05,12.811606672032417
207,2016-11-12,12.811606672032417
208,2016-11-19,14.309067192140102
209,2016-11-26,12.043795620437955
210,2016-12-03,12.846715328467152
211,2016-12-10,14.452554744525548
212,2016-12-17,16.861313868613138
213,2016-12-24,15.255474452554743
214,2016-12-31,16.05839416058394
215,2017-01-07,13.649635036496349
216,2017-01-14,14.452554744525548
217,2017-01-21,13.649635036496349
218,2017-01-28,13.649635036496349
219,2017-02-04,15.255474452554743
220,2017-02-11,16.05839416058394
221,2017-02-18,17.664233576642335
222,2017-02-25,17.664233576642335
223,2017-03-04,16.05839416058394
224,2017-03-11,18.467153284671532
225,2017-03-18,18.467153284671532
226,2017-03-25,20.072992700729923
227,2017-04-01,18.467153284671532
228,2017-04-08,20.87591240875912
229,2017-04-15,17.664233576642335
230,2017-04-22,16.861313868613138
231,2017-04-29,16.861313868613138
232,2017-05-06,18.467153284671532
233,2017-05-13,19.270072992700726
234,2017-05-20,20.072992700729923
235,2017-05-27,25.693430656934304
236,2017-06-03,22.481751824817515
237,2017-06-10,22.481751824817515
238,2017-06-17,25.693430656934304
239,2017-06-24,31.313868613138684
240,2017-07-01,34.52554744525547
241,2017-07-08,35.32846715328467
242,2017-07-15,43.357664233576635
243,2017-07-22,44.160583941605836
244,2017-07-29,47.372262773722625
245,2017-08-05,46.569343065693424
246,2017-08-12,45.76642335766423
247,2017-08-19,44.160583941605836
248,2017-08-26,40.94890510948905
249,2017-09-02,39.34306569343065
250,2017-09-09,37.73722627737226
251,2017-09-16,37.73722627737226
252,2017-09-23,33.722627737226276
253,2017-09-30,36.934306569343065
254,2017-10-07,36.131386861313864
255,2017-10-14,36.131386861313864
256,2017-10-21,34.52554744525547
257,2017-10-28,30.510948905109487
258,2017-11-04,32.11678832116788
259,2017-11-11,31.313868613138684
260,2017-11-18,32.919708029197075
261,2017-11-25,28.905109489051096
262,2017-12-02,28.905109489051096
263,2017-12-09,27.299270072992698
264,2017-12-16,32.11678832116788
265,2017-12-23,34.52554744525547
266,2017-12-30,38.54014598540145
267,2018-01-06,36.934306569343065
268,2018-01-13,39.34306569343065
269,2018-01-20,41.75182481751824
270,2018-01-27,38.54014598540145
271,2018-02-03,37.73722627737226
272,2018-02-10,43.357664233576635
273,2018-02-17,42.55474452554744
274,2018-02-24,40.94890510948905
275,2018-03-03,43.357664233576635
276,2018-03-10,44.96350364963503
277,2018-03-17,43.357664233576635
278,2018-03-24,48.17518248175182
279,2018-03-31,44.96350364963503
280,2018-04-07,39.34306569343065
281,2018-04-14,41.75182481751824
282,2018-04-21,41.75182481751824
283,2018-04-28,39.34306569343065
284,2018-05-05,39.34306569343065
285,2018-05-12,40.145985401459846
286,2018-05-19,39.34306569343065
287,2018-05-26,44.160583941605836
288,2018-06-02,47.372262773722625
289,2018-06-09,52.992700729927
290,2018-06-16,50.583941605839414
291,2018-06-23,54.598540145985396
292,2018-06-30,57.81021897810219
293,2018-07-07,54.598540145985396
294,2018-07-14,53.795620437956195
295,2018-07-21,54.598540145985396
296,2018-07-28,54.598540145985396
297,2018-08-04,54.598540145985396
298,2018-08-11,56.20437956204379
299,2018-08-18,52.992700729927
300,2018-08-25,49.78102189781021
301,2018-09-01,49.78102189781021
302,2018-09-08,44.96350364963503
303,2018-09-15,47.372262773722625
304,2018-09-22,44.96350364963503
305,2018-09-29,46.569343065693424
306,2018-10-06,44.96350364963503
307,2018-10-13,47.372262773722625
308,2018-10-20,44.160583941605836
309,2018-10-27,42.55474452554744
310,2018-11-03,41.75182481751824
311,2018-11-10,42.55474452554744
312,2018-11-17,43.357664233576635
313,2018-11-24,37.73722627737226
314,2018-12-01,39.34306569343065
315,2018-12-08,40.145985401459846
316,2018-12-15,47.372262773722625
317,2018-12-22,52.189781021897794
318,2018-12-29,57.007299270072984
319,2019-01-05,49.78102189781021
320,2019-01-12,46.569343065693424
321,2019-01-19,48.17518248175182
322,2019-01-26,45.76642335766423
323,2019-02-02,44.96350364963503
324,2019-02-09,50.583941605839414
325,2019-02-16,49.78102189781021
326,2019-02-23,48.17518248175182
327,2019-03-02,51.38686131386861
328,2019-03-09,55.40145985401459
329,2019-03-16,56.20437956204379
330,2019-03-23,58.613138686131386
331,2019-03-30,58.613138686131386
332,2019-04-06,59.41605839416057
333,2019-04-13,63.43065693430656
334,2019-04-20,55.40145985401459
335,2019-04-27,60.218978102189766
336,2019-05-04,59.41605839416057
337,2019-05-11,61.021897810218974
338,2019-05-18,61.021897810218974
339,2019-05-25,64.23357664233576
340,2019-06-01,66.64233576642334
341,2019-06-08,65.83941605839415
342,2019-06-15,68.24817518248175
343,2019-06-22,67.44525547445255
344,2019-06-29,75.47445255474452
345,2019-07-06,65.03649635036496
346,2019-07-13,76.27737226277371
347,2019-07-20,73.06569343065692
348,2019-07-27,70.65693430656934
349,2019-08-03,72.26277372262773
350,2019-08-10,72.26277372262773
351,2019-08-17,65.83941605839415
352,2019-08-24,64.23357664233576
353,2019-08-31,62.62773722627737
354,2019-09-07,54.598540145985396
355,2019-09-14,57.81021897810219
356,2019-09-21,57.007299270072984
357,2019-09-28,60.218978102189766
358,2019-10-05,56.20437956204379
359,2019-10-12,58.613138686131386
360,2019-10-19,61.021897810218974
361,2019-10-26,71.45985401459853
362,2019-11-02,60.218978102189766
363,2019-11-09,65.03649635036496
364,2019-11-16,65.83941605839415
365,2019-11-23,69.05109489051094
366,2019-11-30,54.598540145985396
367,2019-12-07,58.613138686131386
368,2019-12-14,61.021897810218974
369,2019-12-21,71.45985401459853
370,2019-12-28,80.29197080291969
371,2020-01-04,70.65693430656934
372,2020-01-11,65.83941605839415
373,2020-01-18,72.26277372262773
374,2020-01-25,64.0
375,2020-02-01,60.0
376,2020-02-08,66.0
377,2020-02-15,73.0
378,2020-02-22,67.0
379,2020-02-29,65.0
380,2020-03-07,61.0
381,2020-03-14,28.999999999999996
382,2020-03-21,19.0
383,2020-03-28,21.0
384,2020-04-04,23.0
385,2020-04-11,23.0
386,2020-04-18,27.0
387,2020-04-25,32.0
388,2020-05-02,37.0
389,2020-05-09,40.0
390,2020-05-16,44.0
391,2020-05-23,49.0
392,2020-05-30,49.0
393,2020-06-06,56.00000000000001
394,2020-06-13,59.0
395,2020-06-20,63.0
396,2020-06-27,74.0
397,2020-07-04,57.99999999999999
398,2020-07-11,66.0
399,2020-07-18,63.0
400,2020-07-25,70.0
401,2020-08-01,69.0
402,2020-08-08,67.0
403,2020-08-15,69.0
404,2020-08-22,69.0
405,2020-08-29,67.0
406,2020-09-05,65.0
407,2020-09-12,66.0
408,2020-09-19,61.0
409,2020-09-26,63.0
410,2020-10-03,65.0
411,2020-10-10,64.0
412,2020-10-17,68.0
413,2020-10-24,66.0
414,2020-10-31,49.0
415,2020-11-07,61.0
416,2020-11-14,61.0
417,2020-11-21,60.0
418,2020-11-28,52.0
419,2020-12-05,55.00000000000001
420,2020-12-12,56.00000000000001
421,2020-12-19,64.0
422,2020-12-26,65.0
423,2021-01-02,69.0
424,2021-01-09,65.0
425,2021-01-16,68.0
426,2021-01-23,63.0
427,2021-01-30,56.00000000000001
428,2021-02-06,64.0
429,2021-02-13,64.0
430,2021-02-20,63.0
431,2021-02-27,66.0
432,2021-03-06,69.0
433,2021-03-13,77.0
434,2021-03-20,76.0
435,2021-03-27,79.0
436,2021-04-03,79.0
437,2021-04-10,77.0
438,2021-04-17,83.0
439,2021-04-24,80.0
440,2021-05-01,87.0
441,2021-05-08,87.0
442,2021-05-15,86.0
443,2021-05-22,86.0
444,2021-05-29,88.0
445,2021-06-05,86.0
446,2021-06-12,93.0
447,2021-06-19,85.0
448,2021-06-26,92.0
449,2021-07-03,92.0
450,2021-07-10,88.0
451,2021-07-17,89.0
452,2021-07-24,86.0
453,2021-07-31,84.0
454,2021-08-07,100.0
455,2021-08-14,82.0
456,2021-08-21,84.0
457,2021-08-28,77.0
458,2021-09-04,81.0
459,2021-09-11,76.0
460,2021-09-18,81.0
461,2021-09-25,78.0
462,2021-10-02,77.0
463,2021-10-09,75.0
464,2021-10-16,77.0
465,2021-10-23,64.0
466,2021-10-30,68.0
467,2021-11-06,71.0
468,2021-11-13,72.0
469,2021-11-20,73.0
470,2021-11-27,55.00000000000001
471,2021-12-04,66.0
472,2021-12-11,67.0
473,2021-12-18,75.0
474,2021-12-25,70.0
475,2022-01-01,63.0
476,2022-01-08,62.0
477,2022-01-15,57.99999999999999
478,2022-01-22,56.99999999999999
479,2022-01-29,57.99999999999999
480,2022-02-05,64.0
481,2022-02-12,65.0
482,2022-02-19,67.0
483,2022-02-26,67.0
484,2022-03-05,64.0
485,2022-03-12,75.0
486,2022-03-19,68.0
487,2022-03-26,55.00000000000001
488,2022-04-02,69.0
489,2022-04-09,68.0
490,2022-04-16,59.0
491,2022-04-23,66.0
492,2022-04-30,59.0
493,2022-05-07,60.0
494,2022-05-14,56.99999999999999
495,2022-05-21,63.0
496,2022-05-28,69.0
497,2022-06-04,65.0
498,2022-06-11,67.0
499,2022-06-18,70.0
500,2022-06-25,75.0
501,2022-07-02,67.0
502,2022-07-09,66.0
503,2022-07-16,68.0
504,2022-07-23,66.0
505,2022-07-30,72.0
506,2022-08-06,66.0
507,2022-08-13,65.0
508,2022-08-20,64.0
509,2022-08-27,59.0
510,2022-09-03,60.0
511,2022-09-10,56.99999999999999
512,2022-09-17,56.00000000000001
513,2022-09-24,54.0
514,2022-10-01,56.00000000000001
515,2022-10-08,53.0
516,2022-10-15,50.0
517,2022-10-22,54.0
518,2022-10-29,51.0
519,2022-11-05,51.0
520,2022-11-12,51.0
521,2022-11-19,53.0
522,2022-11-26,44.0
523,2022-12-03,49.0
524,2022-12-10,51.0
525,2022-12-17,54.0
526,2022-12-24,56.99999999999999
527,2022-12-31,55.00000000000001
528,2023-01-07,54.0
529,2023-01-14,56.99999999999999
530,2023-01-21,51.0
531,2023-01-28,50.0
532,2023-02-04,53.0
533,2023-02-11,53.0
534,2023-02-18,56.99999999999999
535,2023-02-25,54.0
536,2023-03-04,55.00000000000001
537,2023-03-11,61.0
538,2023-03-18,61.0
539,2023-03-25,56.00000000000001
540,2023-04-01,60.0
541,2023-04-08,57.99999999999999
542,2023-04-15,49.0
543,2023-04-22,52.0
544,2023-04-29,54.0
545,2023-05-06,56.99999999999999
546,2023-05-13,55.00000000000001
547,2023-05-20,56.00000000000001
548,2023-05-27,64.0
549,2023-06-03,61.0
550,2023-06-10,60.0
551,2023-06-17,70.0
552,2023-06-24,64.0
553,2023-07-01,69.0
554,2023-07-08,60.0
555,2023-07-15,60.0
556,2023-07-22,61.0
557,2023-07-29,55.00000000000001
558,2023-08-05,59.0
559,2023-08-12,57.99999999999999
560,2023-08-19,56.00000000000001
561,2023-08-26,52.0
562,2023-09-02,54.0
563,2023-09-09,47.0
564,2023-09-16,48.0
565,2023-09-23,46.0
566,2023-09-30,44.0
567,2023-10-07,46.0
568,2023-10-14,47.0
569,2023-10-21,43.0
570,2023-10-28,44.0
571,2023-11-04,42.0
572,2023-11-11,45.0
573,2023-11-18,46.0
574,2023-11-25,38.0
575,2023-12-02,44.0
576,2023-12-09,42.0
577,2023-12-16,56.99999999999999
578,2023-12-23,47.0
579,2023-12-30,51.0
580,2024-01-06,49.0
581,2024-01-13,44.0
582,2024-01-20,47.0
583,2024-01-27,44.0
584,2024-02-03,41.0
585,2024-02-10,47.0
586,2024-02-17,42.0
587,2024-02-24,43.0
588,2024-03-02,41.0
589,2024-03-09,47.0
590,2024-03-16,47.0
591,2024-03-23,47.0
592,2024-03-30,43.0
593,2024-04-06,44.0
594,2024-04-13,44.0
595,2024-04-20,42.0
596,2024-04-27,40.0
597,2024-05-04,44.0
598,2024-05-11,41.0
599,2024-05-18,43.0
600,2024-05-25,43.0
