,Search Term,food near me
262,2013-12-07,2.6457620041753653
263,2013-12-14,2.6457620041753653
264,2013-12-21,3.5276826722338206
265,2013-12-28,3.5276826722338206
266,2014-01-04,2.6457620041753653
267,2014-01-11,2.6457620041753653
268,2014-01-18,2.3517884481558804
269,2014-01-25,2.3517884481558804
270,2014-02-01,2.3517884481558804
271,2014-02-08,2.6457620041753653
272,2014-02-15,2.9397355601948503
273,2014-02-22,2.6457620041753653
274,2014-03-01,2.9397355601948503
275,2014-03-08,3.233709116214336
276,2014-03-15,2.6457620041753653
277,2014-03-22,2.9397355601948503
278,2014-03-29,2.9397355601948503
279,2014-04-05,3.233709116214336
280,2014-04-12,3.233709116214336
281,2014-04-19,2.9397355601948503
282,2014-04-26,3.233709116214336
283,2014-05-03,4.409603340292276
284,2014-05-10,3.233709116214336
285,2014-05-17,3.5276826722338206
286,2014-05-24,3.8216562282533055
287,2014-05-31,3.8216562282533055
288,2014-06-07,3.5276826722338206
289,2014-06-14,3.8216562282533055
290,2014-06-21,3.233709116214336
291,2014-06-28,4.409603340292276
292,2014-07-05,4.115629784272791
293,2014-07-12,4.409603340292276
294,2014-07-19,3.8216562282533055
295,2014-07-26,4.115629784272791
296,2014-08-02,4.409603340292276
297,2014-08-09,4.115629784272791
298,2014-08-16,4.115629784272791
299,2014-08-23,4.409603340292276
300,2014-08-30,4.409603340292276
301,2014-09-06,4.115629784272791
302,2014-09-13,3.8216562282533055
303,2014-09-20,4.115629784272791
304,2014-09-27,3.8216562282533055
305,2014-10-04,4.115629784272791
306,2014-10-11,4.409603340292276
307,2014-10-18,4.409603340292276
308,2014-10-25,4.115629784272791
309,2014-11-01,4.115629784272791
310,2014-11-08,4.115629784272791
311,2014-11-15,3.8216562282533055
312,2014-11-22,4.703576896311761
313,2014-11-29,4.115629784272791
314,2014-12-06,4.409603340292276
315,2014-12-13,4.703576896311761
316,2014-12-20,5.8794711203897005
317,2014-12-27,6.173444676409186
318,2015-01-03,4.997550452331246
319,2015-01-10,4.703576896311761
320,2015-01-17,4.409603340292276
321,2015-01-24,4.997550452331246
322,2015-01-31,4.409603340292276
323,2015-02-07,4.703576896311761
324,2015-02-14,5.291524008350731
325,2015-02-21,4.997550452331246
326,2015-02-28,5.291524008350731
327,2015-03-07,5.291524008350731
328,2015-03-14,4.997550452331246
329,2015-03-21,5.291524008350731
330,2015-03-28,5.291524008350731
331,2015-04-04,4.703576896311761
332,2015-04-11,5.291524008350731
333,2015-04-18,5.8794711203897005
334,2015-04-25,6.173444676409186
335,2015-05-02,6.173444676409186
336,2015-05-09,6.467418232428672
337,2015-05-16,6.761391788448156
338,2015-05-23,7.643312456506611
339,2015-05-30,7.937286012526096
340,2015-06-06,8.231259568545582
341,2015-06-13,8.819206680584552
342,2015-06-20,9.701127348643007
343,2015-06-27,10.289074460681977
344,2015-07-04,10.289074460681977
345,2015-07-11,9.995100904662491
346,2015-07-18,9.995100904662491
347,2015-07-25,10.583048016701461
348,2015-08-01,10.583048016701461
349,2015-08-08,9.995100904662491
350,2015-08-15,9.407153792623522
351,2015-08-22,8.525233124565066
352,2015-08-29,9.113180236604036
353,2015-09-05,9.113180236604036
354,2015-09-12,8.231259568545582
355,2015-09-19,8.231259568545582
356,2015-09-26,8.525233124565066
357,2015-10-03,8.525233124565066
358,2015-10-10,9.701127348643007
359,2015-10-17,9.407153792623522
360,2015-10-24,9.995100904662491
361,2015-10-31,10.583048016701461
362,2015-11-07,9.995100904662491
363,2015-11-14,9.995100904662491
364,2015-11-21,10.583048016701461
365,2015-11-28,9.701127348643007
366,2015-12-05,9.995100904662491
367,2015-12-12,10.583048016701461
368,2015-12-19,14.110730688935282
369,2015-12-26,14.404704244954768
370,2016-01-02,12.052915796798887
371,2016-01-09,11.464968684759917
372,2016-01-16,10.583048016701461
373,2016-01-23,10.877021572720947
374,2016-01-30,11.464968684759917
375,2016-02-06,10.877021572720947
376,2016-02-13,14.698677800974252
377,2016-02-20,14.110730688935282
378,2016-02-27,14.110730688935282
379,2016-03-05,15.580598469032708
380,2016-03-12,16.462519137091164
381,2016-03-19,17.05046624913013
382,2016-03-26,17.34443980514962
383,2016-04-02,16.462519137091164
384,2016-04-09,16.462519137091164
385,2016-04-16,16.168545581071676
386,2016-04-23,16.756492693110648
387,2016-04-30,18.22636047320807
388,2016-05-07,17.05046624913013
389,2016-05-14,17.932386917188587
390,2016-05-21,19.108281141266527
391,2016-05-28,19.990201809324983
392,2016-06-04,19.108281141266527
393,2016-06-11,19.990201809324983
394,2016-06-18,20.87212247738344
395,2016-06-25,21.46006958942241
396,2016-07-02,22.929937369519834
397,2016-07-09,22.341990257480862
398,2016-07-16,24.105831593597774
399,2016-07-23,24.693778705636745
