,Search Term,restaurants
79,2005-07-02,25.56439787594662
80,2005-07-09,27.213713867943174
81,2005-07-16,28.863029859939733
82,2005-07-23,28.863029859939733
83,2005-07-30,27.626042865942313
84,2005-08-06,27.626042865942313
85,2005-08-13,31.749332845933708
86,2005-08-20,25.56439787594662
87,2005-08-27,22.265765891953507
88,2005-09-03,24.327410881949206
89,2005-09-10,23.915081883950066
90,2005-09-17,23.915081883950066
91,2005-09-24,25.97672687394576
92,2005-10-01,27.213713867943174
93,2005-10-08,26.80138486994404
94,2005-10-15,26.80138486994404
95,2005-10-22,24.739739879948342
96,2005-10-29,25.56439787594662
97,2005-11-05,25.56439787594662
98,2005-11-12,26.3890558719449
99,2005-11-19,23.502752885950922
100,2005-11-26,23.915081883950066
101,2005-12-03,25.56439787594662
102,2005-12-10,26.80138486994404
103,2005-12-17,28.038371863941453
104,2005-12-24,31.749332845933708
105,2005-12-31,23.915081883950066
106,2006-01-07,28.450700861940593
107,2006-01-14,28.863029859939733
108,2006-01-21,28.450700861940593
109,2006-01-28,27.213713867943174
110,2006-02-04,30.924674849935425
111,2006-02-11,35.04796482992682
112,2006-02-18,28.038371863941453
113,2006-02-25,25.97672687394576
114,2006-03-04,27.626042865942313
115,2006-03-11,29.275358857938873
116,2006-03-18,29.275358857938873
117,2006-03-25,27.213713867943174
118,2006-04-01,28.450700861940593
119,2006-04-08,26.80138486994404
120,2006-04-15,27.213713867943174
121,2006-04-22,28.038371863941453
122,2006-04-29,29.275358857938873
123,2006-05-06,32.16166184393284
124,2006-05-13,31.749332845933708
125,2006-05-20,26.80138486994404
126,2006-05-27,28.038371863941453
127,2006-06-03,28.863029859939733
128,2006-06-10,30.10001685393715
129,2006-06-17,29.275358857938873
130,2006-06-24,29.275358857938873
131,2006-07-01,29.687687855938012
132,2006-07-08,30.10001685393715
133,2006-07-15,31.749332845933708
134,2006-07-22,30.924674849935425
135,2006-07-29,30.924674849935425
136,2006-08-05,31.337003847934565
137,2006-08-12,29.275358857938873
138,2006-08-19,28.450700861940593
139,2006-08-26,26.80138486994404
140,2006-09-02,27.213713867943174
141,2006-09-09,27.213713867943174
142,2006-09-16,26.80138486994404
143,2006-09-23,28.450700861940593
144,2006-09-30,29.275358857938873
145,2006-10-07,28.863029859939733
146,2006-10-14,30.51234585193629
147,2006-10-21,28.038371863941453
148,2006-10-28,28.863029859939733
149,2006-11-04,29.687687855938012
150,2006-11-11,27.626042865942313
151,2006-11-18,28.038371863941453
152,2006-11-25,25.15206887794748
153,2006-12-02,27.626042865942313
154,2006-12-09,29.275358857938873
155,2006-12-16,29.687687855938012
156,2006-12-23,32.57399084193199
157,2006-12-30,27.213713867943174
158,2007-01-06,29.687687855938012
159,2007-01-13,29.275358857938873
160,2007-01-20,29.687687855938012
161,2007-01-27,29.687687855938012
162,2007-02-03,30.10001685393715
163,2007-02-10,36.69728082192337
164,2007-02-17,27.626042865942313
165,2007-02-24,27.213713867943174
166,2007-03-03,28.863029859939733
167,2007-03-10,27.626042865942313
168,2007-03-17,28.863029859939733
169,2007-03-24,29.275358857938873
170,2007-03-31,30.10001685393715
171,2007-04-07,28.863029859939733
172,2007-04-14,28.863029859939733
173,2007-04-21,28.863029859939733
174,2007-04-28,30.51234585193629
175,2007-05-05,33.8109778359294
176,2007-05-12,30.51234585193629
177,2007-05-19,29.687687855938012
178,2007-05-26,30.924674849935425
179,2007-06-02,29.275358857938873
180,2007-06-09,31.749332845933708
181,2007-06-16,30.924674849935425
182,2007-06-23,31.337003847934565
183,2007-06-30,31.337003847934565
184,2007-07-07,31.749332845933708
185,2007-07-14,32.98631983993112
186,2007-07-21,32.16166184393284
187,2007-07-28,30.924674849935425
188,2007-08-04,32.16166184393284
189,2007-08-11,33.39864883793026
190,2007-08-18,31.337003847934565
191,2007-08-25,29.275358857938873
192,2007-09-01,28.038371863941453
193,2007-09-08,27.626042865942313
194,2007-09-15,30.924674849935425
195,2007-09-22,28.450700861940593
196,2007-09-29,29.275358857938873
197,2007-10-06,30.10001685393715
198,2007-10-13,30.10001685393715
199,2007-10-20,27.213713867943174
200,2007-10-27,26.3890558719449
201,2007-11-03,28.863029859939733
202,2007-11-10,28.863029859939733
203,2007-11-17,26.3890558719449
204,2007-11-24,25.56439787594662
205,2007-12-01,25.97672687394576
206,2007-12-08,28.450700861940593
207,2007-12-15,28.863029859939733
208,2007-12-22,32.98631983993112
209,2007-12-29,32.16166184393284
210,2008-01-05,28.450700861940593
211,2008-01-12,28.863029859939733
212,2008-01-19,27.626042865942313
213,2008-01-26,27.626042865942313
214,2008-02-02,29.687687855938012
215,2008-02-09,38.75892581191907
216,2008-02-16,29.687687855938012
217,2008-02-23,28.450700861940593
218,2008-03-01,29.275358857938873
219,2008-03-08,29.687687855938012
220,2008-03-15,29.275358857938873
221,2008-03-22,28.863029859939733
222,2008-03-29,26.80138486994404
223,2008-04-05,28.863029859939733
224,2008-04-12,27.626042865942313
225,2008-04-19,28.038371863941453
226,2008-04-26,28.038371863941453
227,2008-05-03,31.337003847934565
228,2008-05-10,28.450700861940593
229,2008-05-17,26.80138486994404
230,2008-05-24,28.450700861940593
231,2008-05-31,28.038371863941453
232,2008-06-07,30.51234585193629
233,2008-06-14,30.10001685393715
234,2008-06-21,28.450700861940593
235,2008-06-28,28.450700861940593
236,2008-07-05,30.10001685393715
237,2008-07-12,29.687687855938012
238,2008-07-19,30.51234585193629
239,2008-07-26,30.51234585193629
240,2008-08-02,29.275358857938873
241,2008-08-09,27.626042865942313
242,2008-08-16,27.626042865942313
243,2008-08-23,27.626042865942313
244,2008-08-30,26.80138486994404
245,2008-09-06,29.275358857938873
246,2008-09-13,27.626042865942313
247,2008-09-20,27.626042865942313
248,2008-09-27,26.3890558719449
249,2008-10-04,28.038371863941453
250,2008-10-11,28.038371863941453
251,2008-10-18,28.450700861940593
252,2008-10-25,25.56439787594662
253,2008-11-01,27.213713867943174
254,2008-11-08,28.450700861940593
255,2008-11-15,28.038371863941453
256,2008-11-22,25.15206887794748
257,2008-11-29,26.85812739260447
258,2008-12-06,26.85812739260447
259,2008-12-13,26.85812739260447
260,2008-12-20,31.55829968631025
261,2008-12-27,34.24411242557069
262,2009-01-03,27.529580577419576
263,2009-01-10,29.543940131864915
264,2009-01-17,29.543940131864915
265,2009-01-24,28.8724869470498
266,2009-01-31,30.886846501495135
267,2009-02-07,42.30155064335204
268,2009-02-14,28.20103376223469
269,2009-02-21,27.529580577419576
270,2009-02-28,27.529580577419576
271,2009-03-07,28.8724869470498
272,2009-03-14,29.543940131864915
273,2009-03-21,28.20103376223469
274,2009-03-28,27.529580577419576
275,2009-04-04,28.8724869470498
276,2009-04-11,28.20103376223469
277,2009-04-18,28.20103376223469
278,2009-04-25,27.529580577419576
279,2009-05-02,32.229752871125356
280,2009-05-09,29.543940131864915
281,2009-05-16,30.21539331668002
282,2009-05-23,30.21539331668002
283,2009-05-30,32.229752871125356
284,2009-06-06,32.90120605594047
285,2009-06-13,34.24411242557069
286,2009-06-20,34.24411242557069
287,2009-06-27,30.886846501495135
288,2009-07-04,30.886846501495135
289,2009-07-11,32.90120605594047
290,2009-07-18,36.25847198001603
291,2009-07-25,33.572659240755584
292,2009-08-01,34.915565610385805
293,2009-08-08,34.24411242557069
294,2009-08-15,33.572659240755584
295,2009-08-22,32.229752871125356
296,2009-08-29,30.886846501495135
297,2009-09-05,30.886846501495135
298,2009-09-12,27.529580577419576
299,2009-09-19,30.886846501495135
300,2009-09-26,30.21539331668002
301,2009-10-03,30.886846501495135
302,2009-10-10,30.21539331668002
303,2009-10-17,30.886846501495135
304,2009-10-24,26.85812739260447
305,2009-10-31,30.21539331668002
306,2009-11-07,31.55829968631025
307,2009-11-14,30.886846501495135
308,2009-11-21,28.8724869470498
309,2009-11-28,28.8724869470498
310,2009-12-05,28.20103376223469
311,2009-12-12,28.8724869470498
312,2009-12-19,32.229752871125356
313,2009-12-26,38.27283153446136
314,2010-01-02,28.20103376223469
315,2010-01-09,31.55829968631025
316,2010-01-16,30.886846501495135
317,2010-01-23,30.886846501495135
318,2010-01-30,31.55829968631025
319,2010-02-06,36.25847198001603
320,2010-02-13,34.24411242557069
321,2010-02-20,30.886846501495135
322,2010-02-27,31.55829968631025
323,2010-03-06,31.55829968631025
324,2010-03-13,32.229752871125356
325,2010-03-20,32.229752871125356
326,2010-03-27,30.21539331668002
327,2010-04-03,30.886846501495135
328,2010-04-10,31.55829968631025
329,2010-04-17,32.90120605594047
330,2010-04-24,32.229752871125356
331,2010-05-01,35.58701879520091
332,2010-05-08,34.24411242557069
333,2010-05-15,32.90120605594047
334,2010-05-22,32.229752871125356
335,2010-05-29,32.229752871125356
336,2010-06-05,33.572659240755584
337,2010-06-12,36.92992516483114
338,2010-06-19,35.58701879520091
339,2010-06-26,36.25847198001603
340,2010-07-03,36.92992516483114
341,2010-07-10,38.27283153446136
342,2010-07-17,36.92992516483114
343,2010-07-24,37.601378349646254
344,2010-07-31,36.92992516483114
345,2010-08-07,35.58701879520091
346,2010-08-14,36.92992516483114
347,2010-08-21,35.58701879520091
348,2010-08-28,32.229752871125356
349,2010-09-04,32.229752871125356
350,2010-09-11,32.90120605594047
351,2010-09-18,31.55829968631025
352,2010-09-25,31.55829968631025
353,2010-10-02,32.229752871125356
354,2010-10-09,32.229752871125356
355,2010-10-16,32.90120605594047
356,2010-10-23,30.886846501495135
357,2010-10-30,30.886846501495135
358,2010-11-06,32.90120605594047
359,2010-11-13,30.886846501495135
360,2010-11-20,28.8724869470498
361,2010-11-27,27.529580577419576
362,2010-12-04,30.21539331668002
363,2010-12-11,31.55829968631025
364,2010-12-18,34.24411242557069
365,2010-12-25,40.287191088906695
366,2011-01-01,35.58701879520091
367,2011-01-08,35.58701879520091
368,2011-01-15,38.27283153446136
369,2011-01-22,37.601378349646254
370,2011-01-29,36.25847198001603
371,2011-02-05,43.64445701298226
372,2011-02-12,47.001722937057814
373,2011-02-19,36.25847198001603
374,2011-02-26,36.92992516483114
375,2011-03-05,38.27283153446136
376,2011-03-12,38.27283153446136
377,2011-03-19,38.94428471927648
378,2011-03-26,38.27283153446136
379,2011-04-02,36.92992516483114
380,2011-04-09,36.25847198001603
381,2011-04-16,40.287191088906695
382,2011-04-23,35.58701879520091
383,2011-04-30,39.61573790409159
384,2011-05-07,40.95864427372181
385,2011-05-14,38.94428471927648
386,2011-05-21,38.94428471927648
387,2011-05-28,41.63009745853692
388,2011-06-04,39.61573790409159
389,2011-06-11,57.07352070928449
390,2011-06-18,57.07352070928449
391,2011-06-25,55.05916115483915
392,2011-07-02,59.08788026372983
393,2011-07-09,56.40206752446938
394,2011-07-16,56.40206752446938
395,2011-07-23,56.40206752446938
396,2011-07-30,57.07352070928449
397,2011-08-06,53.04480160039382
398,2011-08-13,53.04480160039382
399,2011-08-20,49.68753567631826
400,2011-08-27,48.34462930668804
401,2011-09-03,48.34462930668804
402,2011-09-10,46.3302697522427
403,2011-09-17,48.34462930668804
404,2011-09-24,49.68753567631826
405,2011-10-01,48.34462930668804
406,2011-10-08,47.001722937057814
407,2011-10-15,47.67317612187293
408,2011-10-22,44.987363382612486
409,2011-10-29,47.001722937057814
410,2011-11-05,47.001722937057814
411,2011-11-12,47.001722937057814
412,2011-11-19,46.3302697522427
413,2011-11-26,44.315910197797365
414,2011-12-03,44.315910197797365
415,2011-12-10,47.001722937057814
416,2011-12-17,50.35898886113338
417,2011-12-24,67.14531848151117
418,2011-12-31,50.35898886113338
419,2012-01-07,51.03044204594849
420,2012-01-14,49.68753567631826
421,2012-01-21,50.35898886113338
422,2012-01-28,50.35898886113338
423,2012-02-04,50.35898886113338
424,2012-02-11,59.08788026372983
425,2012-02-18,53.04480160039382
426,2012-02-25,49.01608249150315
427,2012-03-03,53.71625478520894
428,2012-03-10,55.73061433965426
429,2012-03-17,52.373348415578704
430,2012-03-24,51.03044204594849
431,2012-03-31,51.7018952307636
432,2012-04-07,51.7018952307636
433,2012-04-14,47.67317612187293
434,2012-04-21,42.973003828167144
435,2012-04-28,42.973003828167144
436,2012-05-05,44.987363382612486
437,2012-05-12,49.01608249150315
438,2012-05-19,51.7018952307636
439,2012-05-26,53.71625478520894
440,2012-06-02,54.387707970024046
441,2012-06-09,56.40206752446938
442,2012-06-16,56.40206752446938
443,2012-06-23,56.40206752446938
444,2012-06-30,60.43078663336004
445,2012-07-07,57.7449738940996
446,2012-07-14,58.416427078914715
447,2012-07-21,57.7449738940996
448,2012-07-28,55.73061433965426
449,2012-08-04,56.40206752446938
450,2012-08-11,57.7449738940996
451,2012-08-18,57.7449738940996
452,2012-08-25,52.373348415578704
453,2012-09-01,53.04480160039382
454,2012-09-08,49.68753567631826
455,2012-09-15,49.68753567631826
456,2012-09-22,49.01608249150315
457,2012-09-29,51.03044204594849
458,2012-10-06,50.35898886113338
459,2012-10-13,50.35898886113338
460,2012-10-20,47.001722937057814
461,2012-10-27,44.315910197797365
462,2012-11-03,45.65881656742759
463,2012-11-10,47.001722937057814
464,2012-11-17,45.65881656742759
465,2012-11-24,43.30946882217089
466,2012-12-01,43.30946882217089
467,2012-12-08,43.30946882217089
468,2012-12-15,46.3487297921478
469,2012-12-22,56.98614318706697
470,2012-12-29,52.42725173210161
471,2013-01-05,45.588914549653566
472,2013-01-12,49.38799076212471
473,2013-01-19,48.62817551963048
474,2013-01-26,44.829099307159346
475,2013-02-02,44.829099307159346
476,2013-02-09,60.02540415704387
477,2013-02-16,51.66743648960739
478,2013-02-23,47.10854503464203
479,2013-03-02,50.147806004618936
480,2013-03-09,50.907621247113156
481,2013-03-16,50.147806004618936
482,2013-03-23,53.18706697459583
483,2013-03-30,51.66743648960739
484,2013-04-06,47.10854503464203
485,2013-04-13,47.10854503464203
486,2013-04-20,48.62817551963048
487,2013-04-27,48.62817551963048
488,2013-05-04,52.42725173210161
489,2013-05-11,50.907621247113156
490,2013-05-18,50.907621247113156
491,2013-05-25,53.18706697459583
492,2013-06-01,51.66743648960739
493,2013-06-08,53.946882217090064
494,2013-06-15,55.46651270207851
495,2013-06-22,54.706697459584284
496,2013-06-29,60.02540415704387
497,2013-07-06,54.706697459584284
498,2013-07-13,51.66743648960739
499,2013-07-20,53.946882217090064
500,2013-07-27,49.38799076212471
501,2013-08-03,52.42725173210161
502,2013-08-10,50.907621247113156
503,2013-08-17,44.06928406466512
504,2013-08-24,44.829099307159346
505,2013-08-31,44.829099307159346
506,2013-09-07,39.510392609699764
507,2013-09-14,39.510392609699764
508,2013-09-21,41.03002309468821
509,2013-09-28,41.03002309468821
510,2013-10-05,42.54965357967667
511,2013-10-12,41.789838337182445
512,2013-10-19,41.03002309468821
513,2013-10-26,39.510392609699764
514,2013-11-02,42.54965357967667
515,2013-11-09,44.829099307159346
516,2013-11-16,40.27020785219399
517,2013-11-23,38.75057736720554
518,2013-11-30,35.71131639722863
519,2013-12-07,37.23094688221708
520,2013-12-14,39.510392609699764
521,2013-12-21,56.22632794457274
522,2013-12-28,47.868360277136254
523,2014-01-04,39.510392609699764
524,2014-01-11,44.06928406466512
525,2014-01-18,40.27020785219399
526,2014-01-25,40.27020785219399
527,2014-02-01,39.510392609699764
528,2014-02-08,51.66743648960739
529,2014-02-15,43.30946882217089
530,2014-02-22,43.30946882217089
531,2014-03-01,43.30946882217089
532,2014-03-08,44.829099307159346
533,2014-03-15,44.06928406466512
534,2014-03-22,46.3487297921478
535,2014-03-29,44.829099307159346
536,2014-04-05,44.06928406466512
537,2014-04-12,45.588914549653566
538,2014-04-19,43.30946882217089
539,2014-04-26,43.30946882217089
540,2014-05-03,47.868360277136254
541,2014-05-10,47.10854503464203
542,2014-05-17,45.588914549653566
543,2014-05-24,46.3487297921478
544,2014-05-31,46.3487297921478
545,2014-06-07,49.38799076212471
546,2014-06-14,51.66743648960739
547,2014-06-21,47.868360277136254
548,2014-06-28,48.62817551963048
549,2014-07-05,49.38799076212471
550,2014-07-12,55.46651270207851
551,2014-07-19,52.42725173210161
552,2014-07-26,52.42725173210161
553,2014-08-02,53.18706697459583
554,2014-08-09,49.38799076212471
555,2014-08-16,50.147806004618936
556,2014-08-23,44.06928406466512
557,2014-08-30,43.30946882217089
558,2014-09-06,42.54965357967667
559,2014-09-13,41.789838337182445
560,2014-09-20,43.30946882217089
561,2014-09-27,41.789838337182445
562,2014-10-04,44.829099307159346
563,2014-10-11,42.54965357967667
564,2014-10-18,43.30946882217089
565,2014-10-25,38.75057736720554
566,2014-11-01,42.54965357967667
567,2014-11-08,44.06928406466512
568,2014-11-15,40.27020785219399
569,2014-11-22,41.03002309468821
570,2014-11-29,37.23094688221708
571,2014-12-06,41.03002309468821
572,2014-12-13,42.54965357967667
573,2014-12-20,54.706697459584284
574,2014-12-27,55.46651270207851
575,2015-01-03,41.03002309468821
576,2015-01-10,41.789838337182445
577,2015-01-17,44.829099307159346
578,2015-01-24,41.789838337182445
579,2015-01-31,44.06928406466512
580,2015-02-07,53.946882217090064
581,2015-02-14,46.3487297921478
582,2015-02-21,42.54965357967667
583,2015-02-28,43.30946882217089
584,2015-03-07,47.868360277136254
585,2015-03-14,47.10854503464203
586,2015-03-21,46.3487297921478
587,2015-03-28,46.3487297921478
588,2015-04-04,44.829099307159346
589,2015-04-11,45.588914549653566
590,2015-04-18,47.10854503464203
591,2015-04-25,47.10854503464203
592,2015-05-02,51.66743648960739
593,2015-05-09,50.907621247113156
594,2015-05-16,48.62817551963048
595,2015-05-23,52.42725173210161
596,2015-05-30,50.147806004618936
597,2015-06-06,54.706697459584284
598,2015-06-13,56.22632794457274
599,2015-06-20,66.10392609699768
600,2015-06-27,62.30484988452655
601,2015-07-04,64.58429561200923
602,2015-07-11,66.10392609699768
603,2015-07-18,62.30484988452655
604,2015-07-25,63.06466512702078
605,2015-08-01,60.02540415704387
606,2015-08-08,60.02540415704387
607,2015-08-15,56.22632794457274
608,2015-08-22,50.147806004618936
609,2015-08-29,52.42725173210161
610,2015-09-05,53.946882217090064
611,2015-09-12,47.868360277136254
612,2015-09-19,48.62817551963048
613,2015-09-26,48.62817551963048
614,2015-10-03,48.62817551963048
615,2015-10-10,52.42725173210161
616,2015-10-17,50.147806004618936
617,2015-10-24,43.30946882217089
618,2015-10-31,47.868360277136254
619,2015-11-07,48.62817551963048
620,2015-11-14,46.3487297921478
621,2015-11-21,47.868360277136254
622,2015-11-28,42.54965357967667
623,2015-12-05,47.868360277136254
624,2015-12-12,47.868360277136254
625,2015-12-19,64.58429561200923
626,2015-12-26,63.824480369515015
627,2016-01-02,46.3487297921478
628,2016-01-09,50.147806004618936
629,2016-01-16,47.10854503464203
630,2016-01-23,46.3487297921478
631,2016-01-30,52.42725173210161
632,2016-02-06,56.98614318706697
633,2016-02-13,60.02540415704387
634,2016-02-20,51.66743648960739
635,2016-02-27,51.66743648960739
636,2016-03-05,54.706697459584284
637,2016-03-12,56.22632794457274
638,2016-03-19,57.74595842956119
639,2016-03-26,58.50577367205542
640,2016-04-02,54.706697459584284
641,2016-04-09,55.46651270207851
642,2016-04-16,54.706697459584284
643,2016-04-23,51.66743648960739
644,2016-04-30,63.06466512702078
645,2016-05-07,59.26558891454965
646,2016-05-14,56.98614318706697
647,2016-05-21,57.74595842956119
648,2016-05-28,60.02540415704387
649,2016-06-04,58.50577367205542
650,2016-06-11,60.78521939953809
651,2016-06-18,65.34411085450346
652,2016-06-25,65.34411085450346
653,2016-07-02,67.62355658198614
654,2016-07-09,66.86374133949191
655,2016-07-16,66.86374133949191
656,2016-07-23,68.38337182448035
657,2016-07-30,65.34411085450346
658,2016-08-06,61.54503464203233
659,2016-08-13,58.50577367205542
660,2016-08-20,56.98614318706697
661,2016-08-27,54.706697459584284
662,2016-09-03,56.98614318706697
663,2016-09-10,51.66743648960739
664,2016-09-17,53.18706697459583
665,2016-09-24,53.946882217090064
666,2016-10-01,53.18706697459583
667,2016-10-08,56.22632794457274
668,2016-10-15,56.22632794457274
669,2016-10-22,52.42725173210161
670,2016-10-29,52.42725173210161
671,2016-11-05,51.66743648960739
672,2016-11-12,52.42725173210161
673,2016-11-19,53.18706697459583
674,2016-11-26,44.0
675,2016-12-03,50.0
676,2016-12-10,49.0
677,2016-12-17,56.99999999999999
678,2016-12-24,75.99999999999999
679,2016-12-31,53.0
680,2017-01-07,53.0
681,2017-01-14,54.0
682,2017-01-21,52.0
683,2017-01-28,55.00000000000001
684,2017-02-04,53.0
685,2017-02-11,64.99999999999999
686,2017-02-18,60.0
687,2017-02-25,56.99999999999999
688,2017-03-04,56.99999999999999
689,2017-03-11,60.0
690,2017-03-18,60.0
691,2017-03-25,59.0
692,2017-04-01,61.0
693,2017-04-08,60.0
694,2017-04-15,58.00000000000001
695,2017-04-22,55.99999999999999
696,2017-04-29,60.0
697,2017-05-06,62.0
698,2017-05-13,64.0
699,2017-05-20,66.0
700,2017-05-27,67.0
701,2017-06-03,67.0
702,2017-06-10,70.0
703,2017-06-17,74.00000000000001
704,2017-06-24,74.00000000000001
705,2017-07-01,82.0
706,2017-07-08,77.0
707,2017-07-15,75.0
708,2017-07-22,75.99999999999999
709,2017-07-29,75.99999999999999
710,2017-08-05,72.0
711,2017-08-12,70.0
712,2017-08-19,66.0
713,2017-08-26,62.0
714,2017-09-02,56.99999999999999
715,2017-09-09,61.0
716,2017-09-16,59.0
717,2017-09-23,58.00000000000001
718,2017-09-30,58.00000000000001
719,2017-10-07,63.0
720,2017-10-14,62.0
721,2017-10-21,55.99999999999999
722,2017-10-28,55.00000000000001
723,2017-11-04,62.0
724,2017-11-11,60.0
725,2017-11-18,60.0
726,2017-11-25,52.0
727,2017-12-02,55.00000000000001
728,2017-12-09,53.0
729,2017-12-16,62.0
730,2017-12-23,89.0
731,2017-12-30,61.0
732,2018-01-06,58.00000000000001
733,2018-01-13,60.0
734,2018-01-20,59.0
735,2018-01-27,58.00000000000001
736,2018-02-03,60.0
737,2018-02-10,69.0
738,2018-02-17,63.0
739,2018-02-24,62.0
740,2018-03-03,66.0
741,2018-03-10,67.0
742,2018-03-17,64.99999999999999
743,2018-03-24,69.0
744,2018-03-31,70.0
745,2018-04-07,64.99999999999999
746,2018-04-14,64.99999999999999
747,2018-04-21,69.0
748,2018-04-28,64.99999999999999
749,2018-05-05,70.0
750,2018-05-12,70.0
751,2018-05-19,70.0
752,2018-05-26,78.0
753,2018-06-02,75.0
754,2018-06-09,77.0
755,2018-06-16,77.0
756,2018-06-23,83.0
757,2018-06-30,93.0
758,2018-07-07,86.0
759,2018-07-14,85.00000000000001
760,2018-07-21,84.0
761,2018-07-28,83.0
762,2018-08-04,80.0
763,2018-08-11,77.0
764,2018-08-18,73.0
765,2018-08-25,66.0
766,2018-09-01,71.00000000000001
767,2018-09-08,61.0
768,2018-09-15,64.99999999999999
769,2018-09-22,66.0
770,2018-09-29,62.0
771,2018-10-06,68.0
772,2018-10-13,64.99999999999999
773,2018-10-20,62.0
774,2018-10-27,62.0
775,2018-11-03,66.0
776,2018-11-10,67.0
777,2018-11-17,67.0
778,2018-11-24,56.99999999999999
779,2018-12-01,60.0
780,2018-12-08,62.0
781,2018-12-15,66.0
782,2018-12-22,98.0
783,2018-12-29,83.0
784,2019-01-05,60.0
785,2019-01-12,61.0
786,2019-01-19,64.99999999999999
787,2019-01-26,60.0
788,2019-02-02,62.0
789,2019-02-09,74.00000000000001
790,2019-02-16,70.0
791,2019-02-23,64.99999999999999
792,2019-03-02,69.0
793,2019-03-09,75.0
794,2019-03-16,74.00000000000001
795,2019-03-23,77.0
796,2019-03-30,75.0
797,2019-04-06,69.0
798,2019-04-13,71.00000000000001
799,2019-04-20,73.0
800,2019-04-27,68.0
801,2019-05-04,78.0
802,2019-05-11,75.99999999999999
803,2019-05-18,75.0
804,2019-05-25,78.99999999999999
805,2019-06-01,74.00000000000001
806,2019-06-08,75.0
807,2019-06-15,87.0
808,2019-06-22,83.0
809,2019-06-29,81.0
810,2019-07-06,78.99999999999999
811,2019-07-13,85.00000000000001
812,2019-07-20,84.0
813,2019-07-27,86.0
814,2019-08-03,78.0
815,2019-08-10,80.0
816,2019-08-17,75.0
817,2019-08-24,67.0
818,2019-08-31,68.0
819,2019-09-07,62.0
820,2019-09-14,67.0
821,2019-09-21,64.99999999999999
822,2019-09-28,68.0
823,2019-10-05,68.0
824,2019-10-12,70.0
825,2019-10-19,66.0
826,2019-10-26,63.0
827,2019-11-02,67.0
828,2019-11-09,66.0
829,2019-11-16,64.99999999999999
830,2019-11-23,69.0
831,2019-11-30,58.00000000000001
832,2019-12-07,61.0
833,2019-12-14,66.0
834,2019-12-21,100.0
835,2019-12-28,83.0
836,2020-01-04,61.0
837,2020-01-11,63.0
838,2020-01-18,67.0
839,2020-01-25,61.638483965014586
840,2020-02-01,62.63265306122451
841,2020-02-08,78.53935860058311
842,2020-02-15,73.56851311953353
843,2020-02-22,64.62099125364433
844,2020-02-29,63.62682215743442
845,2020-03-07,56.66763848396502
846,2020-03-14,64.62099125364433
847,2020-03-21,30.819241982507293
848,2020-03-28,27.836734693877556
849,2020-04-04,25.84839650145773
850,2020-04-11,29.82507288629738
