,Search Term,vegetarian
301,2009-10-03,52.23303750357859
302,2009-10-10,56.41168050386487
303,2009-10-17,52.92947800362629
304,2009-10-24,52.92947800362629
305,2009-10-31,58.501002004008015
306,2009-11-07,57.80456150396031
307,2009-11-14,59.19744250405573
308,2009-11-21,65.46540700448516
309,2009-11-28,55.71524000381716
310,2009-12-05,55.01879950376944
311,2009-12-12,55.01879950376944
312,2009-12-19,61.98320450424658
313,2009-12-26,64.07252600438974
314,2010-01-02,61.28676400419888
315,2010-01-09,58.501002004008015
316,2010-01-16,61.28676400419888
317,2010-01-23,58.501002004008015
318,2010-01-30,59.19744250405573
319,2010-02-06,58.501002004008015
320,2010-02-13,57.80456150396031
321,2010-02-20,59.893883004103444
322,2010-02-27,55.71524000381716
323,2010-03-06,55.01879950376944
324,2010-03-13,58.501002004008015
325,2010-03-20,59.893883004103444
326,2010-03-27,61.98320450424658
327,2010-04-03,51.53659700353087
328,2010-04-10,55.01879950376944
329,2010-04-17,55.71524000381716
330,2010-04-24,57.10812100391259
331,2010-05-01,54.32235900372173
332,2010-05-08,54.32235900372173
333,2010-05-15,53.62591850367402
334,2010-05-22,52.23303750357859
335,2010-05-29,50.14371600343544
336,2010-06-05,50.14371600343544
337,2010-06-12,51.53659700353087
338,2010-06-19,48.750835003340015
339,2010-06-26,51.53659700353087
340,2010-07-03,53.62591850367402
341,2010-07-10,49.447275503387736
342,2010-07-17,54.32235900372173
343,2010-07-24,52.23303750357859
344,2010-07-31,53.62591850367402
345,2010-08-07,53.62591850367402
346,2010-08-14,52.92947800362629
347,2010-08-21,53.62591850367402
348,2010-08-28,51.53659700353087
349,2010-09-04,53.62591850367402
350,2010-09-11,54.32235900372173
351,2010-09-18,55.01879950376944
352,2010-09-25,54.32235900372173
353,2010-10-02,57.80456150396031
354,2010-10-09,54.32235900372173
355,2010-10-16,52.92947800362629
356,2010-10-23,54.32235900372173
357,2010-10-30,55.01879950376944
358,2010-11-06,56.41168050386487
359,2010-11-13,59.893883004103444
360,2010-11-20,61.98320450424658
361,2010-11-27,51.53659700353087
362,2010-12-04,50.14371600343544
363,2010-12-11,52.92947800362629
364,2010-12-18,60.590323504151165
365,2010-12-25,57.10812100391259
366,2011-01-01,64.07252600438974
367,2011-01-08,58.501002004008015
368,2011-01-15,58.501002004008015
369,2011-01-22,56.41168050386487
370,2011-01-29,60.590323504151165
371,2011-02-05,58.501002004008015
372,2011-02-12,55.71524000381716
373,2011-02-19,51.53659700353087
374,2011-02-26,52.23303750357859
375,2011-03-05,57.10812100391259
376,2011-03-12,52.92947800362629
377,2011-03-19,57.10812100391259
378,2011-03-26,54.32235900372173
379,2011-04-02,51.53659700353087
380,2011-04-09,55.01879950376944
381,2011-04-16,57.10812100391259
382,2011-04-23,51.53659700353087
383,2011-04-30,50.14371600343544
384,2011-05-07,52.92947800362629
385,2011-05-14,50.14371600343544
386,2011-05-21,51.53659700353087
387,2011-05-28,52.23303750357859
388,2011-06-04,50.14371600343544
389,2011-06-11,52.23303750357859
390,2011-06-18,49.447275503387736
391,2011-06-25,50.14371600343544
392,2011-07-02,50.84015650348316
393,2011-07-09,50.14371600343544
394,2011-07-16,52.92947800362629
395,2011-07-23,52.92947800362629
396,2011-07-30,55.71524000381716
397,2011-08-06,52.92947800362629
398,2011-08-13,55.01879950376944
399,2011-08-20,53.62591850367402
400,2011-08-27,52.23303750357859
401,2011-09-03,55.01879950376944
402,2011-09-10,55.71524000381716
403,2011-09-17,55.01879950376944
404,2011-09-24,61.28676400419888
405,2011-10-01,57.80456150396031
406,2011-10-08,56.41168050386487
407,2011-10-15,57.10812100391259
408,2011-10-22,54.32235900372173
409,2011-10-29,59.893883004103444
410,2011-11-05,58.501002004008015
411,2011-11-12,59.893883004103444
412,2011-11-19,66.16184750453287
413,2011-11-26,57.10812100391259
414,2011-12-03,52.23303750357859
415,2011-12-10,55.71524000381716
416,2011-12-17,69.64405000477146
417,2011-12-24,61.98320450424658
418,2011-12-31,66.16184750453287
419,2012-01-07,64.76896650443746
420,2012-01-14,64.07252600438974
421,2012-01-21,59.893883004103444
422,2012-01-28,59.19744250405573
423,2012-02-04,58.501002004008015
424,2012-02-11,57.10812100391259
425,2012-02-18,61.98320450424658
426,2012-02-25,59.19744250405573
427,2012-03-03,57.80456150396031
428,2012-03-10,57.10812100391259
429,2012-03-17,52.92947800362629
430,2012-03-24,55.01879950376944
431,2012-03-31,57.10812100391259
432,2012-04-07,52.23303750357859
433,2012-04-14,54.32235900372173
434,2012-04-21,51.53659700353087
435,2012-04-28,54.32235900372173
436,2012-05-05,53.62591850367402
437,2012-05-12,53.62591850367402
438,2012-05-19,56.41168050386487
439,2012-05-26,52.23303750357859
440,2012-06-02,52.92947800362629
441,2012-06-09,52.92947800362629
442,2012-06-16,50.84015650348316
443,2012-06-23,53.62591850367402
444,2012-06-30,52.92947800362629
445,2012-07-07,55.71524000381716
446,2012-07-14,52.92947800362629
447,2012-07-21,56.41168050386487
448,2012-07-28,54.32235900372173
449,2012-08-04,54.32235900372173
450,2012-08-11,56.41168050386487
451,2012-08-18,55.01879950376944
452,2012-08-25,56.41168050386487
453,2012-09-01,59.893883004103444
454,2012-09-08,55.71524000381716
455,2012-09-15,58.501002004008015
456,2012-09-22,57.80456150396031
457,2012-09-29,59.19744250405573
458,2012-10-06,53.62591850367402
459,2012-10-13,59.19744250405573
460,2012-10-20,54.32235900372173
461,2012-10-27,55.01879950376944
462,2012-11-03,52.92947800362629
463,2012-11-10,57.10812100391259
464,2012-11-17,62.6796450042943
465,2012-11-24,54.66666666666667
466,2012-12-01,52.32380952380953
467,2012-12-08,54.66666666666667
468,2012-12-15,57.79047619047619
469,2012-12-22,60.91428571428572
470,2012-12-29,67.16190476190476
471,2013-01-05,64.03809523809525
472,2013-01-12,62.476190476190474
473,2013-01-19,64.03809523809525
474,2013-01-26,62.476190476190474
475,2013-02-02,61.6952380952381
476,2013-02-09,62.476190476190474
477,2013-02-16,65.60000000000001
478,2013-02-23,59.352380952380955
479,2013-03-02,59.352380952380955
480,2013-03-09,60.133333333333326
481,2013-03-16,60.133333333333326
482,2013-03-23,60.91428571428572
483,2013-03-30,54.66666666666667
484,2013-04-06,57.79047619047619
485,2013-04-13,54.66666666666667
486,2013-04-20,57.79047619047619
487,2013-04-27,57.00952380952381
488,2013-05-04,53.10476190476191
489,2013-05-11,53.10476190476191
490,2013-05-18,54.66666666666667
491,2013-05-25,54.66666666666667
492,2013-06-01,53.88571428571428
493,2013-06-08,53.10476190476191
494,2013-06-15,53.88571428571428
495,2013-06-22,53.88571428571428
496,2013-06-29,53.88571428571428
497,2013-07-06,56.22857142857143
498,2013-07-13,55.44761904761904
499,2013-07-20,53.88571428571428
500,2013-07-27,53.10476190476191
501,2013-08-03,58.57142857142858
502,2013-08-10,56.22857142857143
503,2013-08-17,58.57142857142858
504,2013-08-24,54.66666666666667
505,2013-08-31,54.66666666666667
506,2013-09-07,53.10476190476191
507,2013-09-14,53.88571428571428
508,2013-09-21,56.22857142857143
509,2013-09-28,60.91428571428572
510,2013-10-05,60.91428571428572
511,2013-10-12,57.79047619047619
512,2013-10-19,57.79047619047619
513,2013-10-26,56.22857142857143
514,2013-11-02,59.352380952380955
515,2013-11-09,59.352380952380955
516,2013-11-16,60.91428571428572
517,2013-11-23,59.352380952380955
518,2013-11-30,54.66666666666667
519,2013-12-07,59.352380952380955
520,2013-12-14,59.352380952380955
521,2013-12-21,60.91428571428572
522,2013-12-28,70.28571428571429
523,2014-01-04,69.50476190476192
524,2014-01-11,61.6952380952381
525,2014-01-18,64.03809523809525
526,2014-01-25,64.03809523809525
527,2014-02-01,60.133333333333326
528,2014-02-08,59.352380952380955
529,2014-02-15,59.352380952380955
530,2014-02-22,60.133333333333326
531,2014-03-01,61.6952380952381
532,2014-03-08,58.57142857142858
533,2014-03-15,59.352380952380955
534,2014-03-22,59.352380952380955
535,2014-03-29,58.57142857142858
536,2014-04-05,57.79047619047619
537,2014-04-12,61.6952380952381
538,2014-04-19,55.44761904761904
539,2014-04-26,56.22857142857143
540,2014-05-03,56.22857142857143
541,2014-05-10,54.66666666666667
542,2014-05-17,54.66666666666667
543,2014-05-24,51.542857142857144
544,2014-05-31,55.44761904761904
545,2014-06-07,51.542857142857144
546,2014-06-14,51.542857142857144
547,2014-06-21,52.32380952380953
548,2014-06-28,53.88571428571428
549,2014-07-05,53.88571428571428
550,2014-07-12,54.66666666666667
551,2014-07-19,55.44761904761904
552,2014-07-26,58.57142857142858
553,2014-08-02,56.22857142857143
554,2014-08-09,55.44761904761904
555,2014-08-16,57.00952380952381
556,2014-08-23,52.32380952380953
557,2014-08-30,54.66666666666667
558,2014-09-06,54.66666666666667
559,2014-09-13,54.66666666666667
560,2014-09-20,57.00952380952381
561,2014-09-27,61.6952380952381
562,2014-10-04,55.44761904761904
563,2014-10-11,57.00952380952381
564,2014-10-18,60.133333333333326
565,2014-10-25,53.88571428571428
566,2014-11-01,58.57142857142858
567,2014-11-08,57.00952380952381
568,2014-11-15,60.133333333333326
569,2014-11-22,60.133333333333326
570,2014-11-29,54.66666666666667
571,2014-12-06,57.79047619047619
572,2014-12-13,55.44761904761904
573,2014-12-20,61.6952380952381
574,2014-12-27,67.16190476190476
575,2015-01-03,63.25714285714285
576,2015-01-10,60.91428571428572
577,2015-01-17,58.57142857142858
578,2015-01-24,60.133333333333326
579,2015-01-31,57.00952380952381
580,2015-02-07,50.761904761904766
581,2015-02-14,60.91428571428572
582,2015-02-21,55.44761904761904
583,2015-02-28,56.22857142857143
584,2015-03-07,57.00952380952381
585,2015-03-14,54.66666666666667
586,2015-03-21,56.22857142857143
587,2015-03-28,60.133333333333326
588,2015-04-04,54.66666666666667
589,2015-04-11,55.44761904761904
590,2015-04-18,52.32380952380953
591,2015-04-25,52.32380952380953
592,2015-05-02,53.10476190476191
593,2015-05-09,51.542857142857144
594,2015-05-16,53.88571428571428
595,2015-05-23,53.88571428571428
596,2015-05-30,55.44761904761904
597,2015-06-06,53.10476190476191
598,2015-06-13,54.66666666666667
599,2015-06-20,55.44761904761904
600,2015-06-27,58.57142857142858
601,2015-07-04,55.44761904761904
602,2015-07-11,56.22857142857143
603,2015-07-18,59.352380952380955
604,2015-07-25,59.352380952380955
605,2015-08-01,57.79047619047619
606,2015-08-08,58.57142857142858
607,2015-08-15,57.00952380952381
608,2015-08-22,56.22857142857143
609,2015-08-29,56.22857142857143
610,2015-09-05,55.44761904761904
611,2015-09-12,53.10476190476191
612,2015-09-19,57.00952380952381
613,2015-09-26,60.91428571428572
614,2015-10-03,59.352380952380955
615,2015-10-10,62.476190476190474
616,2015-10-17,61.6952380952381
617,2015-10-24,60.91428571428572
618,2015-10-31,64.81904761904762
619,2015-11-07,63.25714285714285
620,2015-11-14,63.25714285714285
621,2015-11-21,64.81904761904762
622,2015-11-28,60.133333333333326
623,2015-12-05,60.133333333333326
624,2015-12-12,62.476190476190474
625,2015-12-19,71.84761904761905
626,2015-12-26,73.40952380952382
627,2016-01-02,72.62857142857145
628,2016-01-09,65.60000000000001
629,2016-01-16,67.16190476190476
630,2016-01-23,64.03809523809525
631,2016-01-30,65.60000000000001
632,2016-02-06,67.94285714285715
633,2016-02-13,63.25714285714285
634,2016-02-20,64.03809523809525
635,2016-02-27,61.6952380952381
636,2016-03-05,61.6952380952381
637,2016-03-12,59.352380952380955
638,2016-03-19,64.81904761904762
639,2016-03-26,61.6952380952381
640,2016-04-02,64.81904761904762
641,2016-04-09,64.03809523809525
642,2016-04-16,60.91428571428572
643,2016-04-23,60.133333333333326
644,2016-04-30,64.81904761904762
645,2016-05-07,60.91428571428572
646,2016-05-14,67.94285714285715
647,2016-05-21,61.6952380952381
648,2016-05-28,60.91428571428572
649,2016-06-04,59.352380952380955
650,2016-06-11,60.133333333333326
651,2016-06-18,58.57142857142858
652,2016-06-25,59.352380952380955
653,2016-07-02,59.352380952380955
654,2016-07-09,59.352380952380955
655,2016-07-16,61.6952380952381
656,2016-07-23,60.91428571428572
657,2016-07-30,60.133333333333326
658,2016-08-06,57.00952380952381
659,2016-08-13,56.22857142857143
660,2016-08-20,58.57142857142858
661,2016-08-27,63.25714285714285
662,2016-09-03,60.91428571428572
663,2016-09-10,61.6952380952381
664,2016-09-17,59.352380952380955
665,2016-09-24,62.476190476190474
666,2016-10-01,63.25714285714285
667,2016-10-08,60.91428571428572
668,2016-10-15,60.91428571428572
669,2016-10-22,59.352380952380955
670,2016-10-29,62.476190476190474
671,2016-11-05,60.133333333333326
672,2016-11-12,65.60000000000001
673,2016-11-19,65.60000000000001
674,2016-11-26,63.0
675,2016-12-03,61.0
676,2016-12-10,65.0
677,2016-12-17,73.00000000000001
678,2016-12-24,70.0
679,2016-12-31,78.0
680,2017-01-07,70.0
681,2017-01-14,70.0
682,2017-01-21,68.0
683,2017-01-28,68.0
684,2017-02-04,66.0
685,2017-02-11,63.0
686,2017-02-18,65.0
687,2017-02-25,67.0
688,2017-03-04,66.0
689,2017-03-11,64.0
690,2017-03-18,65.0
691,2017-03-25,64.0
692,2017-04-01,66.0
693,2017-04-08,70.0
694,2017-04-15,60.00000000000001
695,2017-04-22,60.00000000000001
696,2017-04-29,60.00000000000001
697,2017-05-06,62.0
698,2017-05-13,61.0
699,2017-05-20,60.00000000000001
700,2017-05-27,65.0
701,2017-06-03,61.0
702,2017-06-10,62.0
703,2017-06-17,63.0
704,2017-06-24,66.0
705,2017-07-01,73.00000000000001
706,2017-07-08,73.00000000000001
707,2017-07-15,76.0
708,2017-07-22,74.0
709,2017-07-29,74.0
710,2017-08-05,77.0
711,2017-08-12,77.0
712,2017-08-19,70.0
713,2017-08-26,70.0
714,2017-09-02,71.00000000000001
715,2017-09-09,73.00000000000001
716,2017-09-16,69.0
717,2017-09-23,71.00000000000001
718,2017-09-30,77.0
719,2017-10-07,72.00000000000001
720,2017-10-14,71.00000000000001
721,2017-10-21,73.00000000000001
722,2017-10-28,70.0
723,2017-11-04,76.0
724,2017-11-11,76.0
725,2017-11-18,77.0
726,2017-11-25,69.0
727,2017-12-02,72.00000000000001
728,2017-12-09,70.0
729,2017-12-16,81.0
730,2017-12-23,82.0
731,2017-12-30,93.0
732,2018-01-06,82.0
733,2018-01-13,82.0
734,2018-01-20,81.0
735,2018-01-27,82.0
736,2018-02-03,75.0
737,2018-02-10,76.0
738,2018-02-17,77.0
739,2018-02-24,70.0
740,2018-03-03,71.00000000000001
741,2018-03-10,71.00000000000001
742,2018-03-17,70.0
743,2018-03-24,77.0
744,2018-03-31,70.0
745,2018-04-07,68.0
746,2018-04-14,67.0
747,2018-04-21,67.0
748,2018-04-28,68.0
749,2018-05-05,67.0
750,2018-05-12,67.0
751,2018-05-19,66.0
752,2018-05-26,67.0
753,2018-06-02,65.0
754,2018-06-09,75.0
755,2018-06-16,64.0
756,2018-06-23,62.0
757,2018-06-30,68.0
758,2018-07-07,66.0
759,2018-07-14,68.0
760,2018-07-21,67.0
761,2018-07-28,69.0
762,2018-08-04,70.0
763,2018-08-11,69.0
764,2018-08-18,69.0
765,2018-08-25,64.0
766,2018-09-01,69.0
767,2018-09-08,70.0
768,2018-09-15,67.0
769,2018-09-22,66.0
770,2018-09-29,73.00000000000001
771,2018-10-06,71.00000000000001
772,2018-10-13,70.0
773,2018-10-20,70.0
774,2018-10-27,69.0
775,2018-11-03,70.0
776,2018-11-10,73.00000000000001
777,2018-11-17,73.00000000000001
778,2018-11-24,69.0
779,2018-12-01,68.0
780,2018-12-08,69.0
781,2018-12-15,76.0
782,2018-12-22,79.0
783,2018-12-29,93.0
784,2019-01-05,79.0
785,2019-01-12,77.0
786,2019-01-19,77.0
787,2019-01-26,72.00000000000001
788,2019-02-02,75.0
789,2019-02-09,72.00000000000001
790,2019-02-16,70.0
791,2019-02-23,69.0
792,2019-03-02,72.00000000000001
793,2019-03-09,66.0
794,2019-03-16,71.00000000000001
795,2019-03-23,70.0
796,2019-03-30,69.0
797,2019-04-06,69.0
798,2019-04-13,73.00000000000001
799,2019-04-20,67.0
800,2019-04-27,67.0
801,2019-05-04,70.0
802,2019-05-11,67.0
803,2019-05-18,65.0
804,2019-05-25,65.0
805,2019-06-01,69.0
806,2019-06-08,69.0
807,2019-06-15,68.0
808,2019-06-22,65.0
809,2019-06-29,65.0
810,2019-07-06,67.0
811,2019-07-13,68.0
812,2019-07-20,64.0
813,2019-07-27,67.0
814,2019-08-03,69.0
815,2019-08-10,69.0
816,2019-08-17,70.0
817,2019-08-24,70.0
818,2019-08-31,68.0
819,2019-09-07,68.0
820,2019-09-14,69.0
821,2019-09-21,69.0
822,2019-09-28,75.0
823,2019-10-05,69.0
824,2019-10-12,70.0
825,2019-10-19,76.0
826,2019-10-26,82.0
827,2019-11-02,82.0
828,2019-11-09,85.00000000000001
829,2019-11-16,88.0
830,2019-11-23,85.00000000000001
831,2019-11-30,80.0
832,2019-12-07,77.0
833,2019-12-14,80.0
834,2019-12-21,86.00000000000001
835,2019-12-28,100.0
836,2020-01-04,97.00000000000001
837,2020-01-11,88.0
838,2020-01-18,88.0
839,2020-01-25,79.073756432247
840,2020-02-01,78.28301886792453
841,2020-02-08,76.70154373927957
842,2020-02-15,75.91080617495712
843,2020-02-22,76.70154373927957
844,2020-02-29,74.32933104631218
845,2020-03-07,63.25900514579759
846,2020-03-14,51.39794168096054
847,2020-03-21,50.60720411663807
848,2020-03-28,58.51457975986277
849,2020-04-04,64.84048027444254
850,2020-04-11,60.886792452830186
851,2020-04-18,63.25900514579759
852,2020-04-25,68.0034305317324
853,2020-05-02,68.79416809605489
