,Search Term,forks over knives
131,2011-06-11,43.0
132,2011-06-18,32.0
133,2011-06-25,31.0
134,2011-07-02,23.0
135,2011-07-09,39.0
136,2011-07-16,55.99999999999999
137,2011-07-23,28.999999999999996
138,2011-07-30,18.000000000000004
139,2011-08-06,26.999999999999996
140,2011-08-13,24.000000000000004
141,2011-08-20,23.0
142,2011-08-27,49.0
143,2011-09-03,93.0
144,2011-09-10,91.0
145,2011-09-17,77.0
146,2011-09-24,100.0
147,2011-10-01,73.0
148,2011-10-08,59.00000000000001
149,2011-10-15,59.00000000000001
150,2011-10-22,69.0
151,2011-10-29,52.0
152,2011-11-05,49.0
153,2011-11-12,57.99999999999999
154,2011-11-19,45.0
155,2011-11-26,47.0
156,2011-12-03,47.0
157,2011-12-10,41.0
158,2011-12-17,39.0
159,2011-12-24,51.0
160,2011-12-31,67.0
161,2012-01-07,67.0
162,2012-01-14,64.0
163,2012-01-21,72.00000000000001
164,2012-01-28,67.0
165,2012-02-04,57.00000000000001
166,2012-02-11,55.00000000000001
167,2012-02-18,61.00000000000001
168,2012-02-25,67.0
169,2012-03-03,63.000000000000014
170,2012-03-10,57.00000000000001
171,2012-03-17,57.99999999999999
172,2012-03-24,53.99999999999999
173,2012-03-31,55.99999999999999
174,2012-04-07,55.99999999999999
175,2012-04-14,59.00000000000001
176,2012-04-21,50.0
177,2012-04-28,51.0
178,2012-05-05,49.0
179,2012-05-12,43.0
180,2012-05-19,46.0
181,2012-05-26,48.00000000000001
182,2012-06-02,51.0
183,2012-06-09,40.0
184,2012-06-16,43.0
185,2012-06-23,52.0
186,2012-06-30,52.0
187,2012-07-07,48.00000000000001
188,2012-07-14,49.0
189,2012-07-21,45.0
190,2012-07-28,43.0
191,2012-08-04,42.0
192,2012-08-11,46.0
193,2012-08-18,44.0
194,2012-08-25,41.0
195,2012-09-01,44.0
196,2012-09-08,37.00000000000001
197,2012-09-15,40.0
198,2012-09-22,45.0
199,2012-09-29,40.0
200,2012-10-06,39.0
201,2012-10-13,38.0
202,2012-10-20,34.0
203,2012-10-27,32.0
204,2012-11-03,30.0
205,2012-11-10,39.0
206,2012-11-17,33.0
207,2012-11-24,39.0
208,2012-12-01,42.63500432636342
209,2012-12-08,39.03204621427638
210,2012-12-15,34.22810206482698
211,2012-12-22,46.83845545713165
212,2012-12-29,60.049301868117496
213,2013-01-05,58.24782281207397
214,2013-01-12,56.44634375603045
215,2013-01-19,55.84585073734928
216,2013-01-26,49.840920550537525
217,2013-02-02,53.44387866262458
218,2013-02-09,49.840920550537525
219,2013-02-16,52.8433856439434
220,2013-02-23,58.84831583075516
221,2013-03-02,54.04437168130575
222,2013-03-09,52.24289262526223
223,2013-03-16,51.642399606581044
224,2013-03-23,52.8433856439434
225,2013-03-30,49.840920550537525
226,2013-04-06,47.43894847581282
227,2013-04-13,48.63993451317518
228,2013-04-20,51.642399606581044
229,2013-04-27,45.036976401088125
230,2013-05-04,37.230567158232844
231,2013-05-11,40.833525270319896
232,2013-05-18,43.83599036372578
233,2013-05-25,43.83599036372578
234,2013-06-01,39.632539232957555
235,2013-06-08,41.434018289001074
236,2013-06-15,39.632539232957555
237,2013-06-22,36.630074139551674
238,2013-06-29,40.833525270319896
239,2013-07-06,42.03451130768225
240,2013-07-13,37.83106017691402
241,2013-07-20,34.82859508350815
242,2013-07-27,37.230567158232844
243,2013-08-03,35.429088102189326
244,2013-08-10,37.83106017691402
245,2013-08-17,36.630074139551674
246,2013-08-24,33.02711602746463
247,2013-08-31,32.42662300878345
248,2013-09-07,26.4216928219717
249,2013-09-14,27.622678859334048
250,2013-09-21,31.2256369714211
251,2013-09-28,29.42415791537758
252,2013-10-05,31.2256369714211
253,2013-10-12,27.622678859334048
254,2013-10-19,28.8236648966964
255,2013-10-26,25.220706784609355
256,2013-11-02,30.625143952739926
257,2013-11-09,31.2256369714211
258,2013-11-16,27.622678859334048
259,2013-11-23,25.821199803290522
260,2013-11-30,25.821199803290522
261,2013-12-07,26.4216928219717
262,2013-12-14,21.017255653841126
263,2013-12-21,24.620213765928174
264,2013-12-28,35.429088102189326
265,2014-01-04,36.0295811208705
266,2014-01-11,34.22810206482698
267,2014-01-18,30.625143952739926
268,2014-01-25,28.8236648966964
269,2014-02-01,28.223171878015226
270,2014-02-08,29.42415791537758
271,2014-02-15,30.024650934058748
272,2014-02-22,33.62760904614579
273,2014-03-01,31.2256369714211
274,2014-03-08,32.42662300878345
275,2014-03-15,30.024650934058748
276,2014-03-22,30.024650934058748
277,2014-03-29,31.826129990102274
278,2014-04-05,27.022185840652874
279,2014-04-12,27.022185840652874
280,2014-04-19,27.022185840652874
281,2014-04-26,26.4216928219717
282,2014-05-03,24.620213765928174
283,2014-05-10,25.220706784609355
284,2014-05-17,26.4216928219717
285,2014-05-24,22.81873470988465
286,2014-05-31,21.617748672522303
287,2014-06-07,22.218241691203474
288,2014-06-14,22.81873470988465
289,2014-06-21,24.620213765928174
290,2014-06-28,20.416762635159948
291,2014-07-05,23.419227728565826
292,2014-07-12,21.617748672522303
293,2014-07-19,24.620213765928174
294,2014-07-26,43.23549734504461
295,2014-08-02,26.4216928219717
296,2014-08-09,21.017255653841126
297,2014-08-16,28.223171878015226
298,2014-08-23,19.816269616478777
299,2014-08-30,21.617748672522303
300,2014-09-06,24.620213765928174
301,2014-09-13,27.022185840652874
302,2014-09-20,24.620213765928174
303,2014-09-27,22.81873470988465
304,2014-10-04,25.220706784609355
305,2014-10-11,21.017255653841126
306,2014-10-18,21.617748672522303
307,2014-10-25,26.4216928219717
308,2014-11-01,27.622678859334048
309,2014-11-08,29.42415791537758
310,2014-11-15,27.022185840652874
311,2014-11-22,27.022185840652874
312,2014-11-29,19.816269616478777
313,2014-12-06,22.81873470988465
314,2014-12-13,21.017255653841126
315,2014-12-20,19.2157765977976
316,2014-12-27,31.2256369714211
317,2015-01-03,32.42662300878345
318,2015-01-10,29.42415791537758
319,2015-01-17,30.024650934058748
320,2015-01-24,23.419227728565826
321,2015-01-31,29.42415791537758
322,2015-02-07,24.019720747247
323,2015-02-14,28.223171878015226
324,2015-02-21,21.617748672522303
325,2015-02-28,21.017255653841126
326,2015-03-07,28.223171878015226
327,2015-03-14,24.019720747247
328,2015-03-21,25.220706784609355
329,2015-03-28,22.81873470988465
330,2015-04-04,22.218241691203474
331,2015-04-11,23.419227728565826
332,2015-04-18,30.024650934058748
333,2015-04-25,25.220706784609355
334,2015-05-02,19.816269616478777
335,2015-05-09,24.019720747247
336,2015-05-16,21.617748672522303
337,2015-05-23,25.220706784609355
338,2015-05-30,22.218241691203474
339,2015-06-06,24.620213765928174
340,2015-06-13,21.617748672522303
341,2015-06-20,22.218241691203474
342,2015-06-27,27.022185840652874
343,2015-07-04,22.81873470988465
344,2015-07-11,22.81873470988465
345,2015-07-18,26.4216928219717
346,2015-07-25,24.620213765928174
347,2015-08-01,27.622678859334048
348,2015-08-08,27.022185840652874
349,2015-08-15,28.8236648966964
350,2015-08-22,21.017255653841126
351,2015-08-29,22.81873470988465
352,2015-09-05,24.620213765928174
353,2015-09-12,24.019720747247
354,2015-09-19,25.821199803290522
355,2015-09-26,25.220706784609355
356,2015-10-03,25.220706784609355
357,2015-10-10,21.617748672522303
358,2015-10-17,26.4216928219717
359,2015-10-24,28.8236648966964
360,2015-10-31,25.821199803290522
361,2015-11-07,23.419227728565826
362,2015-11-14,18.615283579116422
363,2015-11-21,20.416762635159948
364,2015-11-28,25.220706784609355
365,2015-12-05,23.419227728565826
366,2015-12-12,19.2157765977976
367,2015-12-19,20.416762635159948
368,2015-12-26,27.022185840652874
369,2016-01-02,29.42415791537758
370,2016-01-09,20.416762635159948
371,2016-01-16,24.019720747247
372,2016-01-23,22.81873470988465
373,2016-01-30,23.419227728565826
374,2016-02-06,21.017255653841126
375,2016-02-13,22.218241691203474
376,2016-02-20,22.218241691203474
377,2016-02-27,25.821199803290522
378,2016-03-05,24.019720747247
379,2016-03-12,21.017255653841126
380,2016-03-19,24.620213765928174
381,2016-03-26,25.821199803290522
382,2016-04-02,24.620213765928174
383,2016-04-09,27.022185840652874
384,2016-04-16,21.617748672522303
385,2016-04-23,19.2157765977976
386,2016-04-30,22.218241691203474
387,2016-05-07,19.816269616478777
388,2016-05-14,22.218241691203474
389,2016-05-21,22.81873470988465
390,2016-05-28,18.615283579116422
391,2016-06-04,18.01479056043525
392,2016-06-11,18.01479056043525
393,2016-06-18,15.61281848571055
394,2016-06-25,16.813804523072896
395,2016-07-02,16.213311504391726
396,2016-07-09,16.213311504391726
397,2016-07-16,22.218241691203474
398,2016-07-23,17.414297541754074
399,2016-07-30,15.61281848571055
400,2016-08-06,16.813804523072896
401,2016-08-13,14.4118324483482
402,2016-08-20,18.01479056043525
403,2016-08-27,16.813804523072896
404,2016-09-03,19.2157765977976
405,2016-09-10,18.01479056043525
406,2016-09-17,21.017255653841126
407,2016-09-24,15.61281848571055
408,2016-10-01,15.61281848571055
409,2016-10-08,18.01479056043525
410,2016-10-15,18.01479056043525
411,2016-10-22,16.813804523072896
412,2016-10-29,18.01479056043525
413,2016-11-05,17.414297541754074
414,2016-11-12,18.615283579116422
415,2016-11-19,22.81873470988465
416,2016-11-26,19.816269616478777
417,2016-12-03,22.208357032459755
418,2016-12-10,18.07656967758352
419,2016-12-17,16.527149419504934
420,2016-12-24,29.955458322852692
421,2016-12-31,38.73550645196468
422,2017-01-07,31.504878580931283
423,2017-01-14,29.955458322852692
424,2017-01-21,32.53782541965034
425,2017-01-28,24.7907241292574
426,2017-02-04,26.340144387335982
427,2017-02-11,28.922511484133633
428,2017-02-18,27.889564645414577
429,2017-02-25,27.373091226055045
430,2017-03-04,28.922511484133633
431,2017-03-11,28.4060380647741
432,2017-03-18,27.373091226055045
433,2017-03-25,27.889564645414577
434,2017-04-01,27.373091226055045
435,2017-04-08,28.4060380647741
436,2017-04-15,22.724830451819283
437,2017-04-22,25.823670967976458
438,2017-04-29,25.307197548616926
439,2017-05-06,23.24130387117881
440,2017-05-13,24.7907241292574
441,2017-05-20,20.658936774381168
442,2017-05-27,23.24130387117881
443,2017-06-03,27.373091226055045
444,2017-06-10,24.27425070989787
445,2017-06-17,29.43898490349316
446,2017-06-24,33.05429883900987
447,2017-07-01,34.08724567772892
448,2017-07-08,41.317873548762336
449,2017-07-15,40.8014001294028
450,2017-07-22,43.38376722620045
451,2017-07-29,46.48260774235762
452,2017-08-05,34.60371909708845
453,2017-08-12,33.05429883900987
454,2017-08-19,32.53782541965034
455,2017-08-26,30.471931742212217
456,2017-09-02,30.471931742212217
457,2017-09-09,26.856617806695514
458,2017-09-16,25.823670967976458
459,2017-09-23,26.340144387335982
460,2017-09-30,25.307197548616926
461,2017-10-07,28.922511484133633
462,2017-10-14,31.504878580931283
463,2017-10-21,28.922511484133633
464,2017-10-28,26.340144387335982
465,2017-11-04,31.504878580931283
466,2017-11-11,26.856617806695514
467,2017-11-18,17.56009625822399
468,2017-11-25,19.10951651630258
469,2017-12-02,25.823670967976458
470,2017-12-09,25.823670967976458
471,2017-12-16,22.724830451819283
472,2017-12-23,33.570772258369395
473,2017-12-30,51.647341935952916
474,2018-01-06,43.90024064555998
475,2018-01-13,34.60371909708845
476,2018-01-20,35.12019251644798
477,2018-01-27,39.251979871324224
478,2018-02-03,34.08724567772892
479,2018-02-10,37.702559613245626
480,2018-02-17,30.98840516157175
481,2018-02-24,33.570772258369395
482,2018-03-03,32.02135200029081
483,2018-03-10,36.66961277452657
484,2018-03-17,32.02135200029081
485,2018-03-24,30.471931742212217
486,2018-03-31,30.98840516157175
487,2018-04-07,29.955458322852692
488,2018-04-14,29.43898490349316
489,2018-04-21,26.856617806695514
490,2018-04-28,25.307197548616926
491,2018-05-05,27.889564645414577
492,2018-05-12,26.340144387335982
493,2018-05-19,25.307197548616926
494,2018-05-26,26.340144387335982
495,2018-06-02,28.922511484133633
496,2018-06-09,29.43898490349316
497,2018-06-16,25.307197548616926
498,2018-06-23,28.922511484133633
499,2018-06-30,28.922511484133633
500,2018-07-07,23.24130387117881
501,2018-07-14,29.955458322852692
502,2018-07-21,28.922511484133633
503,2018-07-28,26.856617806695514
504,2018-08-04,27.889564645414577
505,2018-08-11,23.757777290538343
506,2018-08-18,23.24130387117881
507,2018-08-25,23.757777290538343
508,2018-09-01,20.658936774381168
509,2018-09-08,22.724830451819283
510,2018-09-15,24.7907241292574
511,2018-09-22,22.724830451819283
512,2018-09-29,22.724830451819283
513,2018-10-06,25.823670967976458
514,2018-10-13,21.691883613100224
515,2018-10-20,20.14246335502164
516,2018-10-27,21.691883613100224
517,2018-11-03,20.658936774381168
518,2018-11-10,23.24130387117881
519,2018-11-17,25.307197548616926
520,2018-11-24,24.27425070989787
521,2018-12-01,23.757777290538343
522,2018-12-08,18.07656967758352
523,2018-12-15,21.691883613100224
524,2018-12-22,23.757777290538343
525,2018-12-29,36.15313935516704
526,2019-01-05,34.08724567772892
527,2019-01-12,28.922511484133633
528,2019-01-19,28.4060380647741
529,2019-01-26,26.340144387335982
530,2019-02-02,24.7907241292574
531,2019-02-09,27.889564645414577
532,2019-02-16,28.922511484133633
533,2019-02-23,25.307197548616926
534,2019-03-02,24.7907241292574
535,2019-03-09,27.889564645414577
536,2019-03-16,26.340144387335982
537,2019-03-23,24.7907241292574
538,2019-03-30,30.471931742212217
539,2019-04-06,25.307197548616926
540,2019-04-13,29.955458322852692
541,2019-04-20,25.823670967976458
542,2019-04-27,25.823670967976458
543,2019-05-04,24.27425070989787
544,2019-05-11,26.856617806695514
545,2019-05-18,28.4060380647741
546,2019-05-25,22.208357032459755
547,2019-06-01,22.208357032459755
548,2019-06-08,21.691883613100224
549,2019-06-15,24.27425070989787
550,2019-06-22,27.889564645414577
551,2019-06-29,28.4060380647741
552,2019-07-06,30.471931742212217
553,2019-07-13,29.955458322852692
554,2019-07-20,25.307197548616926
555,2019-07-27,27.889564645414577
556,2019-08-03,26.856617806695514
557,2019-08-10,32.02135200029081
558,2019-08-17,28.4060380647741
559,2019-08-24,27.889564645414577
560,2019-08-31,24.7907241292574
561,2019-09-07,23.757777290538343
562,2019-09-14,26.856617806695514
563,2019-09-21,29.43898490349316
564,2019-09-28,29.43898490349316
565,2019-10-05,33.05429883900987
566,2019-10-12,37.1860861938861
567,2019-10-19,40.28492671004328
568,2019-10-26,38.21903303260516
569,2019-11-02,38.73550645196468
570,2019-11-09,39.251979871324224
571,2019-11-16,37.1860861938861
572,2019-11-23,33.570772258369395
573,2019-11-30,30.98840516157175
574,2019-12-07,32.02135200029081
575,2019-12-14,29.43898490349316
576,2019-12-21,37.702559613245626
577,2019-12-28,48.54850141979574
578,2020-01-04,48.54850141979574
579,2020-01-11,42.86729380684092
580,2020-01-18,42.35082038748139
581,2020-01-25,41.033576253702044
582,2020-02-01,35.69921134072078
583,2020-02-08,34.87853981564674
584,2020-02-15,39.392233203553964
585,2020-02-22,38.571561678479924
586,2020-02-29,34.0578682905727
587,2020-03-07,28.313167615054414
588,2020-03-14,26.26148880236931
589,2020-03-21,21.747795414462086
590,2020-03-28,25.030481514758247
591,2020-04-04,25.030481514758247
592,2020-04-11,26.671824564906327
593,2020-04-18,24.209809989684206
594,2020-04-25,27.492496089980374
595,2020-05-02,27.08216032744335
596,2020-05-09,28.72350337759143
597,2020-05-16,25.030481514758247
598,2020-05-23,25.030481514758247
599,2020-05-30,23.799474227147186
600,2020-06-06,25.030481514758247
601,2020-06-13,26.671824564906327
602,2020-06-20,26.26148880236931
603,2020-06-27,27.08216032744335
604,2020-07-04,32.006189477887595
605,2020-07-11,34.0578682905727
606,2020-07-18,29.954510665202495
607,2020-07-25,23.389138464610166
608,2020-08-01,28.313167615054414
609,2020-08-08,26.26148880236931
610,2020-08-15,22.978802702073146
611,2020-08-22,21.747795414462086
612,2020-08-29,22.978802702073146
613,2020-09-05,24.620145752221227
614,2020-09-12,20.106452364314002
615,2020-09-19,22.978802702073146
616,2020-09-26,22.568466939536126
617,2020-10-03,22.158131176999106
618,2020-10-10,21.747795414462086
619,2020-10-17,21.337459651925066
620,2020-10-24,22.568466939536126
621,2020-10-31,16.823766264017838
622,2020-11-07,19.696116601776982
623,2020-11-14,16.413430501480818
624,2020-11-21,20.516788126851022
625,2020-11-28,17.234102026554858
626,2020-12-05,18.46510931416592
627,2020-12-12,15.592758976406776
628,2020-12-19,17.644437789091878
629,2020-12-26,27.492496089980374
630,2021-01-02,25.030481514758247
631,2021-01-09,24.209809989684206
632,2021-01-16,24.209809989684206
633,2021-01-23,23.799474227147186
634,2021-01-30,25.030481514758247
635,2021-02-06,21.747795414462086
636,2021-02-13,22.978802702073146
637,2021-02-20,20.106452364314002
638,2021-02-27,19.285780839239962
639,2021-03-06,18.054773551628898
640,2021-03-13,16.413430501480818
641,2021-03-20,19.285780839239962
642,2021-03-27,19.696116601776982
643,2021-04-03,18.875445076702942
644,2021-04-10,18.46510931416592
645,2021-04-17,20.516788126851022
646,2021-04-24,18.875445076702942
647,2021-05-01,18.46510931416592
648,2021-05-08,18.46510931416592
649,2021-05-15,17.234102026554858
650,2021-05-22,18.875445076702942
651,2021-05-29,16.003094738943798
652,2021-06-05,19.696116601776982
653,2021-06-12,22.568466939536126
654,2021-06-19,17.234102026554858
655,2021-06-26,17.234102026554858
656,2021-07-03,19.696116601776982
657,2021-07-10,18.46510931416592
658,2021-07-17,14.772087451332736
659,2021-07-24,17.234102026554858
660,2021-07-31,17.234102026554858
661,2021-08-07,17.234102026554858
662,2021-08-14,16.003094738943798
663,2021-08-21,18.054773551628898
664,2021-08-28,16.413430501480818
665,2021-09-04,17.644437789091878
666,2021-09-11,15.592758976406776
667,2021-09-18,16.413430501480818
668,2021-09-25,17.234102026554858
669,2021-10-02,17.644437789091878
670,2021-10-09,18.46510931416592
671,2021-10-16,15.592758976406776
672,2021-10-23,14.361751688795716
673,2021-10-30,15.182423213869756
674,2021-11-06,18.46510931416592
675,2021-11-13,17.234102026554858
676,2021-11-20,16.003094738943798
677,2021-11-27,15.182423213869756
678,2021-12-04,14.361751688795716
679,2021-12-11,13.130744401184655
680,2021-12-18,15.182423213869756
681,2021-12-25,17.644437789091878
682,2022-01-01,22.158131176999106
683,2022-01-08,20.927123889388042
684,2022-01-15,19.285780839239962
685,2022-01-22,18.875445076702942
686,2022-01-29,19.696116601776982
687,2022-02-05,20.927123889388042
688,2022-02-12,18.875445076702942
689,2022-02-19,21.337459651925066
690,2022-02-26,13.951415926258695
691,2022-03-05,17.234102026554858
692,2022-03-12,17.234102026554858
693,2022-03-19,16.003094738943798
694,2022-03-26,17.234102026554858
695,2022-04-02,18.46510931416592
696,2022-04-09,18.46510931416592
697,2022-04-16,18.054773551628898
698,2022-04-23,16.823766264017838
699,2022-04-30,15.182423213869756
700,2022-05-07,14.772087451332736
701,2022-05-14,13.951415926258695
702,2022-05-21,14.361751688795716
703,2022-05-28,16.003094738943798
704,2022-06-04,13.541080163721675
705,2022-06-11,14.361751688795716
706,2022-06-18,14.361751688795716
707,2022-06-25,17.234102026554858
708,2022-07-02,16.413430501480818
709,2022-07-09,15.592758976406776
710,2022-07-16,16.003094738943798
711,2022-07-23,14.361751688795716
712,2022-07-30,15.592758976406776
713,2022-08-06,17.234102026554858
714,2022-08-13,15.592758976406776
715,2022-08-20,16.413430501480818
716,2022-08-27,16.003094738943798
717,2022-09-03,14.361751688795716
718,2022-09-10,15.592758976406776
719,2022-09-17,16.823766264017838
720,2022-09-24,16.003094738943798
721,2022-10-01,13.951415926258695
722,2022-10-08,16.003094738943798
723,2022-10-15,13.951415926258695
724,2022-10-22,14.361751688795716
725,2022-10-29,15.182423213869756
726,2022-11-05,17.234102026554858
727,2022-11-12,14.772087451332736
728,2022-11-19,15.182423213869756
729,2022-11-26,15.182423213869756
730,2022-12-03,13.541080163721675
731,2022-12-10,12.310072876110613
732,2022-12-17,14.772087451332736
733,2022-12-24,16.823766264017838
734,2022-12-31,18.46510931416592
735,2023-01-07,14.772087451332736
736,2023-01-14,18.054773551628898
737,2023-01-21,16.003094738943798
738,2023-01-28,15.592758976406776
739,2023-02-04,15.592758976406776
740,2023-02-11,13.541080163721675
741,2023-02-18,13.130744401184655
742,2023-02-25,14.772087451332736
743,2023-03-04,14.361751688795716
744,2023-03-11,13.951415926258695
745,2023-03-18,15.592758976406776
746,2023-03-25,17.234102026554858
747,2023-04-01,14.772087451332736
748,2023-04-08,13.951415926258695
749,2023-04-15,15.182423213869756
750,2023-04-22,12.720408638647635
751,2023-04-29,12.310072876110613
752,2023-05-06,12.720408638647635
753,2023-05-13,13.541080163721675
754,2023-05-20,11.489401351036573
755,2023-05-27,11.489401351036573
756,2023-06-03,12.720408638647635
757,2023-06-10,14.361751688795716
758,2023-06-17,10.668729825962533
759,2023-06-24,11.079065588499553
760,2023-07-01,13.541080163721675
761,2023-07-08,13.541080163721675
762,2023-07-15,11.899737113573593
763,2023-07-22,14.772087451332736
764,2023-07-29,11.079065588499553
765,2023-08-05,10.668729825962533
766,2023-08-12,11.489401351036573
767,2023-08-19,11.079065588499553
768,2023-08-26,11.489401351036573
769,2023-09-02,9.848058300888491
770,2023-09-09,11.489401351036573
771,2023-09-16,11.899737113573593
772,2023-09-23,11.489401351036573
773,2023-09-30,11.079065588499553
774,2023-10-07,12.310072876110613
775,2023-10-14,9.848058300888491
776,2023-10-21,11.899737113573593
777,2023-10-28,10.258394063425511
778,2023-11-04,8.617051013277429
779,2023-11-11,10.258394063425511
780,2023-11-18,10.668729825962533
781,2023-11-25,11.079065588499553
782,2023-12-02,9.848058300888491
783,2023-12-09,8.617051013277429
784,2023-12-16,11.079065588499553
785,2023-12-23,11.899737113573593
786,2023-12-30,18.46510931416592
787,2024-01-06,16.003094738943798
788,2024-01-13,17.234102026554858
789,2024-01-20,13.951415926258695
790,2024-01-27,15.182423213869756
791,2024-02-03,13.951415926258695
792,2024-02-10,11.489401351036573
793,2024-02-17,13.541080163721675
794,2024-02-24,11.899737113573593
795,2024-03-02,12.310072876110613
796,2024-03-09,9.848058300888491
797,2024-03-16,11.079065588499553
798,2024-03-23,11.079065588499553
799,2024-03-30,10.258394063425511
800,2024-04-06,7.796379488203388
801,2024-04-13,9.027386775814449
802,2024-04-20,10.258394063425511
803,2024-04-27,9.437722538351471
804,2024-05-04,8.617051013277429
805,2024-05-11,8.617051013277429
806,2024-05-18,11.079065588499553
807,2024-05-25,9.027386775814449
