,Search Term,vegan
186,2007-07-28,6.9028688980318025
187,2007-08-04,6.32762982319582
188,2007-08-11,6.32762982319582
189,2007-08-18,7.017916712998999
190,2007-08-25,6.2125820082286225
191,2007-09-01,6.2125820082286225
192,2007-09-08,6.787821083064605
193,2007-09-15,7.248012342933392
194,2007-09-22,7.70820360280218
195,2007-09-29,7.478107972867785
196,2007-10-06,7.1329645279661955
197,2007-10-13,6.9028688980318025
198,2007-10-20,6.672773268097408
199,2007-10-27,7.017916712998999
200,2007-11-03,7.5931557878349825
201,2007-11-10,8.283442677638163
202,2007-11-17,11.274685866785276
203,2007-11-24,7.017916712998999
204,2007-12-01,7.3630601579005885
205,2007-12-08,7.017916712998999
206,2007-12-15,7.823251417769376
207,2007-12-22,8.74363393750695
208,2007-12-29,8.39849049260536
209,2008-01-05,8.168394862670967
210,2008-01-12,7.1329645279661955
211,2008-01-19,7.3630601579005885
212,2008-01-26,7.70820360280218
213,2008-02-02,7.3630601579005885
214,2008-02-09,8.05334704770377
215,2008-02-16,7.823251417769376
216,2008-02-23,7.938299232736573
217,2008-03-01,7.478107972867785
218,2008-03-08,7.5931557878349825
219,2008-03-15,7.823251417769376
220,2008-03-22,7.3630601579005885
221,2008-03-29,6.672773268097408
222,2008-04-05,7.3630601579005885
223,2008-04-12,7.248012342933392
224,2008-04-19,7.017916712998999
225,2008-04-26,7.248012342933392
226,2008-05-03,7.1329645279661955
227,2008-05-10,7.017916712998999
228,2008-05-17,7.3630601579005885
229,2008-05-24,8.05334704770377
230,2008-05-31,7.248012342933392
231,2008-06-07,7.70820360280218
232,2008-06-14,8.513538307572556
233,2008-06-21,7.938299232736573
234,2008-06-28,8.168394862670967
235,2008-07-05,7.5931557878349825
236,2008-07-12,7.5931557878349825
237,2008-07-19,7.938299232736573
238,2008-07-26,7.5931557878349825
239,2008-08-02,8.283442677638163
240,2008-08-09,7.1329645279661955
241,2008-08-16,7.478107972867785
242,2008-08-23,6.787821083064605
243,2008-08-30,6.672773268097408
244,2008-09-06,6.557725453130211
245,2008-09-13,7.017916712998999
246,2008-09-20,7.3630601579005885
247,2008-09-27,7.5931557878349825
248,2008-10-04,7.1329645279661955
249,2008-10-11,7.70820360280218
250,2008-10-18,7.3630601579005885
251,2008-10-25,7.248012342933392
252,2008-11-01,6.787821083064605
253,2008-11-08,8.168394862670967
254,2008-11-15,8.513538307572556
255,2008-11-22,11.504781496719671
256,2008-11-29,7.70820360280218
257,2008-12-06,7.767583120204604
258,2008-12-13,7.952525575447571
259,2008-12-20,9.801950127877237
260,2008-12-27,8.877237851662404
261,2009-01-03,7.952525575447571
262,2009-01-10,7.767583120204604
263,2009-01-17,7.952525575447571
264,2009-01-24,7.952525575447571
265,2009-01-31,7.397698209718668
266,2009-02-07,7.397698209718668
267,2009-02-14,7.397698209718668
268,2009-02-21,7.767583120204604
269,2009-02-28,7.582640664961636
270,2009-03-07,7.212755754475704
271,2009-03-14,7.397698209718668
272,2009-03-21,7.397698209718668
273,2009-03-28,8.137468030690536
274,2009-04-04,8.137468030690536
275,2009-04-11,7.397698209718668
276,2009-04-18,7.397698209718668
277,2009-04-25,6.842870843989769
278,2009-05-02,7.212755754475704
279,2009-05-09,7.0278132992327365
280,2009-05-16,7.212755754475704
281,2009-05-23,7.397698209718668
282,2009-05-30,7.212755754475704
283,2009-06-06,7.582640664961636
284,2009-06-13,7.582640664961636
285,2009-06-20,7.582640664961636
286,2009-06-27,7.952525575447571
287,2009-07-04,7.397698209718668
288,2009-07-11,7.767583120204604
289,2009-07-18,7.952525575447571
290,2009-07-25,7.582640664961636
291,2009-08-01,7.767583120204604
292,2009-08-08,7.767583120204604
293,2009-08-15,7.582640664961636
294,2009-08-22,7.397698209718668
295,2009-08-29,7.582640664961636
296,2009-09-05,7.582640664961636
297,2009-09-12,7.0278132992327365
298,2009-09-19,7.582640664961636
299,2009-09-26,7.582640664961636
300,2009-10-03,8.137468030690536
301,2009-10-10,7.767583120204604
302,2009-10-17,8.137468030690536
303,2009-10-24,8.692295396419436
304,2009-10-31,9.247122762148338
305,2009-11-07,9.986892583120206
306,2009-11-14,9.61700767263427
307,2009-11-21,12.57608695652174
308,2009-11-28,8.137468030690536
309,2009-12-05,8.50735294117647
310,2009-12-12,8.692295396419436
311,2009-12-19,10.541719948849105
312,2009-12-26,9.61700767263427
313,2010-01-02,9.06218030690537
314,2010-01-09,8.877237851662404
315,2010-01-16,8.322410485933505
316,2010-01-23,9.247122762148338
317,2010-01-30,8.877237851662404
318,2010-02-06,9.06218030690537
319,2010-02-13,9.247122762148338
320,2010-02-20,8.877237851662404
321,2010-02-27,8.50735294117647
322,2010-03-06,9.61700767263427
323,2010-03-13,9.432065217391303
324,2010-03-20,8.692295396419436
325,2010-03-27,9.986892583120206
326,2010-04-03,8.137468030690536
327,2010-04-10,8.50735294117647
328,2010-04-17,8.50735294117647
329,2010-04-24,7.952525575447571
330,2010-05-01,8.322410485933505
331,2010-05-08,8.692295396419436
332,2010-05-15,7.952525575447571
333,2010-05-22,7.952525575447571
334,2010-05-29,8.50735294117647
335,2010-06-05,8.137468030690536
336,2010-06-12,7.952525575447571
337,2010-06-19,8.137468030690536
338,2010-06-26,8.692295396419436
339,2010-07-03,8.137468030690536
340,2010-07-10,9.247122762148338
341,2010-07-17,8.692295396419436
342,2010-07-24,8.50735294117647
343,2010-07-31,9.432065217391303
344,2010-08-07,9.247122762148338
345,2010-08-14,8.692295396419436
346,2010-08-21,8.692295396419436
347,2010-08-28,8.322410485933505
348,2010-09-04,9.247122762148338
349,2010-09-11,9.06218030690537
350,2010-09-18,8.877237851662404
351,2010-09-25,8.692295396419436
352,2010-10-02,8.877237851662404
353,2010-10-09,9.06218030690537
354,2010-10-16,10.17183503836317
355,2010-10-23,8.877237851662404
356,2010-10-30,9.06218030690537
357,2010-11-06,9.432065217391303
358,2010-11-13,9.986892583120206
359,2010-11-20,11.836317135549871
360,2010-11-27,8.322410485933505
361,2010-12-04,9.06218030690537
362,2010-12-11,9.432065217391303
363,2010-12-18,10.726662404092071
364,2010-12-25,9.801950127877237
365,2011-01-01,9.61700767263427
366,2011-01-08,9.801950127877237
367,2011-01-15,9.432065217391303
368,2011-01-22,10.356777493606138
369,2011-01-29,12.761029411764705
370,2011-02-05,11.466432225063938
371,2011-02-12,10.356777493606138
372,2011-02-19,9.986892583120206
373,2011-02-26,10.356777493606138
374,2011-03-05,11.281489769820972
375,2011-03-12,10.541719948849105
376,2011-03-19,10.541719948849105
377,2011-03-26,11.651374680306906
378,2011-04-02,11.466432225063938
379,2011-04-09,11.281489769820972
380,2011-04-16,11.651374680306906
381,2011-04-23,9.61700767263427
382,2011-04-30,10.356777493606138
383,2011-05-07,10.17183503836317
384,2011-05-14,9.61700767263427
385,2011-05-21,9.432065217391303
386,2011-05-28,10.17183503836317
387,2011-06-04,9.61700767263427
388,2011-06-11,9.986892583120206
389,2011-06-18,9.801950127877237
390,2011-06-25,9.801950127877237
391,2011-07-02,10.541719948849105
392,2011-07-09,8.877237851662404
393,2011-07-16,9.801950127877237
394,2011-07-23,9.801950127877237
395,2011-07-30,9.432065217391303
396,2011-08-06,10.356777493606138
397,2011-08-13,10.911604859335037
398,2011-08-20,11.836317135549871
399,2011-08-27,10.726662404092071
400,2011-09-03,11.836317135549871
401,2011-09-10,11.096547314578004
402,2011-09-17,11.281489769820972
403,2011-09-24,12.021259590792837
404,2011-10-01,11.651374680306906
405,2011-10-08,11.651374680306906
406,2011-10-15,11.836317135549871
407,2011-10-22,12.57608695652174
408,2011-10-29,11.651374680306906
409,2011-11-05,12.206202046035806
410,2011-11-12,13.685741687979538
411,2011-11-19,17.199648337595907
412,2011-11-26,11.096547314578004
413,2011-12-03,11.836317135549871
414,2011-12-10,12.206202046035806
415,2011-12-17,14.795396419437337
416,2011-12-24,12.761029411764705
417,2011-12-31,14.795396419437337
418,2012-01-07,14.055626598465473
419,2012-01-14,14.425511508951407
420,2012-01-21,13.870684143222507
421,2012-01-28,14.055626598465473
422,2012-02-04,13.685741687979538
423,2012-02-11,13.870684143222507
424,2012-02-18,14.425511508951407
425,2012-02-25,14.610453964194372
426,2012-03-03,14.240569053708438
427,2012-03-10,13.685741687979538
428,2012-03-17,14.240569053708438
429,2012-03-24,13.685741687979538
430,2012-03-31,14.610453964194372
431,2012-04-07,12.761029411764705
432,2012-04-14,13.13091432225064
433,2012-04-21,14.055626598465473
434,2012-04-28,13.315856777493604
435,2012-05-05,12.761029411764705
436,2012-05-12,12.945971867007671
437,2012-05-19,12.945971867007671
438,2012-05-26,13.315856777493604
439,2012-06-02,13.685741687979538
440,2012-06-09,13.315856777493604
441,2012-06-16,14.055626598465473
442,2012-06-23,16.274936061381073
443,2012-06-30,15.535166240409207
444,2012-07-07,14.055626598465473
445,2012-07-14,14.610453964194372
446,2012-07-21,14.055626598465473
447,2012-07-28,13.685741687979538
448,2012-08-04,13.500799232736574
449,2012-08-11,14.055626598465473
450,2012-08-18,13.870684143222507
451,2012-08-25,13.685741687979538
452,2012-09-01,14.240569053708438
453,2012-09-08,13.500799232736574
454,2012-09-15,13.315856777493604
455,2012-09-22,13.685741687979538
456,2012-09-29,13.500799232736574
457,2012-10-06,13.685741687979538
458,2012-10-13,13.870684143222507
459,2012-10-20,12.57608695652174
460,2012-10-27,12.021259590792837
461,2012-11-03,13.13091432225064
462,2012-11-10,14.055626598465473
463,2012-11-17,18.494245524296677
464,2012-11-24,12.945971867007671
465,2012-12-01,21.000000000000004
466,2012-12-08,21.000000000000004
467,2012-12-15,22.0
468,2012-12-22,26.0
469,2012-12-29,27.0
470,2013-01-05,26.0
471,2013-01-12,26.0
472,2013-01-19,25.0
473,2013-01-26,24.000000000000004
474,2013-02-02,25.0
475,2013-02-09,25.0
476,2013-02-16,26.0
477,2013-02-23,26.0
478,2013-03-02,24.000000000000004
479,2013-03-09,27.0
480,2013-03-16,25.0
481,2013-03-23,26.0
482,2013-03-30,23.0
483,2013-04-06,24.000000000000004
484,2013-04-13,22.0
485,2013-04-20,23.0
486,2013-04-27,24.000000000000004
487,2013-05-04,23.0
488,2013-05-11,22.0
489,2013-05-18,24.000000000000004
490,2013-05-25,23.0
491,2013-06-01,23.0
492,2013-06-08,24.000000000000004
493,2013-06-15,22.0
494,2013-06-22,23.0
495,2013-06-29,23.0
496,2013-07-06,23.0
497,2013-07-13,24.000000000000004
498,2013-07-20,23.0
499,2013-07-27,23.0
500,2013-08-03,23.0
501,2013-08-10,23.0
502,2013-08-17,23.0
503,2013-08-24,21.000000000000004
504,2013-08-31,23.0
505,2013-09-07,22.0
506,2013-09-14,22.0
507,2013-09-21,23.0
508,2013-09-28,22.0
509,2013-10-05,21.000000000000004
510,2013-10-12,22.0
511,2013-10-19,23.0
512,2013-10-26,22.0
513,2013-11-02,23.0
514,2013-11-09,23.0
515,2013-11-16,25.0
516,2013-11-23,29.000000000000004
517,2013-11-30,23.0
518,2013-12-07,23.0
519,2013-12-14,24.000000000000004
520,2013-12-21,26.0
521,2013-12-28,27.0
522,2014-01-04,26.0
523,2014-01-11,26.0
524,2014-01-18,26.0
525,2014-01-25,26.0
526,2014-02-01,27.0
527,2014-02-08,24.000000000000004
528,2014-02-15,24.000000000000004
529,2014-02-22,25.0
530,2014-03-01,26.0
531,2014-03-08,25.0
532,2014-03-15,26.0
533,2014-03-22,25.0
534,2014-03-29,25.0
535,2014-04-05,24.000000000000004
536,2014-04-12,26.0
537,2014-04-19,22.0
538,2014-04-26,22.0
539,2014-05-03,22.0
540,2014-05-10,23.0
541,2014-05-17,22.0
542,2014-05-24,22.0
543,2014-05-31,23.0
544,2014-06-07,22.0
545,2014-06-14,23.0
546,2014-06-21,22.0
547,2014-06-28,24.000000000000004
548,2014-07-05,22.0
549,2014-07-12,24.000000000000004
550,2014-07-19,23.0
551,2014-07-26,24.000000000000004
552,2014-08-02,23.0
553,2014-08-09,22.0
554,2014-08-16,23.0
555,2014-08-23,21.000000000000004
556,2014-08-30,21.000000000000004
557,2014-09-06,21.000000000000004
558,2014-09-13,21.000000000000004
559,2014-09-20,21.000000000000004
560,2014-09-27,21.000000000000004
561,2014-10-04,21.000000000000004
562,2014-10-11,21.000000000000004
563,2014-10-18,22.0
564,2014-10-25,21.000000000000004
565,2014-11-01,21.000000000000004
566,2014-11-08,23.0
567,2014-11-15,23.0
568,2014-11-22,29.000000000000004
569,2014-11-29,20.0
570,2014-12-06,22.0
571,2014-12-13,23.0
572,2014-12-20,26.0
573,2014-12-27,25.0
574,2015-01-03,24.000000000000004
575,2015-01-10,23.0
576,2015-01-17,23.0
577,2015-01-24,23.0
578,2015-01-31,22.0
579,2015-02-07,22.0
580,2015-02-14,23.0
581,2015-02-21,23.0
582,2015-02-28,22.0
583,2015-03-07,22.0
584,2015-03-14,23.0
585,2015-03-21,22.0
586,2015-03-28,23.0
587,2015-04-04,22.0
588,2015-04-11,21.000000000000004
589,2015-04-18,22.0
590,2015-04-25,22.0
591,2015-05-02,24.000000000000004
592,2015-05-09,21.000000000000004
593,2015-05-16,22.0
594,2015-05-23,23.0
595,2015-05-30,23.0
596,2015-06-06,27.0
597,2015-06-13,24.000000000000004
598,2015-06-20,24.000000000000004
599,2015-06-27,26.0
600,2015-07-04,24.000000000000004
601,2015-07-11,26.0
602,2015-07-18,26.0
603,2015-07-25,26.0
604,2015-08-01,25.0
605,2015-08-08,27.0
606,2015-08-15,25.0
607,2015-08-22,25.0
608,2015-08-29,25.0
609,2015-09-05,26.0
610,2015-09-12,24.000000000000004
611,2015-09-19,26.0
612,2015-09-26,26.0
613,2015-10-03,26.0
614,2015-10-10,26.0
615,2015-10-17,26.0
616,2015-10-24,27.999999999999996
617,2015-10-31,29.000000000000004
618,2015-11-07,27.999999999999996
619,2015-11-14,30.0
620,2015-11-21,38.0
621,2015-11-28,25.0
622,2015-12-05,26.0
623,2015-12-12,29.000000000000004
624,2015-12-19,35.0
625,2015-12-26,32.0
626,2016-01-02,35.0
627,2016-01-09,32.0
628,2016-01-16,35.0
629,2016-01-23,32.0
630,2016-01-30,35.0
631,2016-02-06,35.0
632,2016-02-13,34.0
633,2016-02-20,34.0
634,2016-02-27,34.0
635,2016-03-05,35.0
636,2016-03-12,36.00000000000001
637,2016-03-19,39.0
638,2016-03-26,35.0
639,2016-04-02,36.00000000000001
640,2016-04-09,36.00000000000001
641,2016-04-16,38.0
642,2016-04-23,38.0
643,2016-04-30,37.0
644,2016-05-07,38.0
645,2016-05-14,41.0
646,2016-05-21,40.0
647,2016-05-28,41.0
648,2016-06-04,41.0
649,2016-06-11,38.0
650,2016-06-18,38.0
651,2016-06-25,38.0
652,2016-07-02,38.0
653,2016-07-09,38.0
654,2016-07-16,37.0
655,2016-07-23,36.00000000000001
656,2016-07-30,37.0
657,2016-08-06,35.0
658,2016-08-13,34.0
659,2016-08-20,37.0
660,2016-08-27,34.0
661,2016-09-03,36.00000000000001
662,2016-09-10,33.0
663,2016-09-17,34.0
664,2016-09-24,34.0
665,2016-10-01,33.0
666,2016-10-08,35.0
667,2016-10-15,35.0
668,2016-10-22,44.0
669,2016-10-29,45.0
670,2016-11-05,43.00000000000001
671,2016-11-12,48.00000000000001
672,2016-11-19,58.00000000000001
673,2016-11-26,50.0
674,2016-12-03,49.0
675,2016-12-10,48.00000000000001
676,2016-12-17,59.0
677,2016-12-24,100.0
678,2016-12-31,45.0
679,2017-01-07,39.0
680,2017-01-14,40.0
681,2017-01-21,37.0
682,2017-01-28,37.0
683,2017-02-04,38.0
684,2017-02-11,40.0
685,2017-02-18,37.0
686,2017-02-25,40.0
687,2017-03-04,39.0
688,2017-03-11,39.0
689,2017-03-18,41.0
690,2017-03-25,40.0
691,2017-04-01,38.0
692,2017-04-08,40.0
693,2017-04-15,37.0
694,2017-04-22,37.0
695,2017-04-29,39.0
696,2017-05-06,36.00000000000001
697,2017-05-13,35.0
698,2017-05-20,37.0
699,2017-05-27,41.0
700,2017-06-03,39.0
701,2017-06-10,39.0
702,2017-06-17,44.0
703,2017-06-24,51.0
704,2017-07-01,60.0
705,2017-07-08,61.0
706,2017-07-15,67.0
707,2017-07-22,70.0
708,2017-07-29,74.0
709,2017-08-05,71.0
710,2017-08-12,64.0
711,2017-08-19,61.0
712,2017-08-26,59.0
713,2017-09-02,55.00000000000001
714,2017-09-09,53.0
715,2017-09-16,55.99999999999999
716,2017-09-23,52.0
717,2017-09-30,55.00000000000001
718,2017-10-07,55.00000000000001
719,2017-10-14,54.0
720,2017-10-21,51.0
721,2017-10-28,53.0
722,2017-11-04,55.00000000000001
723,2017-11-11,59.0
724,2017-11-18,72.00000000000001
725,2017-11-25,53.0
726,2017-12-02,51.0
727,2017-12-09,54.0
728,2017-12-16,61.0
729,2017-12-23,62.000000000000014
730,2017-12-30,66.0
731,2018-01-06,61.0
732,2018-01-13,61.0
733,2018-01-20,61.0
734,2018-01-27,57.00000000000001
735,2018-02-03,55.99999999999999
736,2018-02-10,59.0
737,2018-02-17,58.00000000000001
738,2018-02-24,55.99999999999999
739,2018-03-03,54.0
740,2018-03-10,57.00000000000001
741,2018-03-17,54.0
742,2018-03-24,60.0
743,2018-03-31,57.00000000000001
744,2018-04-07,51.0
745,2018-04-14,51.0
746,2018-04-21,53.0
747,2018-04-28,51.0
748,2018-05-05,51.0
749,2018-05-12,49.0
750,2018-05-19,49.0
751,2018-05-26,52.0
752,2018-06-02,49.0
753,2018-06-09,55.00000000000001
754,2018-06-16,50.0
755,2018-06-23,53.0
756,2018-06-30,55.00000000000001
757,2018-07-07,53.0
758,2018-07-14,51.0
759,2018-07-21,53.0
760,2018-07-28,54.0
761,2018-08-04,55.99999999999999
762,2018-08-11,55.00000000000001
763,2018-08-18,52.0
764,2018-08-25,47.0
765,2018-09-01,51.0
766,2018-09-08,46.0
767,2018-09-15,48.00000000000001
768,2018-09-22,48.00000000000001
769,2018-09-29,47.0
770,2018-10-06,49.0
771,2018-10-13,49.0
772,2018-10-20,45.0
773,2018-10-27,49.0
774,2018-11-03,48.00000000000001
775,2018-11-10,52.0
776,2018-11-17,65.0
777,2018-11-24,47.0
778,2018-12-01,48.00000000000001
779,2018-12-08,51.0
780,2018-12-15,55.00000000000001
781,2018-12-22,60.0
782,2018-12-29,63.0
783,2019-01-05,55.99999999999999
784,2019-01-12,55.00000000000001
785,2019-01-19,55.00000000000001
786,2019-01-26,52.0
787,2019-02-02,52.0
788,2019-02-09,55.99999999999999
789,2019-02-16,52.0
790,2019-02-23,51.0
791,2019-03-02,51.0
792,2019-03-09,51.0
793,2019-03-16,54.0
794,2019-03-23,52.0
795,2019-03-30,53.0
796,2019-04-06,54.0
797,2019-04-13,55.00000000000001
798,2019-04-20,49.0
799,2019-04-27,51.0
800,2019-05-04,49.0
801,2019-05-11,49.0
802,2019-05-18,51.0
803,2019-05-25,50.0
804,2019-06-01,52.0
805,2019-06-08,51.0
806,2019-06-15,55.00000000000001
807,2019-06-22,53.0
808,2019-06-29,54.0
809,2019-07-06,53.0
810,2019-07-13,54.0
811,2019-07-20,53.0
812,2019-07-27,51.0
813,2019-08-03,55.00000000000001
814,2019-08-10,53.0
815,2019-08-17,53.0
816,2019-08-24,48.00000000000001
817,2019-08-31,51.0
818,2019-09-07,49.0
819,2019-09-14,49.0
820,2019-09-21,51.0
821,2019-09-28,48.00000000000001
822,2019-10-05,53.0
823,2019-10-12,50.0
824,2019-10-19,62.000000000000014
825,2019-10-26,60.0
826,2019-11-02,64.0
827,2019-11-09,62.000000000000014
828,2019-11-16,70.0
829,2019-11-23,77.0
830,2019-11-30,57.00000000000001
831,2019-12-07,60.0
832,2019-12-14,61.0
833,2019-12-21,70.0
834,2019-12-28,66.0
835,2020-01-04,71.0
836,2020-01-11,65.0
837,2020-01-18,68.0
838,2020-01-25,60.6231884057971
839,2020-02-01,60.6231884057971
840,2020-02-08,63.84782608695653
841,2020-02-15,56.108695652173914
842,2020-02-22,60.6231884057971
843,2020-02-29,54.17391304347826
844,2020-03-07,48.369565217391305
845,2020-03-14,39.34057971014493
846,2020-03-21,41.27536231884058
847,2020-03-28,43.85507246376812
848,2020-04-04,50.30434782608696
849,2020-04-11,47.72463768115942
850,2020-04-18,48.369565217391305
851,2020-04-25,50.94927536231884
852,2020-05-02,49.65942028985507
853,2020-05-09,56.108695652173914
854,2020-05-16,53.528985507246375
855,2020-05-23,50.30434782608696
856,2020-05-30,47.07971014492754
857,2020-06-06,52.8840579710145
858,2020-06-13,52.8840579710145
859,2020-06-20,54.81884057971015
860,2020-06-27,56.7536231884058
861,2020-07-04,51.59420289855072
862,2020-07-11,53.528985507246375
863,2020-07-18,55.463768115942024
864,2020-07-25,54.81884057971015
865,2020-08-01,52.8840579710145
866,2020-08-08,54.81884057971015
867,2020-08-15,52.23913043478261
868,2020-08-22,51.59420289855072
869,2020-08-29,49.01449275362319
870,2020-09-05,52.23913043478261
871,2020-09-12,48.369565217391305
872,2020-09-19,47.07971014492754
873,2020-09-26,48.369565217391305
874,2020-10-03,49.65942028985507
875,2020-10-10,50.94927536231884
876,2020-10-17,48.369565217391305
877,2020-10-24,50.94927536231884
878,2020-10-31,41.27536231884058
879,2020-11-07,52.8840579710145
880,2020-11-14,56.108695652173914
881,2020-11-21,62.55797101449275
882,2020-11-28,47.07971014492754
883,2020-12-05,48.369565217391305
884,2020-12-12,49.65942028985507
885,2020-12-19,57.39855072463769
