,Search Term,restaurant
187,2007-07-28,68.10861435743956
188,2007-08-04,69.00478033582692
189,2007-08-11,69.00478033582692
190,2007-08-18,64.52395044389012
191,2007-08-25,63.62778446550274
192,2007-09-01,60.93928653034067
193,2007-09-08,63.62778446550274
194,2007-09-15,63.62778446550274
195,2007-09-22,61.835452508728025
196,2007-09-29,67.2124483790522
197,2007-10-06,66.31628240066483
198,2007-10-13,62.731618487115384
199,2007-10-20,62.731618487115384
200,2007-10-27,65.42011642227747
201,2007-11-03,67.2124483790522
202,2007-11-10,66.31628240066483
203,2007-11-17,61.835452508728025
204,2007-11-24,61.835452508728025
205,2007-12-01,74.3817762061511
206,2007-12-08,67.2124483790522
207,2007-12-15,68.10861435743956
208,2007-12-22,67.2124483790522
209,2007-12-29,66.31628240066483
210,2008-01-05,63.62778446550274
211,2008-01-12,61.835452508728025
212,2008-01-19,64.52395044389012
213,2008-01-26,63.62778446550274
214,2008-02-02,67.2124483790522
215,2008-02-09,77.96644011970055
216,2008-02-16,62.731618487115384
217,2008-02-23,60.93928653034067
218,2008-03-01,62.731618487115384
219,2008-03-08,60.93928653034067
220,2008-03-15,62.731618487115384
221,2008-03-22,60.93928653034067
222,2008-03-29,60.0431205519533
223,2008-04-05,63.62778446550274
224,2008-04-12,60.93928653034067
225,2008-04-19,60.0431205519533
226,2008-04-26,60.93928653034067
227,2008-05-03,63.62778446550274
228,2008-05-10,59.146954573565935
229,2008-05-17,60.0431205519533
230,2008-05-24,57.354622616791204
231,2008-05-31,60.0431205519533
232,2008-06-07,57.354622616791204
233,2008-06-14,57.354622616791204
234,2008-06-21,59.146954573565935
235,2008-06-28,54.66612468162913
236,2008-07-05,60.93928653034067
237,2008-07-12,63.62778446550274
238,2008-07-19,62.731618487115384
239,2008-07-26,60.93928653034067
240,2008-08-02,61.835452508728025
241,2008-08-09,65.42011642227747
242,2008-08-16,61.835452508728025
243,2008-08-23,60.0431205519533
244,2008-08-30,60.0431205519533
245,2008-09-06,60.0431205519533
246,2008-09-13,59.146954573565935
247,2008-09-20,56.458456638403845
248,2008-09-27,58.250788595178584
249,2008-10-04,59.146954573565935
250,2008-10-11,59.146954573565935
251,2008-10-18,59.146954573565935
252,2008-10-25,56.458456638403845
253,2008-11-01,56.458456638403845
254,2008-11-08,62.731618487115384
255,2008-11-15,59.146954573565935
256,2008-11-22,55.56229066001649
257,2008-11-29,57.211236060249234
258,2008-12-06,63.23347143501232
259,2008-12-13,60.97513316947616
260,2008-12-20,55.70567721655847
261,2008-12-27,63.986250856857694
262,2009-01-03,54.2001183728677
263,2009-01-10,58.716794903940006
264,2009-01-17,60.22235374763078
265,2009-01-24,61.72791259132154
266,2009-01-31,60.97513316947616
267,2009-02-07,75.27794218453847
268,2009-02-14,57.211236060249234
269,2009-02-21,58.716794903940006
270,2009-02-28,56.45845663840385
271,2009-03-07,57.211236060249234
272,2009-03-14,57.211236060249234
273,2009-03-21,57.964015482094624
274,2009-03-28,55.70567721655847
275,2009-04-04,59.46957432578539
276,2009-04-11,57.964015482094624
277,2009-04-18,56.45845663840385
278,2009-04-25,57.964015482094624
279,2009-05-02,62.48069201316693
280,2009-05-09,60.22235374763078
281,2009-05-16,57.211236060249234
282,2009-05-23,57.211236060249234
283,2009-05-30,60.97513316947616
284,2009-06-06,59.46957432578539
285,2009-06-13,63.986250856857694
286,2009-06-20,58.716794903940006
287,2009-06-27,58.716794903940006
288,2009-07-04,60.97513316947616
289,2009-07-11,62.48069201316693
290,2009-07-18,63.986250856857694
291,2009-07-25,65.49180970054847
292,2009-08-01,63.23347143501232
293,2009-08-08,66.99736854423924
294,2009-08-15,70.00848623162078
295,2009-08-22,66.99736854423924
296,2009-08-29,60.22235374763078
297,2009-09-05,62.48069201316693
298,2009-09-12,63.23347143501232
299,2009-09-19,64.73903027870308
300,2009-09-26,64.73903027870308
301,2009-10-03,65.49180970054847
302,2009-10-10,66.24458912239385
303,2009-10-17,64.73903027870308
304,2009-10-24,63.23347143501232
305,2009-10-31,63.986250856857694
306,2009-11-07,65.49180970054847
307,2009-11-14,65.49180970054847
308,2009-11-21,62.48069201316693
309,2009-11-28,65.49180970054847
310,2009-12-05,64.73903027870308
311,2009-12-12,64.73903027870308
312,2009-12-19,57.211236060249234
313,2009-12-26,70.00848623162078
314,2010-01-02,58.716794903940006
315,2010-01-09,60.97513316947616
316,2010-01-16,65.49180970054847
317,2010-01-23,64.73903027870308
318,2010-01-30,63.986250856857694
319,2010-02-06,70.00848623162078
320,2010-02-13,68.50292738793001
321,2010-02-20,66.99736854423924
322,2010-02-27,63.986250856857694
323,2010-03-06,63.986250856857694
324,2010-03-13,59.46957432578539
325,2010-03-20,63.986250856857694
326,2010-03-27,62.48069201316693
327,2010-04-03,60.22235374763078
328,2010-04-10,62.48069201316693
329,2010-04-17,58.716794903940006
330,2010-04-24,60.97513316947616
331,2010-05-01,64.73903027870308
332,2010-05-08,60.97513316947616
333,2010-05-15,57.211236060249234
334,2010-05-22,54.2001183728677
335,2010-05-29,57.964015482094624
336,2010-06-05,58.716794903940006
337,2010-06-12,57.964015482094624
338,2010-06-19,57.964015482094624
339,2010-06-26,57.211236060249234
340,2010-07-03,65.49180970054847
341,2010-07-10,63.23347143501232
342,2010-07-17,67.75014796608463
343,2010-07-24,61.72791259132154
344,2010-07-31,64.73903027870308
345,2010-08-07,65.49180970054847
346,2010-08-14,64.73903027870308
347,2010-08-21,63.23347143501232
348,2010-08-28,60.22235374763078
349,2010-09-04,60.22235374763078
350,2010-09-11,61.72791259132154
351,2010-09-18,63.23347143501232
352,2010-09-25,59.46957432578539
353,2010-10-02,60.22235374763078
354,2010-10-09,57.964015482094624
355,2010-10-16,58.716794903940006
356,2010-10-23,60.22235374763078
357,2010-10-30,60.22235374763078
358,2010-11-06,61.72791259132154
359,2010-11-13,62.48069201316693
360,2010-11-20,55.70567721655847
361,2010-11-27,57.211236060249234
362,2010-12-04,59.46957432578539
363,2010-12-11,60.22235374763078
364,2010-12-18,58.716794903940006
365,2010-12-25,67.75014796608463
366,2011-01-01,58.716794903940006
367,2011-01-08,61.72791259132154
368,2011-01-15,60.97513316947616
369,2011-01-22,65.49180970054847
370,2011-01-29,60.22235374763078
371,2011-02-05,70.00848623162078
372,2011-02-12,66.24458912239385
373,2011-02-19,62.48069201316693
374,2011-02-26,63.23347143501232
375,2011-03-05,63.986250856857694
376,2011-03-12,59.46957432578539
377,2011-03-19,62.48069201316693
378,2011-03-26,60.22235374763078
379,2011-04-02,57.964015482094624
380,2011-04-09,60.97513316947616
381,2011-04-16,61.72791259132154
382,2011-04-23,54.95289779471308
383,2011-04-30,60.97513316947616
384,2011-05-07,63.23347143501232
385,2011-05-14,56.45845663840385
386,2011-05-21,62.48069201316693
387,2011-05-28,60.97513316947616
388,2011-06-04,60.22235374763078
389,2011-06-11,63.986250856857694
390,2011-06-18,63.23347143501232
391,2011-06-25,60.97513316947616
392,2011-07-02,61.72791259132154
393,2011-07-09,63.986250856857694
394,2011-07-16,66.24458912239385
395,2011-07-23,70.00848623162078
396,2011-07-30,66.99736854423924
397,2011-08-06,66.24458912239385
398,2011-08-13,67.75014796608463
399,2011-08-20,63.986250856857694
400,2011-08-27,61.72791259132154
401,2011-09-03,62.48069201316693
402,2011-09-10,59.46957432578539
403,2011-09-17,64.73903027870308
404,2011-09-24,60.97513316947616
405,2011-10-01,57.211236060249234
406,2011-10-08,59.46957432578539
407,2011-10-15,59.46957432578539
408,2011-10-22,60.97513316947616
409,2011-10-29,62.48069201316693
410,2011-11-05,63.23347143501232
411,2011-11-12,59.46957432578539
412,2011-11-19,55.70567721655847
413,2011-11-26,58.716794903940006
414,2011-12-03,60.97513316947616
415,2011-12-10,63.986250856857694
416,2011-12-17,61.72791259132154
417,2011-12-24,66.99736854423924
418,2011-12-31,61.72791259132154
419,2012-01-07,63.23347143501232
420,2012-01-14,61.72791259132154
421,2012-01-21,64.73903027870308
422,2012-01-28,60.22235374763078
423,2012-02-04,61.72791259132154
424,2012-02-11,68.50292738793001
425,2012-02-18,63.23347143501232
426,2012-02-25,57.964015482094624
427,2012-03-03,60.22235374763078
428,2012-03-10,58.716794903940006
429,2012-03-17,55.70567721655847
430,2012-03-24,57.964015482094624
431,2012-03-31,58.716794903940006
432,2012-04-07,57.964015482094624
433,2012-04-14,58.716794903940006
434,2012-04-21,60.22235374763078
435,2012-04-28,63.23347143501232
436,2012-05-05,61.72791259132154
437,2012-05-12,56.45845663840385
438,2012-05-19,57.211236060249234
439,2012-05-26,56.45845663840385
440,2012-06-02,56.45845663840385
441,2012-06-09,58.716794903940006
442,2012-06-16,60.22235374763078
443,2012-06-23,60.97513316947616
444,2012-06-30,60.97513316947616
445,2012-07-07,65.49180970054847
446,2012-07-14,65.49180970054847
447,2012-07-21,67.75014796608463
448,2012-07-28,63.23347143501232
449,2012-08-04,66.24458912239385
450,2012-08-11,65.49180970054847
451,2012-08-18,66.24458912239385
452,2012-08-25,63.986250856857694
453,2012-09-01,58.716794903940006
454,2012-09-08,57.964015482094624
455,2012-09-15,57.211236060249234
456,2012-09-22,58.716794903940006
457,2012-09-29,61.72791259132154
458,2012-10-06,62.48069201316693
459,2012-10-13,62.48069201316693
460,2012-10-20,57.211236060249234
461,2012-10-27,59.46957432578539
462,2012-11-03,54.95289779471308
463,2012-11-10,60.22235374763078
464,2012-11-17,57.964015482094624
465,2012-11-24,55.76643968110206
466,2012-12-01,58.15642995314928
467,2012-12-08,58.15642995314928
468,2012-12-15,58.15642995314928
469,2012-12-22,60.54642022519652
470,2012-12-29,64.52973734527524
471,2013-01-05,58.15642995314928
472,2013-01-12,58.95309337716503
473,2013-01-19,59.74975680118077
474,2013-01-26,58.95309337716503
475,2013-02-02,59.74975680118077
476,2013-02-09,68.51305446535395
477,2013-02-16,57.35976652913355
478,2013-02-23,58.15642995314928
479,2013-03-02,62.139747073228
480,2013-03-09,62.139747073228
481,2013-03-16,58.95309337716503
482,2013-03-23,62.93641049724374
483,2013-03-30,56.5631031051178
484,2013-04-06,54.96977625708631
485,2013-04-13,58.95309337716503
486,2013-04-20,54.17311283307057
487,2013-04-27,65.32640076929098
488,2013-05-04,60.54642022519652
489,2013-05-11,57.35976652913355
490,2013-05-18,57.35976652913355
491,2013-05-25,57.35976652913355
492,2013-06-01,58.15642995314928
493,2013-06-08,58.95309337716503
494,2013-06-15,58.95309337716503
495,2013-06-22,61.34308364921226
496,2013-06-29,59.74975680118077
497,2013-07-06,60.54642022519652
498,2013-07-13,63.73307392125949
499,2013-07-20,62.93641049724374
500,2013-07-27,65.32640076929098
501,2013-08-03,67.71639104133821
502,2013-08-10,66.91972761732247
503,2013-08-17,64.52973734527524
504,2013-08-24,62.93641049724374
505,2013-08-31,59.74975680118077
506,2013-09-07,58.95309337716503
507,2013-09-14,58.95309337716503
508,2013-09-21,58.95309337716503
509,2013-09-28,56.5631031051178
510,2013-10-05,59.74975680118077
511,2013-10-12,59.74975680118077
512,2013-10-19,59.74975680118077
513,2013-10-26,59.74975680118077
514,2013-11-02,60.54642022519652
515,2013-11-09,61.34308364921226
516,2013-11-16,58.15642995314928
517,2013-11-23,57.35976652913355
518,2013-11-30,57.35976652913355
519,2013-12-07,58.15642995314928
520,2013-12-14,58.15642995314928
521,2013-12-21,68.51305446535395
522,2013-12-28,66.91972761732247
523,2014-01-04,57.35976652913355
524,2014-01-11,60.54642022519652
525,2014-01-18,63.73307392125949
526,2014-01-25,61.34308364921226
527,2014-02-01,60.54642022519652
528,2014-02-08,75.68302528149565
529,2014-02-15,61.34308364921226
530,2014-02-22,59.74975680118077
531,2014-03-01,61.34308364921226
532,2014-03-08,58.15642995314928
533,2014-03-15,57.35976652913355
534,2014-03-22,59.74975680118077
535,2014-03-29,57.35976652913355
536,2014-04-05,58.95309337716503
537,2014-04-12,62.139747073228
538,2014-04-19,61.34308364921226
539,2014-04-26,61.34308364921226
540,2014-05-03,65.32640076929098
541,2014-05-10,59.74975680118077
542,2014-05-17,58.95309337716503
543,2014-05-24,62.139747073228
544,2014-05-31,57.35976652913355
545,2014-06-07,58.15642995314928
546,2014-06-14,59.74975680118077
547,2014-06-21,59.74975680118077
548,2014-06-28,58.95309337716503
549,2014-07-05,64.52973734527524
550,2014-07-12,64.52973734527524
551,2014-07-19,66.91972761732247
552,2014-07-26,65.32640076929098
553,2014-08-02,69.3097178893697
554,2014-08-09,68.51305446535395
555,2014-08-16,68.51305446535395
556,2014-08-23,62.93641049724374
557,2014-08-30,58.95309337716503
558,2014-09-06,56.5631031051178
559,2014-09-13,59.74975680118077
560,2014-09-20,60.54642022519652
561,2014-09-27,60.54642022519652
562,2014-10-04,57.35976652913355
563,2014-10-11,60.54642022519652
564,2014-10-18,61.34308364921226
565,2014-10-25,59.74975680118077
566,2014-11-01,59.74975680118077
567,2014-11-08,62.93641049724374
568,2014-11-15,62.139747073228
569,2014-11-22,57.35976652913355
570,2014-11-29,58.95309337716503
571,2014-12-06,62.139747073228
572,2014-12-13,61.34308364921226
573,2014-12-20,62.139747073228
574,2014-12-27,73.29303500944842
575,2015-01-03,55.76643968110206
576,2015-01-10,60.54642022519652
577,2015-01-17,62.93641049724374
578,2015-01-24,61.34308364921226
579,2015-01-31,58.95309337716503
580,2015-02-07,74.8863618574799
581,2015-02-14,67.71639104133821
582,2015-02-21,62.139747073228
583,2015-02-28,62.93641049724374
584,2015-03-07,62.93641049724374
585,2015-03-14,62.139747073228
586,2015-03-21,62.93641049724374
587,2015-03-28,62.93641049724374
588,2015-04-04,64.52973734527524
589,2015-04-11,58.15642995314928
590,2015-04-18,62.93641049724374
591,2015-04-25,66.91972761732247
592,2015-05-02,66.12306419330672
593,2015-05-09,64.52973734527524
594,2015-05-16,66.12306419330672
595,2015-05-23,61.34308364921226
596,2015-05-30,62.139747073228
597,2015-06-06,58.95309337716503
598,2015-06-13,62.93641049724374
599,2015-06-20,65.32640076929098
600,2015-06-27,63.73307392125949
601,2015-07-04,66.91972761732247
602,2015-07-11,68.51305446535395
603,2015-07-18,71.69970816141692
604,2015-07-25,75.68302528149565
605,2015-08-01,68.51305446535395
606,2015-08-08,70.10638131338544
607,2015-08-15,66.91972761732247
608,2015-08-22,66.91972761732247
609,2015-08-29,65.32640076929098
610,2015-09-05,62.93641049724374
611,2015-09-12,59.74975680118077
612,2015-09-19,63.73307392125949
613,2015-09-26,59.74975680118077
614,2015-10-03,61.34308364921226
615,2015-10-10,62.93641049724374
616,2015-10-17,61.34308364921226
617,2015-10-24,61.34308364921226
618,2015-10-31,63.73307392125949
619,2015-11-07,65.32640076929098
620,2015-11-14,61.34308364921226
621,2015-11-21,59.74975680118077
622,2015-11-28,61.34308364921226
623,2015-12-05,63.73307392125949
624,2015-12-12,66.12306419330672
625,2015-12-19,66.12306419330672
626,2015-12-26,77.27635212952713
627,2016-01-02,66.12306419330672
628,2016-01-09,65.32640076929098
629,2016-01-16,66.12306419330672
630,2016-01-23,63.73307392125949
631,2016-01-30,68.51305446535395
632,2016-02-06,74.8863618574799
633,2016-02-13,74.8863618574799
634,2016-02-20,67.71639104133821
635,2016-02-27,66.91972761732247
636,2016-03-05,68.51305446535395
637,2016-03-12,68.51305446535395
638,2016-03-19,67.71639104133821
639,2016-03-26,69.3097178893697
640,2016-04-02,69.3097178893697
641,2016-04-09,67.71639104133821
642,2016-04-16,68.51305446535395
643,2016-04-23,70.90304473740119
644,2016-04-30,75.68302528149565
645,2016-05-07,69.3097178893697
646,2016-05-14,70.10638131338544
647,2016-05-21,67.71639104133821
648,2016-05-28,68.51305446535395
649,2016-06-04,68.51305446535395
650,2016-06-11,71.69970816141692
651,2016-06-18,70.90304473740119
652,2016-06-25,69.3097178893697
653,2016-07-02,74.8863618574799
654,2016-07-09,70.90304473740119
655,2016-07-16,74.8863618574799
656,2016-07-23,77.27635212952713
657,2016-07-30,78.07301555354287
658,2016-08-06,74.08969843346416
659,2016-08-13,71.69970816141692
660,2016-08-20,69.3097178893697
661,2016-08-27,69.3097178893697
662,2016-09-03,70.90304473740119
663,2016-09-10,68.51305446535395
664,2016-09-17,70.90304473740119
665,2016-09-24,67.71639104133821
666,2016-10-01,66.12306419330672
667,2016-10-08,66.12306419330672
668,2016-10-15,68.51305446535395
669,2016-10-22,67.71639104133821
670,2016-10-29,70.10638131338544
671,2016-11-05,66.12306419330672
672,2016-11-12,67.71639104133821
673,2016-11-19,65.32640076929098
674,2016-11-26,63.734892787524366
675,2016-12-03,63.734892787524366
676,2016-12-10,68.49122807017544
677,2016-12-17,70.39376218323586
678,2016-12-24,79.90643274853801
679,2016-12-31,70.39376218323586
680,2017-01-07,66.58869395711501
681,2017-01-14,69.44249512670565
682,2017-01-21,70.39376218323586
683,2017-01-28,70.39376218323586
684,2017-02-04,65.63742690058479
685,2017-02-11,78.00389863547758
686,2017-02-18,69.44249512670565
687,2017-02-25,71.34502923976608
688,2017-03-04,70.39376218323586
689,2017-03-11,69.44249512670565
690,2017-03-18,71.34502923976608
691,2017-03-25,72.29629629629629
692,2017-04-01,71.34502923976608
693,2017-04-08,77.05263157894737
694,2017-04-15,67.53996101364523
695,2017-04-22,69.44249512670565
696,2017-04-29,74.19883040935672
697,2017-05-06,72.29629629629629
698,2017-05-13,74.19883040935672
699,2017-05-20,76.10136452241716
700,2017-05-27,71.34502923976608
701,2017-06-03,75.15009746588693
702,2017-06-10,75.15009746588693
703,2017-06-17,77.05263157894737
704,2017-06-24,75.15009746588693
705,2017-07-01,78.9551656920078
706,2017-07-08,79.90643274853801
707,2017-07-15,83.71150097465886
708,2017-07-22,83.71150097465886
709,2017-07-29,81.80896686159844
710,2017-08-05,84.66276803118907
711,2017-08-12,85.61403508771929
712,2017-08-19,78.00389863547758
713,2017-08-26,74.19883040935672
714,2017-09-02,74.19883040935672
715,2017-09-09,72.29629629629629
716,2017-09-16,73.2475633528265
717,2017-09-23,74.19883040935672
718,2017-09-30,74.19883040935672
719,2017-10-07,78.00389863547758
720,2017-10-14,75.15009746588693
721,2017-10-21,75.15009746588693
722,2017-10-28,75.15009746588693
723,2017-11-04,74.19883040935672
724,2017-11-11,73.2475633528265
725,2017-11-18,71.34502923976608
726,2017-11-25,72.29629629629629
727,2017-12-02,73.2475633528265
728,2017-12-09,72.29629629629629
729,2017-12-16,73.2475633528265
730,2017-12-23,80.85769980506822
731,2017-12-30,79.90643274853801
732,2018-01-06,70.39376218323586
733,2018-01-13,72.29629629629629
734,2018-01-20,73.2475633528265
735,2018-01-27,76.10136452241716
736,2018-02-03,76.10136452241716
737,2018-02-10,85.61403508771929
738,2018-02-17,73.2475633528265
739,2018-02-24,68.49122807017544
740,2018-03-03,73.2475633528265
741,2018-03-10,70.39376218323586
742,2018-03-17,71.34502923976608
743,2018-03-24,84.66276803118907
744,2018-03-31,74.19883040935672
745,2018-04-07,72.29629629629629
746,2018-04-14,73.2475633528265
747,2018-04-21,74.19883040935672
748,2018-04-28,76.10136452241716
749,2018-05-05,78.9551656920078
750,2018-05-12,75.15009746588693
751,2018-05-19,76.10136452241716
752,2018-05-26,78.00389863547758
753,2018-06-02,78.9551656920078
754,2018-06-09,81.80896686159844
755,2018-06-16,77.05263157894737
756,2018-06-23,78.9551656920078
757,2018-06-30,81.80896686159844
758,2018-07-07,81.80896686159844
759,2018-07-14,86.56530214424951
760,2018-07-21,83.71150097465886
761,2018-07-28,85.61403508771929
762,2018-08-04,90.37037037037037
763,2018-08-11,88.46783625730994
764,2018-08-18,80.85769980506822
765,2018-08-25,80.85769980506822
766,2018-09-01,75.15009746588693
767,2018-09-08,77.05263157894737
768,2018-09-15,73.2475633528265
769,2018-09-22,75.15009746588693
770,2018-09-29,78.00389863547758
771,2018-10-06,74.19883040935672
772,2018-10-13,78.00389863547758
773,2018-10-20,77.05263157894737
774,2018-10-27,79.90643274853801
775,2018-11-03,77.05263157894737
776,2018-11-10,73.2475633528265
777,2018-11-17,70.39376218323586
778,2018-11-24,75.15009746588693
779,2018-12-01,75.15009746588693
780,2018-12-08,75.15009746588693
781,2018-12-15,77.05263157894737
782,2018-12-22,87.51656920077973
783,2018-12-29,84.66276803118907
784,2019-01-05,74.19883040935672
785,2019-01-12,74.19883040935672
786,2019-01-19,77.05263157894737
787,2019-01-26,73.2475633528265
788,2019-02-02,75.15009746588693
789,2019-02-09,87.51656920077973
790,2019-02-16,77.05263157894737
791,2019-02-23,75.15009746588693
792,2019-03-02,80.85769980506822
793,2019-03-09,79.90643274853801
794,2019-03-16,79.90643274853801
795,2019-03-23,79.90643274853801
796,2019-03-30,79.90643274853801
797,2019-04-06,78.9551656920078
798,2019-04-13,82.76023391812865
799,2019-04-20,74.19883040935672
800,2019-04-27,77.05263157894737
801,2019-05-04,83.71150097465886
802,2019-05-11,80.85769980506822
803,2019-05-18,77.05263157894737
804,2019-05-25,81.80896686159844
805,2019-06-01,82.76023391812865
806,2019-06-08,85.61403508771929
807,2019-06-15,81.80896686159844
808,2019-06-22,82.76023391812865
809,2019-06-29,82.76023391812865
810,2019-07-06,85.61403508771929
811,2019-07-13,90.37037037037037
812,2019-07-20,94.17543859649122
813,2019-07-27,91.32163742690058
814,2019-08-03,94.17543859649122
815,2019-08-10,94.17543859649122
816,2019-08-17,88.46783625730994
817,2019-08-24,84.66276803118907
818,2019-08-31,80.85769980506822
819,2019-09-07,78.00389863547758
820,2019-09-14,79.90643274853801
821,2019-09-21,80.85769980506822
