,Search Term,restaurants
205,2007-12-01,37.790427219089125
206,2007-12-08,39.2439051890541
207,2007-12-15,38.51716620407161
208,2007-12-22,40.697383159019054
209,2007-12-29,41.424122144001544
210,2008-01-05,40.697383159019054
211,2008-01-12,39.2439051890541
212,2008-01-19,40.697383159019054
213,2008-01-26,39.2439051890541
214,2008-02-02,40.697383159019054
215,2008-02-09,48.69151199382637
216,2008-02-16,37.790427219089125
217,2008-02-23,37.790427219089125
218,2008-03-01,38.51716620407161
219,2008-03-08,38.51716620407161
220,2008-03-15,39.2439051890541
221,2008-03-22,36.33694924912416
222,2008-03-29,36.33694924912416
223,2008-04-05,37.790427219089125
224,2008-04-12,37.790427219089125
225,2008-04-19,37.790427219089125
226,2008-04-26,38.51716620407161
227,2008-05-03,40.697383159019054
228,2008-05-10,34.88347127915919
229,2008-05-17,37.06368823410664
230,2008-05-24,34.15673229417671
231,2008-05-31,35.61021026414168
232,2008-06-07,38.51716620407161
233,2008-06-14,36.33694924912416
234,2008-06-21,36.33694924912416
235,2008-06-28,36.33694924912416
236,2008-07-05,38.51716620407161
237,2008-07-12,39.97064417403657
238,2008-07-19,42.15086112898403
239,2008-07-26,39.97064417403657
240,2008-08-02,38.51716620407161
241,2008-08-09,39.97064417403657
242,2008-08-16,37.06368823410664
243,2008-08-23,37.06368823410664
244,2008-08-30,36.33694924912416
245,2008-09-06,37.790427219089125
246,2008-09-13,37.06368823410664
247,2008-09-20,37.06368823410664
248,2008-09-27,36.33694924912416
249,2008-10-04,36.33694924912416
250,2008-10-11,37.06368823410664
251,2008-10-18,36.33694924912416
252,2008-10-25,33.42999330919423
253,2008-11-01,34.88347127915919
254,2008-11-08,37.790427219089125
255,2008-11-15,36.33694924912416
256,2008-11-22,31.976515339229255
257,2008-11-29,34.51451148678347
258,2008-12-06,35.92326705767259
259,2008-12-13,35.218889272228026
260,2008-12-20,35.218889272228026
261,2008-12-27,42.262667126673634
262,2009-01-03,33.10575591589435
263,2009-01-10,35.218889272228026
264,2009-01-17,37.33202262856171
265,2009-01-24,35.92326705767259
266,2009-01-31,37.33202262856171
267,2009-02-07,52.12395612289748
268,2009-02-14,35.92326705767259
269,2009-02-21,34.51451148678347
270,2009-02-28,35.218889272228026
271,2009-03-07,33.10575591589435
272,2009-03-14,34.51451148678347
273,2009-03-21,35.218889272228026
274,2009-03-28,35.218889272228026
275,2009-04-04,37.33202262856171
276,2009-04-11,35.218889272228026
277,2009-04-18,35.218889272228026
278,2009-04-25,36.62764484311715
279,2009-05-02,39.44515598489539
280,2009-05-09,35.218889272228026
281,2009-05-16,37.33202262856171
282,2009-05-23,35.218889272228026
283,2009-05-30,38.74077819945083
284,2009-06-06,38.74077819945083
285,2009-06-13,39.44515598489539
286,2009-06-20,38.03640041400627
287,2009-06-27,36.62764484311715
288,2009-07-04,40.853911555784514
289,2009-07-11,40.14953377033995
290,2009-07-18,40.853911555784514
291,2009-07-25,41.55828934122908
292,2009-08-01,41.55828934122908
293,2009-08-08,45.080178268451874
294,2009-08-15,40.853911555784514
295,2009-08-22,40.14953377033995
296,2009-08-29,37.33202262856171
297,2009-09-05,35.218889272228026
298,2009-09-12,37.33202262856171
299,2009-09-19,38.74077819945083
300,2009-09-26,37.33202262856171
301,2009-10-03,40.14953377033995
302,2009-10-10,38.03640041400627
303,2009-10-17,38.03640041400627
304,2009-10-24,35.218889272228026
305,2009-10-31,38.03640041400627
306,2009-11-07,38.74077819945083
307,2009-11-14,38.74077819945083
308,2009-11-21,35.218889272228026
309,2009-11-28,36.62764484311715
310,2009-12-05,38.03640041400627
311,2009-12-12,36.62764484311715
312,2009-12-19,37.33202262856171
313,2009-12-26,44.37580048300732
314,2010-01-02,35.218889272228026
315,2010-01-09,36.62764484311715
316,2010-01-16,40.14953377033995
317,2010-01-23,38.03640041400627
318,2010-01-30,40.853911555784514
319,2010-02-06,47.897689410230115
320,2010-02-13,43.671422697562754
321,2010-02-20,38.03640041400627
322,2010-02-27,38.74077819945083
323,2010-03-06,39.44515598489539
324,2010-03-13,38.74077819945083
325,2010-03-20,39.44515598489539
326,2010-03-27,38.03640041400627
327,2010-04-03,37.33202262856171
328,2010-04-10,36.62764484311715
329,2010-04-17,38.74077819945083
330,2010-04-24,42.262667126673634
331,2010-05-01,42.96704491211819
332,2010-05-08,40.14953377033995
333,2010-05-15,38.74077819945083
334,2010-05-22,37.33202262856171
335,2010-05-29,39.44515598489539
336,2010-06-05,42.262667126673634
337,2010-06-12,39.44515598489539
338,2010-06-19,39.44515598489539
339,2010-06-26,40.853911555784514
340,2010-07-03,45.78455605389644
341,2010-07-10,50.71520055200837
342,2010-07-17,47.19331162478556
343,2010-07-24,46.488933839341
344,2010-07-31,48.60206719567468
345,2010-08-07,47.19331162478556
346,2010-08-14,45.080178268451874
347,2010-08-21,44.37580048300732
348,2010-08-28,41.55828934122908
349,2010-09-04,40.14953377033995
350,2010-09-11,38.03640041400627
351,2010-09-18,42.262667126673634
352,2010-09-25,38.03640041400627
353,2010-10-02,40.14953377033995
354,2010-10-09,40.853911555784514
355,2010-10-16,40.14953377033995
356,2010-10-23,38.74077819945083
357,2010-10-30,38.03640041400627
358,2010-11-06,40.853911555784514
359,2010-11-13,40.14953377033995
360,2010-11-20,37.33202262856171
361,2010-11-27,35.92326705767259
362,2010-12-04,38.74077819945083
363,2010-12-11,39.44515598489539
364,2010-12-18,41.55828934122908
365,2010-12-25,48.60206719567468
366,2011-01-01,41.55828934122908
367,2011-01-08,38.03640041400627
368,2011-01-15,42.262667126673634
369,2011-01-22,40.14953377033995
370,2011-01-29,39.44515598489539
371,2011-02-05,48.60206719567468
372,2011-02-12,47.19331162478556
373,2011-02-19,40.853911555784514
374,2011-02-26,40.14953377033995
375,2011-03-05,40.853911555784514
376,2011-03-12,40.853911555784514
377,2011-03-19,42.262667126673634
378,2011-03-26,41.55828934122908
379,2011-04-02,40.853911555784514
380,2011-04-09,40.853911555784514
381,2011-04-16,45.080178268451874
382,2011-04-23,39.44515598489539
383,2011-04-30,43.671422697562754
384,2011-05-07,41.55828934122908
385,2011-05-14,40.14953377033995
386,2011-05-21,40.853911555784514
387,2011-05-28,42.262667126673634
388,2011-06-04,40.853911555784514
389,2011-06-11,56.35022283556484
390,2011-06-18,60.5764895482322
391,2011-06-25,59.87211176278765
392,2011-07-02,56.35022283556484
393,2011-07-09,57.75897840645396
394,2011-07-16,58.46335619189853
395,2011-07-23,60.5764895482322
396,2011-07-30,59.87211176278765
397,2011-08-06,57.75897840645396
398,2011-08-13,55.64584505012029
399,2011-08-20,54.23708947923116
400,2011-08-27,53.5327116937866
401,2011-09-03,50.71520055200837
402,2011-09-10,50.71520055200837
403,2011-09-17,52.12395612289748
404,2011-09-24,51.41957833745292
405,2011-10-01,47.897689410230115
406,2011-10-08,51.41957833745292
407,2011-10-15,52.12395612289748
408,2011-10-22,51.41957833745292
409,2011-10-29,50.0108227665638
410,2011-11-05,52.12395612289748
411,2011-11-12,50.71520055200837
412,2011-11-19,49.30644498111924
413,2011-11-26,50.0108227665638
414,2011-12-03,50.71520055200837
415,2011-12-10,51.41957833745292
416,2011-12-17,50.0108227665638
417,2011-12-24,70.43777854445605
418,2011-12-31,54.94146726467572
419,2012-01-07,52.82833390834204
420,2012-01-14,54.23708947923116
421,2012-01-21,56.35022283556484
422,2012-01-28,50.0108227665638
423,2012-02-04,52.82833390834204
424,2012-02-11,64.09837847545501
425,2012-02-18,57.05460062100941
426,2012-02-25,50.71520055200837
427,2012-03-03,55.64584505012029
428,2012-03-10,56.35022283556484
429,2012-03-17,54.23708947923116
430,2012-03-24,52.12395612289748
431,2012-03-31,57.05460062100941
432,2012-04-07,56.35022283556484
433,2012-04-14,48.60206719567468
434,2012-04-21,47.19331162478556
435,2012-04-28,47.897689410230115
436,2012-05-05,49.30644498111924
437,2012-05-12,52.12395612289748
438,2012-05-19,56.35022283556484
439,2012-05-26,55.64584505012029
440,2012-06-02,57.05460062100941
441,2012-06-09,59.87211176278765
442,2012-06-16,60.5764895482322
443,2012-06-23,62.68962290456589
444,2012-06-30,64.09837847545501
445,2012-07-07,64.80275626089957
446,2012-07-14,65.50713404634413
447,2012-07-21,66.2115118317887
448,2012-07-28,63.39400069001046
449,2012-08-04,62.68962290456589
450,2012-08-11,66.91588961723326
451,2012-08-18,64.09837847545501
452,2012-08-25,62.68962290456589
453,2012-09-01,59.87211176278765
454,2012-09-08,57.75897840645396
455,2012-09-15,56.35022283556484
456,2012-09-22,55.64584505012029
457,2012-09-29,59.16773397734308
458,2012-10-06,57.05460062100941
459,2012-10-13,55.64584505012029
460,2012-10-20,52.12395612289748
461,2012-10-27,51.41957833745292
462,2012-11-03,50.71520055200837
463,2012-11-10,53.5327116937866
464,2012-11-17,51.41957833745292
465,2012-11-24,49.07002188183807
466,2012-12-01,51.334792122538296
467,2012-12-08,50.57986870897155
468,2012-12-15,50.57986870897155
469,2012-12-22,62.658643326039396
470,2012-12-29,61.903719912472646
471,2013-01-05,52.08971553610504
472,2013-01-12,49.82494529540482
473,2013-01-19,54.35448577680525
474,2013-01-26,49.07002188183807
475,2013-02-02,53.59956236323852
476,2013-02-09,63.41356673960613
477,2013-02-16,55.10940919037199
478,2013-02-23,52.844638949671776
479,2013-03-02,52.844638949671776
480,2013-03-09,55.864332603938735
481,2013-03-16,55.10940919037199
482,2013-03-23,54.35448577680525
483,2013-03-30,54.35448577680525
484,2013-04-06,51.334792122538296
485,2013-04-13,53.59956236323852
486,2013-04-20,54.35448577680525
487,2013-04-27,55.864332603938735
488,2013-05-04,54.35448577680525
489,2013-05-11,58.12910284463896
490,2013-05-18,55.10940919037199
491,2013-05-25,56.61925601750547
492,2013-06-01,51.334792122538296
493,2013-06-08,56.61925601750547
494,2013-06-15,57.374179431072214
495,2013-06-22,59.63894967177244
496,2013-06-29,61.14879649890591
497,2013-07-06,58.8840262582057
498,2013-07-13,59.63894967177244
499,2013-07-20,60.393873085339166
500,2013-07-27,60.393873085339166
501,2013-08-03,57.374179431072214
502,2013-08-10,58.12910284463896
503,2013-08-17,53.59956236323852
504,2013-08-24,52.844638949671776
505,2013-08-31,46.80525164113786
506,2013-09-07,46.05032822757112
507,2013-09-14,46.05032822757112
508,2013-09-21,46.05032822757112
509,2013-09-28,46.05032822757112
510,2013-10-05,46.05032822757112
511,2013-10-12,47.5601750547046
512,2013-10-19,45.29540481400438
513,2013-10-26,45.29540481400438
514,2013-11-02,46.05032822757112
515,2013-11-09,45.29540481400438
516,2013-11-16,43.7855579868709
517,2013-11-23,43.030634573304155
518,2013-11-30,41.52078774617068
519,2013-12-07,42.27571115973742
520,2013-12-14,43.7855579868709
521,2013-12-21,56.61925601750547
522,2013-12-28,55.10940919037199
523,2014-01-04,45.29540481400438
524,2014-01-11,47.5601750547046
525,2014-01-18,44.540481400437635
526,2014-01-25,43.7855579868709
527,2014-02-01,45.29540481400438
528,2014-02-08,58.12910284463896
529,2014-02-15,47.5601750547046
530,2014-02-22,47.5601750547046
531,2014-03-01,46.80525164113786
532,2014-03-08,46.80525164113786
533,2014-03-15,46.80525164113786
534,2014-03-22,49.82494529540482
535,2014-03-29,46.05032822757112
536,2014-04-05,45.29540481400438
537,2014-04-12,50.57986870897155
538,2014-04-19,49.07002188183807
539,2014-04-26,49.07002188183807
540,2014-05-03,51.334792122538296
541,2014-05-10,49.07002188183807
542,2014-05-17,46.05032822757112
543,2014-05-24,49.82494529540482
544,2014-05-31,46.80525164113786
545,2014-06-07,50.57986870897155
546,2014-06-14,50.57986870897155
547,2014-06-21,50.57986870897155
548,2014-06-28,50.57986870897155
549,2014-07-05,55.10940919037199
550,2014-07-12,53.59956236323852
551,2014-07-19,55.10940919037199
552,2014-07-26,52.844638949671776
553,2014-08-02,55.10940919037199
554,2014-08-09,52.08971553610504
555,2014-08-16,55.10940919037199
556,2014-08-23,48.31509846827134
557,2014-08-30,46.80525164113786
558,2014-09-06,45.29540481400438
559,2014-09-13,46.80525164113786
560,2014-09-20,46.05032822757112
561,2014-09-27,46.05032822757112
562,2014-10-04,46.80525164113786
563,2014-10-11,46.80525164113786
564,2014-10-18,46.80525164113786
565,2014-10-25,44.540481400437635
566,2014-11-01,46.80525164113786
567,2014-11-08,48.31509846827134
568,2014-11-15,45.29540481400438
569,2014-11-22,42.27571115973742
570,2014-11-29,43.030634573304155
571,2014-12-06,43.7855579868709
572,2014-12-13,46.80525164113786
573,2014-12-20,54.35448577680525
574,2014-12-27,61.14879649890591
575,2015-01-03,44.540481400437635
576,2015-01-10,45.29540481400438
577,2015-01-17,48.31509846827134
578,2015-01-24,45.29540481400438
579,2015-01-31,46.05032822757112
580,2015-02-07,60.393873085339166
581,2015-02-14,53.59956236323852
582,2015-02-21,48.31509846827134
583,2015-02-28,49.82494529540482
584,2015-03-07,51.334792122538296
585,2015-03-14,49.82494529540482
586,2015-03-21,49.82494529540482
587,2015-03-28,50.57986870897155
588,2015-04-04,50.57986870897155
589,2015-04-11,48.31509846827134
590,2015-04-18,49.07002188183807
591,2015-04-25,51.334792122538296
592,2015-05-02,54.35448577680525
593,2015-05-09,52.844638949671776
594,2015-05-16,52.844638949671776
595,2015-05-23,51.334792122538296
596,2015-05-30,55.864332603938735
597,2015-06-06,52.844638949671776
598,2015-06-13,58.12910284463896
599,2015-06-20,59.63894967177244
600,2015-06-27,58.8840262582057
601,2015-07-04,61.14879649890591
602,2015-07-11,65.67833698030634
603,2015-07-18,65.67833698030634
604,2015-07-25,61.903719912472646
605,2015-08-01,61.903719912472646
606,2015-08-08,61.14879649890591
607,2015-08-15,59.63894967177244
608,2015-08-22,54.35448577680525
609,2015-08-29,53.59956236323852
610,2015-09-05,58.12910284463896
611,2015-09-12,49.82494529540482
612,2015-09-19,53.59956236323852
613,2015-09-26,52.08971553610504
614,2015-10-03,50.57986870897155
615,2015-10-10,55.864332603938735
616,2015-10-17,49.82494529540482
617,2015-10-24,47.5601750547046
618,2015-10-31,53.59956236323852
619,2015-11-07,52.844638949671776
620,2015-11-14,52.08971553610504
621,2015-11-21,49.82494529540482
622,2015-11-28,47.5601750547046
623,2015-12-05,48.31509846827134
624,2015-12-12,51.334792122538296
625,2015-12-19,62.658643326039396
626,2015-12-26,67.18818380743983
627,2016-01-02,47.5601750547046
628,2016-01-09,49.82494529540482
629,2016-01-16,48.31509846827134
630,2016-01-23,48.31509846827134
631,2016-01-30,52.08971553610504
632,2016-02-06,59.63894967177244
633,2016-02-13,60.393873085339166
634,2016-02-20,53.59956236323852
635,2016-02-27,52.08971553610504
636,2016-03-05,52.08971553610504
637,2016-03-12,57.374179431072214
638,2016-03-19,55.864332603938735
639,2016-03-26,58.12910284463896
640,2016-04-02,55.864332603938735
641,2016-04-09,52.08971553610504
642,2016-04-16,52.08971553610504
643,2016-04-23,53.59956236323852
644,2016-04-30,58.12910284463896
645,2016-05-07,56.61925601750547
646,2016-05-14,55.10940919037199
647,2016-05-21,55.10940919037199
648,2016-05-28,60.393873085339166
649,2016-06-04,56.61925601750547
650,2016-06-11,58.8840262582057
651,2016-06-18,61.14879649890591
652,2016-06-25,59.63894967177244
653,2016-07-02,64.92341356673961
654,2016-07-09,64.92341356673961
655,2016-07-16,65.67833698030634
656,2016-07-23,67.18818380743983
657,2016-07-30,63.41356673960613
658,2016-08-06,61.14879649890591
659,2016-08-13,59.63894967177244
660,2016-08-20,57.374179431072214
661,2016-08-27,58.8840262582057
662,2016-09-03,59.63894967177244
663,2016-09-10,57.374179431072214
664,2016-09-17,56.61925601750547
665,2016-09-24,54.35448577680525
666,2016-10-01,54.35448577680525
667,2016-10-08,55.864332603938735
668,2016-10-15,58.12910284463896
669,2016-10-22,54.35448577680525
670,2016-10-29,54.35448577680525
671,2016-11-05,54.35448577680525
672,2016-11-12,55.10940919037199
673,2016-11-19,53.59956236323852
674,2016-11-26,51.0
675,2016-12-03,53.0
676,2016-12-10,52.0
677,2016-12-17,56.00000000000001
678,2016-12-24,75.0
679,2016-12-31,57.99999999999999
680,2017-01-07,54.0
681,2017-01-14,54.0
682,2017-01-21,55.00000000000001
683,2017-01-28,56.00000000000001
684,2017-02-04,55.00000000000001
685,2017-02-11,65.0
686,2017-02-18,61.00000000000001
687,2017-02-25,57.99999999999999
688,2017-03-04,61.00000000000001
689,2017-03-11,61.00000000000001
690,2017-03-18,59.0
691,2017-03-25,60.00000000000001
692,2017-04-01,61.00000000000001
693,2017-04-08,68.0
694,2017-04-15,60.00000000000001
695,2017-04-22,60.00000000000001
696,2017-04-29,62.000000000000014
697,2017-05-06,62.000000000000014
698,2017-05-13,64.0
699,2017-05-20,63.0
700,2017-05-27,66.0
701,2017-06-03,66.0
702,2017-06-10,67.0
703,2017-06-17,71.00000000000001
704,2017-06-24,73.0
705,2017-07-01,79.0
706,2017-07-08,77.00000000000001
707,2017-07-15,73.0
708,2017-07-22,77.00000000000001
709,2017-07-29,76.00000000000001
710,2017-08-05,72.00000000000001
711,2017-08-12,72.00000000000001
712,2017-08-19,66.0
713,2017-08-26,65.0
714,2017-09-02,67.0
715,2017-09-09,65.0
716,2017-09-16,63.0
717,2017-09-23,64.0
718,2017-09-30,63.0
719,2017-10-07,64.0
720,2017-10-14,59.0
721,2017-10-21,60.00000000000001
722,2017-10-28,59.0
723,2017-11-04,63.0
724,2017-11-11,60.00000000000001
725,2017-11-18,59.0
726,2017-11-25,57.00000000000001
727,2017-12-02,57.00000000000001
728,2017-12-09,55.00000000000001
729,2017-12-16,60.00000000000001
730,2017-12-23,84.0
731,2017-12-30,69.0
732,2018-01-06,59.0
733,2018-01-13,61.00000000000001
734,2018-01-20,61.00000000000001
735,2018-01-27,61.00000000000001
736,2018-02-03,60.00000000000001
737,2018-02-10,73.0
738,2018-02-17,66.0
739,2018-02-24,63.0
740,2018-03-03,66.0
741,2018-03-10,65.0
742,2018-03-17,66.0
743,2018-03-24,70.0
744,2018-03-31,68.0
745,2018-04-07,66.0
746,2018-04-14,62.000000000000014
747,2018-04-21,69.0
748,2018-04-28,67.0
749,2018-05-05,73.0
750,2018-05-12,70.0
751,2018-05-19,80.0
752,2018-05-26,84.0
753,2018-06-02,79.0
754,2018-06-09,76.00000000000001
755,2018-06-16,77.00000000000001
756,2018-06-23,84.0
757,2018-06-30,97.00000000000001
758,2018-07-07,99.0
759,2018-07-14,93.00000000000001
760,2018-07-21,87.00000000000001
761,2018-07-28,86.00000000000001
762,2018-08-04,83.0
763,2018-08-11,80.0
764,2018-08-18,76.00000000000001
765,2018-08-25,71.00000000000001
766,2018-09-01,73.0
767,2018-09-08,68.0
768,2018-09-15,68.0
769,2018-09-22,68.0
770,2018-09-29,71.00000000000001
771,2018-10-06,70.0
772,2018-10-13,68.0
773,2018-10-20,67.0
774,2018-10-27,65.0
775,2018-11-03,68.0
776,2018-11-10,64.0
777,2018-11-17,64.0
778,2018-11-24,61.00000000000001
779,2018-12-01,65.0
780,2018-12-08,65.0
781,2018-12-15,64.0
782,2018-12-22,95.0
783,2018-12-29,83.0
784,2019-01-05,66.0
785,2019-01-12,62.000000000000014
786,2019-01-19,63.0
787,2019-01-26,63.0
788,2019-02-02,67.0
789,2019-02-09,73.0
790,2019-02-16,70.0
791,2019-02-23,67.0
792,2019-03-02,70.0
793,2019-03-09,72.00000000000001
794,2019-03-16,73.0
795,2019-03-23,73.0
796,2019-03-30,71.00000000000001
797,2019-04-06,69.0
798,2019-04-13,74.0
799,2019-04-20,70.0
800,2019-04-27,69.0
801,2019-05-04,75.0
802,2019-05-11,72.00000000000001
803,2019-05-18,76.00000000000001
804,2019-05-25,76.00000000000001
805,2019-06-01,75.0
806,2019-06-08,77.00000000000001
807,2019-06-15,80.0
808,2019-06-22,82.0
809,2019-06-29,83.0
810,2019-07-06,77.00000000000001
811,2019-07-13,84.0
812,2019-07-20,87.00000000000001
813,2019-07-27,85.00000000000001
814,2019-08-03,85.00000000000001
815,2019-08-10,81.0
816,2019-08-17,79.0
817,2019-08-24,72.00000000000001
818,2019-08-31,73.0
819,2019-09-07,71.00000000000001
820,2019-09-14,71.00000000000001
821,2019-09-21,66.0
822,2019-09-28,69.0
823,2019-10-05,74.0
824,2019-10-12,71.00000000000001
825,2019-10-19,69.0
826,2019-10-26,70.0
827,2019-11-02,68.0
828,2019-11-09,68.0
829,2019-11-16,66.0
830,2019-11-23,69.0
831,2019-11-30,64.0
832,2019-12-07,64.0
833,2019-12-14,70.0
834,2019-12-21,100.0
835,2019-12-28,90.0
836,2020-01-04,66.0
837,2020-01-11,67.0
838,2020-01-18,68.0
839,2020-01-25,66.39293598233998
840,2020-02-01,65.48344370860929
841,2020-02-08,78.21633554083887
842,2020-02-15,70.9403973509934
843,2020-02-22,66.39293598233998
844,2020-02-29,64.5739514348786
845,2020-03-07,56.388520971302434
846,2020-03-14,59.116997792494494
