ds,vegan,vegetarian,plant_based_plus_plant_based,vegan_informative,vegetarian_informative,plant based_informative,vegan_behavior,vegetarian_behavior,plant based_behavior,behavior_bare,informative_bare,food
2011-08-06,10.0,15.079454137566286,0.3263125244799697,5.523049367047879,8.41334743059884,0.3263125244799697,4.476950632952121,6.666106706967445,0.0,1353.1017706138457,509.80524995761647,510.4926108374384
2011-08-13,10.0,14.671901323037464,0.38571013794331704,5.317936537915392,7.972463131241375,0.38571013794331704,4.682063462084608,6.699438191796088,0.0,1379.0213266936018,527.4985715843785,528.3004926108374
2011-08-20,11.0,14.671901323037464,0.48574590157088443,5.865912765418053,8.12529815397306,0.48574590157088443,5.134087234581947,6.546603169064403,0.0,1311.2912826190916,503.8120092931648,504.55665024630525
2011-08-27,10.0,14.060572101244237,0.8897416880107784,5.533753820288099,7.830844898254401,0.8425813777595103,4.466246179711901,6.229727202989835,0.04716031025126814,1258.0145901230574,503.8692893664833,504.55665024630525
2011-09-03,11.0,15.690783359359514,1.5301813682307406,5.634788604761582,8.495118605639988,1.3312878858666966,5.365211395238418,7.195664753719527,0.19889348236404392,1293.4029133658987,533.377252102193,534.2364532019703
2011-09-10,11.0,15.28323054483069,1.2449656179443194,5.963970982550659,8.825540892093272,1.0727279631136009,5.036029017449341,6.457689652737417,0.17223765483071846,1273.6643543781263,509.74796988429796,510.4926108374384
2011-09-17,11.0,15.28323054483069,1.3583333103851847,5.832293873873178,8.013007703214697,1.153288483205758,5.167706126126822,7.270222841615992,0.2050448271794267,1298.7158035667042,527.3840114377415,528.3004926108374
2011-09-24,12.0,16.30211258115274,1.3569726290704218,6.934067841267566,8.91243555683431,1.1560286984345836,5.065932158732434,7.389677024318431,0.20094393063583824,1305.4662213385773,521.39077077329,522.3645320197044
2011-10-01,11.0,15.079454137566286,0.9780507069276967,5.561897035806507,8.622379955641522,0.8365697761738923,5.438102964193493,6.457074181924764,0.14148093075380438,1291.9878796375308,527.4412915110601,528.3004926108374
2011-10-08,11.0,15.894559766623917,1.0649838537566303,5.830335768826847,9.146976397909445,0.9542596470797399,5.169664231173153,6.747583368714472,0.11072420667689045,1268.2547820737273,515.5120902554754,516.4285714285713
2011-10-15,11.0,16.30211258115274,0.9703604338416704,5.778122729585669,9.21661968206651,0.8965442960570768,5.221877270414331,7.085492899086232,0.07381613778459363,1319.5048466762862,527.2694512911045,528.3004926108374
2011-10-22,12.0,15.28323054483069,0.9945322408534045,6.591720095311182,8.701327019610963,0.8899593789918969,5.408279904688818,6.581903525219728,0.10457286186150763,1306.5521160384533,515.3975301088384,516.4285714285713
2011-10-29,11.0,15.690783359359514,0.8911023693255413,5.617671344267727,8.535794215308401,0.796781748823005,5.382328655732273,7.154989144051113,0.09432062050253628,1332.3642180028894,521.505330919927,522.3645320197044
2011-11-05,12.0,15.690783359359514,1.0394665562033552,6.454401243157076,8.332598154961195,0.9492468322444074,5.545598756842924,7.358185204398319,0.09021972395894776,1358.2723756757293,521.276210626653,522.3645320197044
2011-11-12,13.0,16.913441802945965,0.7836056446266113,6.96677276860382,9.372079628864125,0.7159408516574005,6.03322723139618,7.541362174081841,0.06766479296921081,1443.584055330754,533.2054118822374,534.2364532019703
2011-11-19,17.0,17.117218210210375,0.7296355656490934,9.172340734732188,8.675687751372042,0.6558194278644998,7.827659265267813,8.441530458838333,0.07381613778459363,1825.1016821889932,539.084092400052,540.1724137931034
2011-11-26,11.0,15.079454137566286,0.8283258387351199,6.1634720543440205,8.756475775593316,0.7463079078633492,4.8365279456559795,6.322978361972971,0.0820179308717707,1247.2354162620877,515.3975301088384,516.4285714285713
2011-12-03,11.0,13.856795693979826,0.6959845617536853,6.154516443694075,7.919795015920896,0.6959845617536853,4.845483556305925,5.93700067805893,0.0,1370.9512974188876,527.326731364423,528.3004926108374
2011-12-10,12.0,14.264348508508645,0.5096883965679547,6.842200688795444,7.910513849174225,0.5096883965679547,5.157799311204556,6.35383465933442,0.0,1484.5227259331693,521.161650480016,522.3645320197044
2011-12-17,14.0,15.894559766623917,0.7445422970185961,7.471397674772362,7.9862539910507495,0.7445422970185961,6.528602325227638,7.908305775573168,0.0,1869.7134080700855,532.9762915889635,534.2364532019703
2011-12-24,12.0,16.913441802945965,0.8402970862336551,5.945958275383012,8.539155080724084,0.7152197416542048,6.054041724616988,8.37428672222188,0.1250773445794503,1731.5722399742672,509.0606090044761,510.4926108374384
2011-12-31,14.0,20.173864319176513,0.9028443048094122,7.381938663883188,11.221070798776735,0.7962209946761103,6.618061336116812,8.952793520399778,0.10662331013330191,1437.2992978663483,521.0470903333791,522.3645320197044
2012-01-07,14.0,18.33987665379683,1.0751509866842965,7.487535456781637,9.723064025140623,0.9377709524740806,6.512464543218363,8.616812628656206,0.1373800342102159,1457.0376901592656,527.097611071149,528.3004926108374
2012-01-14,14.0,17.320994617474785,1.143569173001989,8.107707012769243,8.614848554522228,1.0369458628686872,5.892292987230757,8.706146062952557,0.10662331013330191,1396.8563320595647,503.2964886332984,504.55665024630525
2012-01-21,13.0,16.30211258115274,1.2212524349619132,6.899234427549793,8.684504569298184,1.042863435315812,6.100765572450207,7.617608011854556,0.17838899964610125,1371.275249610193,520.932530186742,522.3645320197044
2012-01-28,14.0,15.894559766623917,1.1288917536471503,8.14691191653101,8.06393727665274,1.0079153056112886,5.8530880834689905,7.8306224899711765,0.12097644803586179,1396.985387603741,514.9392895222904,516.4285714285713
2012-02-04,13.0,15.28323054483069,1.202508162436008,7.579479846204051,7.79395040390836,1.0999857488462947,5.420520153795949,7.489280140922331,0.10252241358971335,1330.1453422079774,479.3235259754925,480.8128078817733
2012-02-11,13.0,14.875677730301874,1.0778571585405998,7.573307334100546,7.909261808768669,0.979435641494475,5.426692665899454,6.966415921533205,0.09842151704612483,1436.4277944064363,514.8247293756535,516.4285714285713
2012-02-18,14.0,16.505888988417148,1.0737903053695335,8.4851976003796,8.462772530365525,0.9917723744977628,5.5148023996204,8.043116458051623,0.0820179308717707,1364.4198154614392,526.6966505579196,528.3004926108374
2012-02-25,14.0,16.913441802945965,1.2598723493138222,8.147172345074178,9.100018895287668,1.1491481426369317,5.852827654925822,7.813422907658295,0.11072420667689045,1289.2857834049557,544.3326921113633,546.1083743842365
