,Search Term,vegetarian restaurants near me
170,2016-02-27,20.359081419624218
171,2016-03-05,16.517745302713987
172,2016-03-12,21.127348643006265
173,2016-03-19,20.359081419624218
174,2016-03-26,19.974947807933198
175,2016-04-02,21.127348643006265
176,2016-04-09,21.511482254697288
177,2016-04-16,19.59081419624217
178,2016-04-23,24.200417536534445
179,2016-04-30,24.968684759916496
180,2016-05-07,24.58455114822547
181,2016-05-14,23.04801670146138
182,2016-05-21,23.04801670146138
183,2016-05-28,28.810020876826727
184,2016-06-04,21.127348643006265
185,2016-06-11,28.810020876826727
186,2016-06-18,31.11482254697286
187,2016-06-25,33.035490605427974
188,2016-07-02,30.346555323590817
189,2016-07-09,31.11482254697286
190,2016-07-16,36.49269311064718
191,2016-07-23,37.26096033402923
192,2016-07-30,38.413361169102295
193,2016-08-06,26.88935281837161
194,2016-08-13,24.58455114822547
195,2016-08-20,34.57202505219207
196,2016-08-27,27.657620041753656
197,2016-09-03,28.810020876826727
198,2016-09-10,29.962421711899793
199,2016-09-17,26.505219206680586
200,2016-09-24,27.657620041753656
201,2016-10-01,25.73695198329854
202,2016-10-08,26.505219206680586
203,2016-10-15,30.346555323590817
204,2016-10-22,26.121085594989562
205,2016-10-29,29.19415448851775
206,2016-11-05,26.121085594989562
207,2016-11-12,27.657620041753656
208,2016-11-19,24.968684759916496
209,2016-11-26,22.0
210,2016-12-03,27.0
211,2016-12-10,27.999999999999996
212,2016-12-17,32.99999999999999
213,2016-12-24,37.0
214,2016-12-31,37.0
215,2017-01-07,31.0
216,2017-01-14,34.0
217,2017-01-21,29.000000000000004
218,2017-01-28,29.000000000000004
219,2017-02-04,23.0
220,2017-02-11,34.0
221,2017-02-18,32.0
222,2017-02-25,34.0
223,2017-03-04,32.0
224,2017-03-11,29.000000000000004
225,2017-03-18,38.0
226,2017-03-25,39.0
227,2017-04-01,38.0
228,2017-04-08,42.0
229,2017-04-15,32.0
230,2017-04-22,38.0
231,2017-04-29,35.0
232,2017-05-06,37.0
233,2017-05-13,40.0
234,2017-05-20,43.0
235,2017-05-27,46.0
236,2017-06-03,39.0
237,2017-06-10,42.0
238,2017-06-17,43.0
239,2017-06-24,49.00000000000001
240,2017-07-01,51.0
241,2017-07-08,46.0
242,2017-07-15,51.0
243,2017-07-22,46.0
244,2017-07-29,47.0
245,2017-08-05,47.0
246,2017-08-12,56.99999999999999
247,2017-08-19,59.0
248,2017-08-26,67.0
249,2017-09-02,65.99999999999999
250,2017-09-09,67.0
251,2017-09-16,75.0
252,2017-09-23,74.0
253,2017-09-30,59.0
254,2017-10-07,65.99999999999999
255,2017-10-14,54.0
256,2017-10-21,51.99999999999999
257,2017-10-28,47.99999999999999
258,2017-11-04,47.0
259,2017-11-11,39.0
260,2017-11-18,41.0
261,2017-11-25,34.0
262,2017-12-02,37.0
263,2017-12-09,35.0
264,2017-12-16,39.0
265,2017-12-23,55.99999999999999
266,2017-12-30,47.99999999999999
267,2018-01-06,45.0
268,2018-01-13,43.0
269,2018-01-20,51.0
270,2018-01-27,51.0
271,2018-02-03,49.00000000000001
272,2018-02-10,65.0
273,2018-02-17,60.0
274,2018-02-24,53.0
275,2018-03-03,55.99999999999999
276,2018-03-10,55.00000000000001
277,2018-03-17,54.0
278,2018-03-24,60.0
279,2018-03-31,50.0
280,2018-04-07,46.0
281,2018-04-14,42.0
282,2018-04-21,41.0
283,2018-04-28,45.0
284,2018-05-05,49.00000000000001
285,2018-05-12,46.0
286,2018-05-19,49.00000000000001
287,2018-05-26,51.99999999999999
288,2018-06-02,51.0
289,2018-06-09,58.00000000000001
290,2018-06-16,64.0
291,2018-06-23,55.99999999999999
292,2018-06-30,63.0
293,2018-07-07,68.0
294,2018-07-14,65.99999999999999
295,2018-07-21,69.0
296,2018-07-28,65.99999999999999
297,2018-08-04,65.0
298,2018-08-11,61.0
299,2018-08-18,58.00000000000001
300,2018-08-25,56.99999999999999
301,2018-09-01,54.0
302,2018-09-08,47.0
303,2018-09-15,53.0
304,2018-09-22,50.0
305,2018-09-29,51.0
306,2018-10-06,51.0
307,2018-10-13,54.0
308,2018-10-20,49.00000000000001
309,2018-10-27,47.0
310,2018-11-03,49.00000000000001
311,2018-11-10,46.0
312,2018-11-17,44.0
313,2018-11-24,46.0
314,2018-12-01,44.0
315,2018-12-08,41.0
316,2018-12-15,46.0
317,2018-12-22,63.0
318,2018-12-29,61.0
319,2019-01-05,47.99999999999999
320,2019-01-12,49.00000000000001
321,2019-01-19,46.0
322,2019-01-26,43.0
323,2019-02-02,47.0
324,2019-02-09,47.0
325,2019-02-16,53.0
326,2019-02-23,44.0
327,2019-03-02,55.99999999999999
328,2019-03-09,49.00000000000001
329,2019-03-16,55.99999999999999
330,2019-03-23,55.00000000000001
331,2019-03-30,56.99999999999999
332,2019-04-06,54.0
333,2019-04-13,62.0
334,2019-04-20,58.00000000000001
335,2019-04-27,55.00000000000001
336,2019-05-04,58.00000000000001
337,2019-05-11,56.99999999999999
338,2019-05-18,55.99999999999999
339,2019-05-25,56.99999999999999
340,2019-06-01,55.00000000000001
341,2019-06-08,60.0
342,2019-06-15,62.0
343,2019-06-22,61.0
344,2019-06-29,65.0
345,2019-07-06,67.0
346,2019-07-13,68.0
347,2019-07-20,65.99999999999999
348,2019-07-27,71.00000000000001
349,2019-08-03,70.0
350,2019-08-10,64.0
351,2019-08-17,67.0
352,2019-08-24,60.0
353,2019-08-31,59.0
354,2019-09-07,55.00000000000001
355,2019-09-14,55.00000000000001
356,2019-09-21,59.0
357,2019-09-28,60.0
358,2019-10-05,56.99999999999999
359,2019-10-12,60.0
360,2019-10-19,54.0
361,2019-10-26,59.0
362,2019-11-02,61.0
363,2019-11-09,65.0
364,2019-11-16,65.99999999999999
365,2019-11-23,69.0
366,2019-11-30,61.0
367,2019-12-07,63.0
368,2019-12-14,64.0
369,2019-12-21,95.99999999999999
370,2019-12-28,100.0
371,2020-01-04,64.0
372,2020-01-11,68.0
373,2020-01-18,59.0
374,2020-01-25,55.95652173913043
375,2020-02-01,54.521739130434774
376,2020-02-08,58.1086956521739
377,2020-02-15,55.2391304347826
378,2020-02-22,53.80434782608695
379,2020-02-29,52.3695652173913
380,2020-03-07,39.45652173913043
381,2020-03-14,15.065217391304348
382,2020-03-21,7.17391304347826
383,2020-03-28,7.891304347826086
384,2020-04-04,8.608695652173912
385,2020-04-11,9.326086956521738
386,2020-04-18,9.326086956521738
387,2020-04-25,10.76086956521739
388,2020-05-02,12.91304347826087
389,2020-05-09,16.499999999999996
390,2020-05-16,17.217391304347824
391,2020-05-23,16.499999999999996
392,2020-05-30,20.08695652173913
393,2020-06-06,22.956521739130434
394,2020-06-13,22.239130434782606
395,2020-06-20,27.978260869565215
396,2020-06-27,29.41304347826087
397,2020-07-04,34.43478260869565
