,Search Term,vegetarian restaurants
262,2009-01-03,38.24103044721602
263,2009-01-10,36.60212914233533
264,2009-01-17,32.231725662653496
265,2009-01-24,28.95392305289213
266,2009-01-31,34.96322783745464
267,2009-02-07,44.79663566673876
268,2009-02-14,34.96322783745464
269,2009-02-21,33.870626967534186
270,2009-02-28,34.96322783745464
271,2009-03-07,35.509528272414876
272,2009-03-14,33.870626967534186
273,2009-03-21,38.24103044721602
274,2009-03-28,33.870626967534186
275,2009-04-04,38.78733088217624
276,2009-04-11,39.8799317520967
277,2009-04-18,34.96322783745464
278,2009-04-25,36.60212914233533
279,2009-05-02,39.33363131713647
280,2009-05-09,36.60212914233533
281,2009-05-16,39.33363131713647
282,2009-05-23,37.69473001225578
283,2009-05-30,44.79663566673876
284,2009-06-06,39.33363131713647
285,2009-06-13,43.157734361858076
286,2009-06-20,41.518833056977385
287,2009-06-27,40.97253262201716
288,2009-07-04,41.518833056977385
289,2009-07-11,44.79663566673876
290,2009-07-18,45.88923653665922
291,2009-07-25,43.704034796818306
292,2009-08-01,49.167039146420585
293,2009-08-08,49.167039146420585
294,2009-08-15,45.34293610169899
295,2009-08-22,42.611433926897845
296,2009-08-29,41.518833056977385
297,2009-09-05,36.60212914233533
298,2009-09-12,41.518833056977385
299,2009-09-19,39.33363131713647
300,2009-09-26,37.69473001225578
301,2009-10-03,40.97253262201716
302,2009-10-10,42.065133491937615
303,2009-10-17,37.69473001225578
304,2009-10-24,37.14842957729555
305,2009-10-31,40.97253262201716
306,2009-11-07,36.0558287073751
307,2009-11-14,37.69473001225578
308,2009-11-21,38.78733088217624
309,2009-11-28,34.96322783745464
310,2009-12-05,36.60212914233533
311,2009-12-12,34.96322783745464
312,2009-12-19,36.0558287073751
313,2009-12-26,48.62073871146036
314,2010-01-02,42.611433926897845
315,2010-01-09,39.33363131713647
316,2010-01-16,44.25033523177853
317,2010-01-23,42.611433926897845
318,2010-01-30,43.704034796818306
319,2010-02-06,48.07443827650014
320,2010-02-13,48.62073871146036
321,2010-02-20,42.065133491937615
322,2010-02-27,39.8799317520967
323,2010-03-06,43.157734361858076
324,2010-03-13,45.34293610169899
325,2010-03-20,40.97253262201716
326,2010-03-27,49.713339581380815
327,2010-04-03,41.518833056977385
328,2010-04-10,42.065133491937615
329,2010-04-17,42.065133491937615
330,2010-04-24,49.167039146420585
331,2010-05-01,46.43553697161945
332,2010-05-08,49.167039146420585
333,2010-05-15,40.97253262201716
334,2010-05-22,42.611433926897845
335,2010-05-29,49.167039146420585
336,2010-06-05,44.25033523177853
337,2010-06-12,46.43553697161945
338,2010-06-19,43.704034796818306
339,2010-06-26,47.5281378415399
340,2010-07-03,49.167039146420585
341,2010-07-10,48.62073871146036
342,2010-07-17,54.63004349602287
343,2010-07-24,45.34293610169899
344,2010-07-31,54.63004349602287
345,2010-08-07,50.25964001634106
346,2010-08-14,51.898541321221735
347,2010-08-21,45.88923653665922
348,2010-08-28,43.704034796818306
349,2010-09-04,44.25033523177853
350,2010-09-11,43.704034796818306
351,2010-09-18,42.611433926897845
352,2010-09-25,39.33363131713647
353,2010-10-02,46.43553697161945
354,2010-10-09,44.25033523177853
355,2010-10-16,43.704034796818306
356,2010-10-23,39.33363131713647
357,2010-10-30,39.33363131713647
358,2010-11-06,40.97253262201716
359,2010-11-13,41.518833056977385
360,2010-11-20,39.33363131713647
361,2010-11-27,36.0558287073751
362,2010-12-04,34.96322783745464
363,2010-12-11,34.416927402494416
364,2010-12-18,38.78733088217624
365,2010-12-25,45.34293610169899
366,2011-01-01,44.25033523177853
367,2011-01-08,42.611433926897845
368,2011-01-15,43.157734361858076
369,2011-01-22,40.426232187056925
370,2011-01-29,42.065133491937615
371,2011-02-05,47.5281378415399
372,2011-02-12,46.43553697161945
373,2011-02-19,39.33363131713647
374,2011-02-26,40.426232187056925
375,2011-03-05,41.518833056977385
376,2011-03-12,43.157734361858076
377,2011-03-19,40.97253262201716
378,2011-03-26,43.157734361858076
379,2011-04-02,45.88923653665922
380,2011-04-09,43.157734361858076
381,2011-04-16,45.34293610169899
382,2011-04-23,39.33363131713647
383,2011-04-30,40.426232187056925
384,2011-05-07,43.157734361858076
385,2011-05-14,40.97253262201716
386,2011-05-21,41.518833056977385
387,2011-05-28,44.79663566673876
388,2011-06-04,41.518833056977385
389,2011-06-11,49.167039146420585
390,2011-06-18,44.25033523177853
391,2011-06-25,44.25033523177853
392,2011-07-02,46.98183740657968
393,2011-07-09,45.34293610169899
394,2011-07-16,48.62073871146036
395,2011-07-23,48.62073871146036
396,2011-07-30,49.713339581380815
397,2011-08-06,53.537442626102425
398,2011-08-13,51.352240886261505
399,2011-08-20,41.518833056977385
400,2011-08-27,46.43553697161945
401,2011-09-03,42.611433926897845
402,2011-09-10,39.33363131713647
403,2011-09-17,39.8799317520967
404,2011-09-24,40.97253262201716
405,2011-10-01,42.065133491937615
406,2011-10-08,39.33363131713647
407,2011-10-15,43.157734361858076
408,2011-10-22,40.426232187056925
409,2011-10-29,40.426232187056925
410,2011-11-05,40.97253262201716
411,2011-11-12,37.69473001225578
412,2011-11-19,39.33363131713647
413,2011-11-26,34.96322783745464
414,2011-12-03,35.509528272414876
415,2011-12-10,36.0558287073751
416,2011-12-17,40.426232187056925
417,2011-12-24,45.34293610169899
418,2011-12-31,44.25033523177853
419,2012-01-07,44.25033523177853
420,2012-01-14,45.88923653665922
421,2012-01-21,39.33363131713647
422,2012-01-28,34.96322783745464
423,2012-02-04,44.79663566673876
424,2012-02-11,48.62073871146036
425,2012-02-18,44.79663566673876
426,2012-02-25,43.704034796818306
427,2012-03-03,44.79663566673876
428,2012-03-10,46.43553697161945
429,2012-03-17,44.79663566673876
430,2012-03-24,45.88923653665922
431,2012-03-31,41.518833056977385
432,2012-04-07,46.43553697161945
433,2012-04-14,43.157734361858076
434,2012-04-21,44.79663566673876
435,2012-04-28,46.43553697161945
436,2012-05-05,50.25964001634106
437,2012-05-12,47.5281378415399
438,2012-05-19,46.43553697161945
439,2012-05-26,48.07443827650014
440,2012-06-02,48.07443827650014
441,2012-06-09,48.07443827650014
442,2012-06-16,48.07443827650014
443,2012-06-23,49.167039146420585
444,2012-06-30,49.713339581380815
445,2012-07-07,50.25964001634106
446,2012-07-14,51.898541321221735
447,2012-07-21,51.898541321221735
448,2012-07-28,49.713339581380815
449,2012-08-04,50.80594045130128
450,2012-08-11,49.713339581380815
451,2012-08-18,50.25964001634106
452,2012-08-25,49.167039146420585
453,2012-09-01,47.5281378415399
454,2012-09-08,44.79663566673876
455,2012-09-15,46.98183740657968
456,2012-09-22,43.704034796818306
457,2012-09-29,42.611433926897845
458,2012-10-06,41.518833056977385
459,2012-10-13,40.97253262201716
460,2012-10-20,40.426232187056925
461,2012-10-27,32.231725662653496
462,2012-11-03,37.69473001225578
463,2012-11-10,38.78733088217624
464,2012-11-17,32.778026097613726
465,2012-11-24,35.187628865979384
466,2012-12-01,34.523711340206184
467,2012-12-08,33.19587628865979
468,2012-12-15,35.187628865979384
469,2012-12-22,48.465979381443304
470,2012-12-29,47.802061855670104
471,2013-01-05,42.490721649484534
472,2013-01-12,45.14639175257732
473,2013-01-19,43.81855670103093
474,2013-01-26,43.81855670103093
475,2013-02-02,45.14639175257732
476,2013-02-09,52.449484536082466
477,2013-02-16,47.802061855670104
478,2013-02-23,44.48247422680412
479,2013-03-02,44.48247422680412
480,2013-03-09,46.47422680412372
481,2013-03-16,49.12989690721649
482,2013-03-23,49.12989690721649
483,2013-03-30,45.14639175257732
484,2013-04-06,44.48247422680412
485,2013-04-13,43.154639175257735
486,2013-04-20,43.154639175257735
487,2013-04-27,45.810309278350516
488,2013-05-04,45.810309278350516
489,2013-05-11,45.14639175257732
490,2013-05-18,45.810309278350516
491,2013-05-25,46.47422680412372
492,2013-06-01,46.47422680412372
493,2013-06-08,45.810309278350516
494,2013-06-15,47.13814432989691
495,2013-06-22,46.47422680412372
496,2013-06-29,53.11340206185567
497,2013-07-06,52.449484536082466
498,2013-07-13,51.12164948453608
499,2013-07-20,52.449484536082466
500,2013-07-27,51.785567010309286
501,2013-08-03,55.10515463917526
502,2013-08-10,53.11340206185567
503,2013-08-17,53.77731958762887
504,2013-08-24,47.802061855670104
505,2013-08-31,45.14639175257732
506,2013-09-07,43.154639175257735
507,2013-09-14,42.490721649484534
508,2013-09-21,44.48247422680412
509,2013-09-28,45.810309278350516
510,2013-10-05,45.14639175257732
511,2013-10-12,41.82680412371134
512,2013-10-19,40.49896907216495
513,2013-10-26,39.83505154639175
514,2013-11-02,42.490721649484534
515,2013-11-09,40.49896907216495
516,2013-11-16,39.17113402061856
517,2013-11-23,36.51546391752577
518,2013-11-30,35.85154639175258
519,2013-12-07,37.843298969072166
520,2013-12-14,39.83505154639175
521,2013-12-21,47.13814432989691
522,2013-12-28,53.77731958762887
523,2014-01-04,45.810309278350516
524,2014-01-11,47.802061855670104
525,2014-01-18,45.810309278350516
526,2014-01-25,45.14639175257732
527,2014-02-01,42.490721649484534
528,2014-02-08,53.11340206185567
529,2014-02-15,45.14639175257732
530,2014-02-22,43.154639175257735
531,2014-03-01,48.465979381443304
532,2014-03-08,48.465979381443304
533,2014-03-15,49.12989690721649
534,2014-03-22,50.457731958762885
535,2014-03-29,48.465979381443304
536,2014-04-05,50.457731958762885
537,2014-04-12,49.7938144329897
538,2014-04-19,47.802061855670104
539,2014-04-26,47.802061855670104
540,2014-05-03,48.465979381443304
541,2014-05-10,47.13814432989691
542,2014-05-17,46.47422680412372
543,2014-05-24,49.7938144329897
544,2014-05-31,44.48247422680412
545,2014-06-07,46.47422680412372
546,2014-06-14,47.802061855670104
547,2014-06-21,45.14639175257732
548,2014-06-28,52.449484536082466
549,2014-07-05,51.12164948453608
550,2014-07-12,50.457731958762885
551,2014-07-19,49.7938144329897
552,2014-07-26,55.769072164948454
553,2014-08-02,56.43298969072165
554,2014-08-09,53.77731958762887
555,2014-08-16,53.11340206185567
556,2014-08-23,47.13814432989691
557,2014-08-30,46.47422680412372
558,2014-09-06,47.13814432989691
559,2014-09-13,46.47422680412372
560,2014-09-20,43.154639175257735
561,2014-09-27,46.47422680412372
562,2014-10-04,47.802061855670104
563,2014-10-11,42.490721649484534
564,2014-10-18,45.14639175257732
565,2014-10-25,39.83505154639175
566,2014-11-01,42.490721649484534
567,2014-11-08,44.48247422680412
568,2014-11-15,41.16288659793814
569,2014-11-22,36.51546391752577
570,2014-11-29,36.51546391752577
571,2014-12-06,41.16288659793814
572,2014-12-13,37.843298969072166
573,2014-12-20,45.14639175257732
574,2014-12-27,53.77731958762887
575,2015-01-03,41.82680412371134
576,2015-01-10,46.47422680412372
577,2015-01-17,45.810309278350516
578,2015-01-24,39.83505154639175
579,2015-01-31,44.48247422680412
580,2015-02-07,51.785567010309286
581,2015-02-14,45.14639175257732
582,2015-02-21,43.81855670103093
583,2015-02-28,45.14639175257732
584,2015-03-07,47.13814432989691
585,2015-03-14,45.810309278350516
586,2015-03-21,48.465979381443304
587,2015-03-28,46.47422680412372
588,2015-04-04,46.47422680412372
589,2015-04-11,46.47422680412372
590,2015-04-18,47.13814432989691
591,2015-04-25,45.14639175257732
592,2015-05-02,47.802061855670104
593,2015-05-09,48.465979381443304
594,2015-05-16,49.7938144329897
595,2015-05-23,48.465979381443304
596,2015-05-30,48.465979381443304
597,2015-06-06,53.11340206185567
598,2015-06-13,49.7938144329897
599,2015-06-20,54.44123711340206
600,2015-06-27,51.785567010309286
601,2015-07-04,57.09690721649484
602,2015-07-11,58.42474226804124
603,2015-07-18,59.088659793814436
604,2015-07-25,58.42474226804124
605,2015-08-01,57.76082474226805
606,2015-08-08,59.088659793814436
607,2015-08-15,54.44123711340206
608,2015-08-22,52.449484536082466
609,2015-08-29,48.465979381443304
610,2015-09-05,51.12164948453608
611,2015-09-12,48.465979381443304
612,2015-09-19,49.12989690721649
613,2015-09-26,49.7938144329897
614,2015-10-03,46.47422680412372
615,2015-10-10,53.77731958762887
616,2015-10-17,49.12989690721649
617,2015-10-24,45.810309278350516
618,2015-10-31,47.13814432989691
619,2015-11-07,47.802061855670104
620,2015-11-14,44.48247422680412
621,2015-11-21,42.490721649484534
622,2015-11-28,43.154639175257735
623,2015-12-05,43.81855670103093
624,2015-12-12,47.13814432989691
625,2015-12-19,55.769072164948454
626,2015-12-26,66.39175257731958
627,2016-01-02,55.10515463917526
628,2016-01-09,52.449484536082466
629,2016-01-16,47.13814432989691
630,2016-01-23,51.12164948453608
631,2016-01-30,49.7938144329897
632,2016-02-06,59.75257731958763
633,2016-02-13,57.09690721649484
634,2016-02-20,48.465979381443304
635,2016-02-27,52.449484536082466
636,2016-03-05,49.7938144329897
637,2016-03-12,53.77731958762887
638,2016-03-19,61.74432989690721
639,2016-03-26,55.10515463917526
640,2016-04-02,57.09690721649484
641,2016-04-09,56.43298969072165
642,2016-04-16,55.10515463917526
643,2016-04-23,55.769072164948454
644,2016-04-30,61.74432989690721
645,2016-05-07,60.41649484536082
646,2016-05-14,61.08041237113402
647,2016-05-21,59.088659793814436
648,2016-05-28,63.07216494845361
649,2016-06-04,57.76082474226805
650,2016-06-11,60.41649484536082
651,2016-06-18,58.42474226804124
652,2016-06-25,61.08041237113402
653,2016-07-02,61.08041237113402
654,2016-07-09,59.088659793814436
655,2016-07-16,63.07216494845361
656,2016-07-23,63.7360824742268
657,2016-07-30,65.72783505154639
658,2016-08-06,60.41649484536082
659,2016-08-13,56.43298969072165
660,2016-08-20,61.74432989690721
661,2016-08-27,53.77731958762887
662,2016-09-03,54.44123711340206
663,2016-09-10,59.088659793814436
664,2016-09-17,55.769072164948454
665,2016-09-24,53.11340206185567
666,2016-10-01,57.76082474226805
667,2016-10-08,57.09690721649484
668,2016-10-15,56.43298969072165
669,2016-10-22,53.11340206185567
670,2016-10-29,55.10515463917526
671,2016-11-05,51.12164948453608
672,2016-11-12,49.7938144329897
673,2016-11-19,47.13814432989691
674,2016-11-26,46.99999999999999
675,2016-12-03,46.0
676,2016-12-10,49.0
677,2016-12-17,55.00000000000001
678,2016-12-24,62.999999999999986
679,2016-12-31,61.999999999999986
680,2017-01-07,55.00000000000001
681,2017-01-14,56.99999999999999
682,2017-01-21,59.0
683,2017-01-28,59.0
684,2017-02-04,57.99999999999999
685,2017-02-11,66.0
686,2017-02-18,61.999999999999986
687,2017-02-25,59.0
688,2017-03-04,62.999999999999986
689,2017-03-11,59.0
690,2017-03-18,66.0
691,2017-03-25,61.999999999999986
692,2017-04-01,63.99999999999999
693,2017-04-08,67.0
694,2017-04-15,56.99999999999999
695,2017-04-22,59.0
696,2017-04-29,57.99999999999999
697,2017-05-06,61.0
698,2017-05-13,63.99999999999999
699,2017-05-20,61.999999999999986
700,2017-05-27,69.0
701,2017-06-03,60.0
702,2017-06-10,67.0
703,2017-06-17,69.0
704,2017-06-24,75.0
705,2017-07-01,77.0
706,2017-07-08,77.99999999999999
707,2017-07-15,87.0
708,2017-07-22,81.0
709,2017-07-29,78.99999999999999
710,2017-08-05,100.0
711,2017-08-12,77.99999999999999
712,2017-08-19,77.99999999999999
713,2017-08-26,92.0
714,2017-09-02,71.0
715,2017-09-09,69.0
716,2017-09-16,71.0
717,2017-09-23,77.99999999999999
718,2017-09-30,69.0
719,2017-10-07,71.0
720,2017-10-14,67.0
721,2017-10-21,66.0
722,2017-10-28,63.99999999999999
723,2017-11-04,63.99999999999999
724,2017-11-11,62.999999999999986
725,2017-11-18,57.99999999999999
726,2017-11-25,56.99999999999999
727,2017-12-02,60.0
728,2017-12-09,57.99999999999999
729,2017-12-16,63.99999999999999
730,2017-12-23,76.0
731,2017-12-30,73.99999999999999
732,2018-01-06,65.0
733,2018-01-13,66.0
734,2018-01-20,67.0
735,2018-01-27,66.0
736,2018-02-03,63.99999999999999
737,2018-02-10,77.99999999999999
738,2018-02-17,73.99999999999999
739,2018-02-24,61.999999999999986
740,2018-03-03,69.0
741,2018-03-10,67.0
742,2018-03-17,67.0
743,2018-03-24,72.99999999999999
744,2018-03-31,68.0
745,2018-04-07,66.0
746,2018-04-14,61.0
747,2018-04-21,65.0
748,2018-04-28,61.999999999999986
749,2018-05-05,71.0
750,2018-05-12,67.0
751,2018-05-19,67.0
752,2018-05-26,70.0
753,2018-06-02,68.0
754,2018-06-09,69.0
755,2018-06-16,69.0
756,2018-06-23,67.0
757,2018-06-30,68.0
758,2018-07-07,71.99999999999999
759,2018-07-14,73.99999999999999
760,2018-07-21,77.0
761,2018-07-28,71.99999999999999
762,2018-08-04,71.99999999999999
763,2018-08-11,73.99999999999999
764,2018-08-18,71.0
765,2018-08-25,65.0
766,2018-09-01,66.0
767,2018-09-08,61.0
768,2018-09-15,62.999999999999986
769,2018-09-22,60.0
770,2018-09-29,60.0
771,2018-10-06,62.999999999999986
772,2018-10-13,63.99999999999999
773,2018-10-20,60.0
774,2018-10-27,60.0
775,2018-11-03,57.99999999999999
776,2018-11-10,57.99999999999999
777,2018-11-17,56.00000000000001
778,2018-11-24,53.99999999999999
779,2018-12-01,53.99999999999999
780,2018-12-08,55.00000000000001
781,2018-12-15,59.0
782,2018-12-22,76.0
783,2018-12-29,76.0
784,2019-01-05,62.999999999999986
785,2019-01-12,60.0
786,2019-01-19,60.0
787,2019-01-26,56.99999999999999
788,2019-02-02,60.0
789,2019-02-09,60.0
790,2019-02-16,61.0
791,2019-02-23,59.0
792,2019-03-02,65.0
793,2019-03-09,62.999999999999986
794,2019-03-16,66.0
795,2019-03-23,67.0
796,2019-03-30,66.0
797,2019-04-06,67.0
798,2019-04-13,71.0
799,2019-04-20,62.999999999999986
800,2019-04-27,62.999999999999986
801,2019-05-04,67.0
802,2019-05-11,67.0
803,2019-05-18,66.0
804,2019-05-25,66.0
805,2019-06-01,66.0
806,2019-06-08,70.0
807,2019-06-15,71.99999999999999
808,2019-06-22,69.0
809,2019-06-29,71.0
810,2019-07-06,71.0
811,2019-07-13,70.0
812,2019-07-20,66.0
813,2019-07-27,76.0
814,2019-08-03,73.99999999999999
815,2019-08-10,68.0
816,2019-08-17,73.99999999999999
817,2019-08-24,66.0
818,2019-08-31,68.0
819,2019-09-07,62.999999999999986
820,2019-09-14,65.0
821,2019-09-21,61.0
822,2019-09-28,70.0
823,2019-10-05,61.0
824,2019-10-12,65.0
825,2019-10-19,61.999999999999986
826,2019-10-26,62.999999999999986
827,2019-11-02,62.999999999999986
828,2019-11-09,69.0
829,2019-11-16,68.0
830,2019-11-23,68.0
831,2019-11-30,60.0
832,2019-12-07,65.0
833,2019-12-14,68.0
834,2019-12-21,81.0
835,2019-12-28,86.0
836,2020-01-04,69.0
837,2020-01-11,72.99999999999999
838,2020-01-18,68.0
839,2020-01-25,74.58866544789761
840,2020-02-01,67.87568555758683
841,2020-02-08,73.84277879341865
842,2020-02-15,70.85923217550273
843,2020-02-22,63.400365630712976
844,2020-02-29,57.433272394881165
845,2020-03-07,46.24497257769652
