,Search Term,plant based recipes
547,2019-05-25,15.0
548,2019-06-01,17.0
549,2019-06-08,18.0
550,2019-06-15,18.0
551,2019-06-22,17.0
552,2019-06-29,17.0
553,2019-07-06,18.0
554,2019-07-13,20.0
555,2019-07-20,20.999999999999996
556,2019-07-27,20.999999999999996
557,2019-08-03,23.0
558,2019-08-10,20.999999999999996
559,2019-08-17,18.0
560,2019-08-24,18.999999999999996
561,2019-08-31,18.999999999999996
562,2019-09-07,18.0
563,2019-09-14,20.0
564,2019-09-21,16.0
565,2019-09-28,21.999999999999996
566,2019-10-05,24.0
567,2019-10-12,36.0
568,2019-10-19,88.99999999999999
569,2019-10-26,100.0
570,2019-11-02,92.0
571,2019-11-09,92.0
572,2019-11-16,82.0
573,2019-11-23,59.0
574,2019-11-30,54.99999999999999
575,2019-12-07,43.0
576,2019-12-14,40.0
577,2019-12-21,41.0
578,2019-12-28,83.99999999999999
579,2020-01-04,70.0
580,2020-01-11,55.99999999999999
581,2020-01-18,52.99999999999999
582,2020-01-25,47.920318725099605
583,2020-02-01,42.486055776892435
584,2020-02-08,44.462151394422314
585,2020-02-15,43.474103585657375
586,2020-02-22,37.05179282868526
587,2020-02-29,32.605577689243034
588,2020-03-07,28.159362549800797
589,2020-03-14,18.772908366533866
590,2020-03-21,19.760956175298805
591,2020-03-28,21.243027888446218
592,2020-04-04,19.760956175298805
593,2020-04-11,23.219123505976096
594,2020-04-18,23.219123505976096
595,2020-04-25,27.66533864541833
596,2020-05-02,26.677290836653388
597,2020-05-09,28.159362549800797
598,2020-05-16,26.677290836653388
599,2020-05-23,25.68924302788845
600,2020-05-30,21.243027888446218
601,2020-06-06,23.713147410358566
602,2020-06-13,23.713147410358566
603,2020-06-20,25.68924302788845
604,2020-06-27,23.713147410358566
605,2020-07-04,28.159362549800797
606,2020-07-11,30.62948207171315
607,2020-07-18,28.159362549800797
608,2020-07-25,26.677290836653388
609,2020-08-01,25.68924302788845
610,2020-08-08,26.183266932270914
611,2020-08-15,22.725099601593627
612,2020-08-22,22.725099601593627
613,2020-08-29,23.713147410358566
614,2020-09-05,22.725099601593627
615,2020-09-12,23.219123505976096
616,2020-09-19,20.254980079681275
617,2020-09-26,22.231075697211157
618,2020-10-03,23.219123505976096
619,2020-10-10,23.219123505976096
620,2020-10-17,23.219123505976096
621,2020-10-24,19.760956175298805
622,2020-10-31,17.290836653386453
623,2020-11-07,20.749003984063748
624,2020-11-14,18.772908366533866
625,2020-11-21,16.796812749003983
626,2020-11-28,17.784860557768926
627,2020-12-05,18.278884462151396
628,2020-12-12,16.302788844621517
629,2020-12-19,16.302788844621517
630,2020-12-26,30.135458167330682
631,2021-01-02,32.11155378486056
632,2021-01-09,26.677290836653388
633,2021-01-16,26.183266932270914
634,2021-01-23,26.183266932270914
635,2021-01-30,24.701195219123505
636,2021-02-06,23.219123505976096
637,2021-02-13,23.219123505976096
638,2021-02-20,29.14741035856574
639,2021-02-27,23.219123505976096
640,2021-03-06,20.254980079681275
641,2021-03-13,19.760956175298805
642,2021-03-20,22.231075697211157
643,2021-03-27,25.19521912350598
644,2021-04-03,26.677290836653388
645,2021-04-10,23.219123505976096
646,2021-04-17,23.219123505976096
647,2021-04-24,20.749003984063748
648,2021-05-01,23.713147410358566
649,2021-05-08,21.737051792828687
650,2021-05-15,19.760956175298805
651,2021-05-22,21.737051792828687
652,2021-05-29,19.760956175298805
653,2021-06-05,20.254980079681275
654,2021-06-12,20.254980079681275
655,2021-06-19,18.772908366533866
656,2021-06-26,20.749003984063748
657,2021-07-03,18.772908366533866
658,2021-07-10,19.760956175298805
659,2021-07-17,20.749003984063748
660,2021-07-24,19.266932270916335
661,2021-07-31,20.254980079681275
662,2021-08-07,22.231075697211157
663,2021-08-14,21.243027888446218
664,2021-08-21,18.278884462151396
665,2021-08-28,18.772908366533866
666,2021-09-04,17.784860557768926
667,2021-09-11,18.278884462151396
668,2021-09-18,18.772908366533866
669,2021-09-25,18.772908366533866
670,2021-10-02,18.772908366533866
671,2021-10-09,16.796812749003983
672,2021-10-16,15.808764940239046
673,2021-10-23,18.278884462151396
674,2021-10-30,16.302788844621517
675,2021-11-06,18.772908366533866
676,2021-11-13,16.796812749003983
677,2021-11-20,15.314741035856574
678,2021-11-27,15.808764940239046
679,2021-12-04,16.302788844621517
680,2021-12-11,14.820717131474105
681,2021-12-18,14.326693227091633
682,2021-12-25,23.713147410358566
683,2022-01-01,29.14741035856574
684,2022-01-08,22.725099601593627
685,2022-01-15,20.749003984063748
686,2022-01-22,19.266932270916335
687,2022-01-29,19.266932270916335
688,2022-02-05,17.290836653386453
689,2022-02-12,16.796812749003983
690,2022-02-19,15.808764940239046
691,2022-02-26,15.808764940239046
692,2022-03-05,14.326693227091633
693,2022-03-12,15.808764940239046
694,2022-03-19,15.314741035856574
695,2022-03-26,15.314741035856574
696,2022-04-02,15.808764940239046
697,2022-04-09,14.326693227091633
698,2022-04-16,15.314741035856574
699,2022-04-23,14.326693227091633
700,2022-04-30,13.338645418326694
701,2022-05-07,12.844621513944224
702,2022-05-14,13.338645418326694
703,2022-05-21,11.856573705179283
704,2022-05-28,11.856573705179283
705,2022-06-04,13.338645418326694
706,2022-06-11,13.338645418326694
707,2022-06-18,13.832669322709165
708,2022-06-25,13.338645418326694
709,2022-07-02,12.844621513944224
710,2022-07-09,11.856573705179283
711,2022-07-16,13.338645418326694
712,2022-07-23,13.832669322709165
713,2022-07-30,11.856573705179283
714,2022-08-06,14.326693227091633
715,2022-08-13,13.338645418326694
716,2022-08-20,14.820717131474105
717,2022-08-27,11.856573705179283
718,2022-09-03,12.350597609561753
719,2022-09-10,10.868525896414344
720,2022-09-17,10.374501992031874
721,2022-09-24,9.386454183266933
722,2022-10-01,11.362549800796813
723,2022-10-08,11.856573705179283
724,2022-10-15,11.362549800796813
725,2022-10-22,10.374501992031874
726,2022-10-29,11.362549800796813
727,2022-11-05,9.386454183266933
728,2022-11-12,11.362549800796813
729,2022-11-19,8.398406374501992
730,2022-11-26,10.868525896414344
731,2022-12-03,9.880478087649402
732,2022-12-10,8.398406374501992
733,2022-12-17,8.398406374501992
734,2022-12-24,12.844621513944224
735,2022-12-31,16.796812749003983
736,2023-01-07,13.832669322709165
737,2023-01-14,12.350597609561753
738,2023-01-21,14.326693227091633
739,2023-01-28,13.338645418326694
740,2023-02-04,11.856573705179283
741,2023-02-11,11.856573705179283
742,2023-02-18,13.832669322709165
743,2023-02-25,12.844621513944224
744,2023-03-04,13.338645418326694
745,2023-03-11,11.856573705179283
746,2023-03-18,11.856573705179283
747,2023-03-25,11.856573705179283
748,2023-04-01,13.832669322709165
749,2023-04-08,14.326693227091633
750,2023-04-15,14.326693227091633
751,2023-04-22,12.350597609561753
752,2023-04-29,11.856573705179283
753,2023-05-06,10.868525896414344
754,2023-05-13,10.374501992031874
755,2023-05-20,10.868525896414344
756,2023-05-27,11.362549800796813
757,2023-06-03,11.856573705179283
758,2023-06-10,10.868525896414344
759,2023-06-17,9.880478087649402
760,2023-06-24,10.868525896414344
761,2023-07-01,11.856573705179283
762,2023-07-08,12.844621513944224
763,2023-07-15,11.856573705179283
764,2023-07-22,11.362549800796813
765,2023-07-29,11.362549800796813
766,2023-08-05,11.362549800796813
767,2023-08-12,10.374501992031874
768,2023-08-19,10.374501992031874
769,2023-08-26,10.868525896414344
770,2023-09-02,12.350597609561753
771,2023-09-09,11.362549800796813
772,2023-09-16,10.374501992031874
773,2023-09-23,9.880478087649402
774,2023-09-30,10.868525896414344
775,2023-10-07,10.868525896414344
776,2023-10-14,11.362549800796813
777,2023-10-21,10.868525896414344
778,2023-10-28,11.362549800796813
779,2023-11-04,9.386454183266933
780,2023-11-11,8.398406374501992
781,2023-11-18,8.892430278884463
782,2023-11-25,8.892430278884463
783,2023-12-02,8.892430278884463
784,2023-12-09,8.892430278884463
785,2023-12-16,8.892430278884463
786,2023-12-23,11.856573705179283
787,2023-12-30,49.40239043824701
788,2024-01-06,43.474103585657375
789,2024-01-13,29.64143426294821
790,2024-01-20,21.243027888446218
791,2024-01-27,18.772908366533866
792,2024-02-03,17.784860557768926
793,2024-02-10,13.832669322709165
794,2024-02-17,13.338645418326694
795,2024-02-24,14.326693227091633
796,2024-03-02,12.844621513944224
797,2024-03-09,12.844621513944224
798,2024-03-16,12.844621513944224
799,2024-03-23,12.844621513944224
800,2024-03-30,10.868525896414344
801,2024-04-06,10.868525896414344
802,2024-04-13,10.374501992031874
803,2024-04-20,12.350597609561753
804,2024-04-27,10.374501992031874
805,2024-05-04,10.868525896414344
806,2024-05-11,9.880478087649402
807,2024-05-18,11.856573705179283
808,2024-05-25,9.386454183266933
