,Search Term,vegan diet plan
513,2018-09-29,43.0
514,2018-10-06,46.99999999999999
515,2018-10-13,36.99999999999999
516,2018-10-20,38.0
517,2018-10-27,36.0
518,2018-11-03,41.99999999999999
519,2018-11-10,41.0
520,2018-11-17,34.0
521,2018-11-24,38.99999999999999
522,2018-12-01,36.99999999999999
523,2018-12-08,35.0
524,2018-12-15,36.0
525,2018-12-22,41.99999999999999
526,2018-12-29,69.0
527,2019-01-05,57.99999999999999
528,2019-01-12,48.99999999999999
529,2019-01-19,51.0
530,2019-01-26,48.0
531,2019-02-02,41.0
532,2019-02-09,41.0
533,2019-02-16,48.99999999999999
534,2019-02-23,46.0
535,2019-03-02,41.99999999999999
536,2019-03-09,43.0
537,2019-03-16,43.99999999999999
538,2019-03-23,38.0
539,2019-03-30,48.0
540,2019-04-06,43.99999999999999
541,2019-04-13,41.99999999999999
542,2019-04-20,50.0
543,2019-04-27,38.0
544,2019-05-04,40.0
545,2019-05-11,43.0
546,2019-05-18,35.0
547,2019-05-25,48.99999999999999
548,2019-06-01,51.99999999999999
549,2019-06-08,46.99999999999999
550,2019-06-15,46.0
551,2019-06-22,38.99999999999999
552,2019-06-29,41.99999999999999
553,2019-07-06,45.0
554,2019-07-13,51.99999999999999
555,2019-07-20,46.99999999999999
556,2019-07-27,46.0
557,2019-08-03,48.0
558,2019-08-10,56.99999999999999
559,2019-08-17,45.0
560,2019-08-24,48.0
561,2019-08-31,36.99999999999999
562,2019-09-07,38.0
563,2019-09-14,46.99999999999999
564,2019-09-21,41.99999999999999
565,2019-09-28,43.0
566,2019-10-05,38.99999999999999
567,2019-10-12,54.99999999999999
568,2019-10-19,87.99999999999999
569,2019-10-26,90.0
570,2019-11-02,87.99999999999999
571,2019-11-09,84.99999999999999
572,2019-11-16,73.99999999999999
573,2019-11-23,55.99999999999999
574,2019-11-30,57.99999999999999
575,2019-12-07,51.99999999999999
576,2019-12-14,48.99999999999999
577,2019-12-21,63.0
578,2019-12-28,97.99999999999999
579,2020-01-04,74.99999999999999
580,2020-01-11,55.99999999999999
581,2020-01-18,59.999999999999986
582,2020-01-25,49.82625482625483
583,2020-02-01,55.984555984555996
584,2020-02-08,50.386100386100395
585,2020-02-15,49.26640926640927
586,2020-02-22,45.34749034749036
587,2020-02-29,39.18918918918919
588,2020-03-07,35.83011583011584
589,2020-03-14,24.633204633204635
590,2020-03-21,24.073359073359075
591,2020-03-28,25.193050193050198
592,2020-04-04,34.71042471042472
593,2020-04-11,39.18918918918919
594,2020-04-18,41.42857142857144
595,2020-04-25,41.42857142857144
596,2020-05-02,39.749034749034756
597,2020-05-09,41.42857142857144
598,2020-05-16,50.94594594594596
599,2020-05-23,42.54826254826256
600,2020-05-30,45.90733590733592
601,2020-06-06,48.14671814671815
602,2020-06-13,40.868725868725875
603,2020-06-20,40.30888030888032
604,2020-06-27,35.83011583011584
605,2020-07-04,38.62934362934364
606,2020-07-11,40.868725868725875
607,2020-07-18,40.30888030888032
608,2020-07-25,43.667953667953675
609,2020-08-01,39.18918918918919
610,2020-08-08,40.868725868725875
611,2020-08-15,39.749034749034756
612,2020-08-22,35.270270270270274
613,2020-08-29,35.83011583011584
614,2020-09-05,37.50965250965251
615,2020-09-12,38.069498069498074
616,2020-09-19,34.71042471042472
617,2020-09-26,34.71042471042472
618,2020-10-03,34.71042471042472
619,2020-10-10,32.47104247104248
620,2020-10-17,30.231660231660236
621,2020-10-24,29.111969111969117
622,2020-10-31,25.193050193050198
623,2020-11-07,29.111969111969117
624,2020-11-14,30.791505791505795
625,2020-11-21,30.231660231660236
626,2020-11-28,31.911196911196914
627,2020-12-05,25.193050193050198
628,2020-12-12,21.833976833976838
629,2020-12-19,26.312741312741316
630,2020-12-26,48.14671814671815
631,2021-01-02,39.749034749034756
632,2021-01-09,31.911196911196914
633,2021-01-16,37.50965250965251
634,2021-01-23,33.030888030888036
635,2021-01-30,29.67181467181468
636,2021-02-06,33.030888030888036
637,2021-02-13,34.150579150579155
638,2021-02-20,34.150579150579155
639,2021-02-27,31.911196911196914
640,2021-03-06,29.67181467181468
641,2021-03-13,33.030888030888036
642,2021-03-20,32.47104247104248
643,2021-03-27,30.791505791505795
644,2021-04-03,38.069498069498074
645,2021-04-10,33.5907335907336
646,2021-04-17,33.030888030888036
647,2021-04-24,26.312741312741316
648,2021-05-01,29.111969111969117
649,2021-05-08,29.111969111969117
650,2021-05-15,28.55212355212356
651,2021-05-22,34.150579150579155
652,2021-05-29,34.150579150579155
653,2021-06-05,27.992277992277998
654,2021-06-12,29.111969111969117
655,2021-06-19,28.55212355212356
656,2021-06-26,31.911196911196914
657,2021-07-03,23.513513513513516
658,2021-07-10,29.111969111969117
659,2021-07-17,34.71042471042472
660,2021-07-24,29.67181467181468
661,2021-07-31,24.073359073359075
662,2021-08-07,22.95366795366796
663,2021-08-14,24.073359073359075
664,2021-08-21,27.992277992277998
665,2021-08-28,26.87258687258688
666,2021-09-04,24.633204633204635
667,2021-09-11,21.833976833976838
668,2021-09-18,26.312741312741316
669,2021-09-25,25.193050193050198
670,2021-10-02,24.633204633204635
671,2021-10-09,21.833976833976838
672,2021-10-16,19.034749034749037
673,2021-10-23,20.15444015444016
674,2021-10-30,20.15444015444016
675,2021-11-06,27.992277992277998
676,2021-11-13,20.71428571428572
677,2021-11-20,19.594594594594597
678,2021-11-27,22.95366795366796
679,2021-12-04,21.27413127413128
680,2021-12-11,22.393822393822397
681,2021-12-18,21.27413127413128
682,2021-12-25,35.270270270270274
683,2022-01-01,32.47104247104248
684,2022-01-08,25.752895752895753
685,2022-01-15,20.15444015444016
686,2022-01-22,26.312741312741316
687,2022-01-29,26.87258687258688
688,2022-02-05,22.393822393822397
689,2022-02-12,24.633204633204635
690,2022-02-19,23.513513513513516
691,2022-02-26,24.633204633204635
692,2022-03-05,22.393822393822397
693,2022-03-12,20.71428571428572
694,2022-03-19,19.034749034749037
695,2022-03-26,24.073359073359075
696,2022-04-02,20.71428571428572
697,2022-04-09,22.393822393822397
698,2022-04-16,22.95366795366796
699,2022-04-23,20.15444015444016
700,2022-04-30,24.073359073359075
701,2022-05-07,24.073359073359075
702,2022-05-14,20.15444015444016
703,2022-05-21,19.034749034749037
704,2022-05-28,20.15444015444016
705,2022-06-04,20.15444015444016
706,2022-06-11,22.393822393822397
707,2022-06-18,18.474903474903478
708,2022-06-25,21.833976833976838
709,2022-07-02,21.27413127413128
710,2022-07-09,20.15444015444016
711,2022-07-16,22.393822393822397
712,2022-07-23,18.474903474903478
713,2022-07-30,20.71428571428572
714,2022-08-06,17.91505791505792
715,2022-08-13,21.833976833976838
716,2022-08-20,17.91505791505792
717,2022-08-27,18.474903474903478
718,2022-09-03,15.115830115830118
719,2022-09-10,17.35521235521236
720,2022-09-17,13.43629343629344
721,2022-09-24,15.675675675675679
722,2022-10-01,17.91505791505792
723,2022-10-08,16.7953667953668
724,2022-10-15,15.675675675675679
725,2022-10-22,18.474903474903478
726,2022-10-29,17.91505791505792
727,2022-11-05,18.474903474903478
728,2022-11-12,19.034749034749037
729,2022-11-19,16.23552123552124
730,2022-11-26,15.115830115830118
731,2022-12-03,18.474903474903478
732,2022-12-10,15.115830115830118
733,2022-12-17,14.555984555984558
734,2022-12-24,18.474903474903478
735,2022-12-31,24.073359073359075
736,2023-01-07,16.23552123552124
737,2023-01-14,19.594594594594597
738,2023-01-21,17.91505791505792
739,2023-01-28,15.675675675675679
740,2023-02-04,16.7953667953668
741,2023-02-11,19.594594594594597
742,2023-02-18,18.474903474903478
743,2023-02-25,18.474903474903478
744,2023-03-04,18.474903474903478
745,2023-03-11,16.23552123552124
746,2023-03-18,15.675675675675679
747,2023-03-25,17.91505791505792
748,2023-04-01,16.23552123552124
749,2023-04-08,13.43629343629344
750,2023-04-15,14.555984555984558
751,2023-04-22,15.675675675675679
752,2023-04-29,17.91505791505792
753,2023-05-06,16.23552123552124
754,2023-05-13,15.115830115830118
755,2023-05-20,14.555984555984558
756,2023-05-27,13.996138996138999
757,2023-06-03,16.23552123552124
758,2023-06-10,17.35521235521236
759,2023-06-17,10.63706563706564
760,2023-06-24,17.35521235521236
761,2023-07-01,13.996138996138999
762,2023-07-08,17.91505791505792
763,2023-07-15,13.996138996138999
764,2023-07-22,14.555984555984558
765,2023-07-29,17.35521235521236
766,2023-08-05,15.115830115830118
767,2023-08-12,15.115830115830118
768,2023-08-19,17.91505791505792
769,2023-08-26,13.43629343629344
770,2023-09-02,13.43629343629344
771,2023-09-09,11.756756756756758
772,2023-09-16,11.756756756756758
773,2023-09-23,13.43629343629344
774,2023-09-30,12.876447876447877
775,2023-10-07,11.196911196911199
776,2023-10-14,10.07722007722008
777,2023-10-21,13.43629343629344
778,2023-10-28,13.43629343629344
779,2023-11-04,12.316602316602317
780,2023-11-11,12.316602316602317
781,2023-11-18,11.756756756756758
782,2023-11-25,14.555984555984558
783,2023-12-02,10.07722007722008
784,2023-12-09,11.756756756756758
785,2023-12-16,9.517374517374519
786,2023-12-23,12.316602316602317
787,2023-12-30,45.34749034749036
788,2024-01-06,38.069498069498074
789,2024-01-13,23.513513513513516
790,2024-01-20,19.594594594594597
791,2024-01-27,16.7953667953668
792,2024-02-03,16.23552123552124
793,2024-02-10,17.91505791505792
794,2024-02-17,17.35521235521236
795,2024-02-24,13.43629343629344
796,2024-03-02,15.675675675675679
797,2024-03-09,12.316602316602317
798,2024-03-16,16.23552123552124
799,2024-03-23,14.555984555984558
800,2024-03-30,16.23552123552124
801,2024-04-06,15.115830115830118
802,2024-04-13,9.517374517374519
803,2024-04-20,12.876447876447877
804,2024-04-27,9.517374517374519
805,2024-05-04,16.23552123552124
806,2024-05-11,10.63706563706564
807,2024-05-18,14.555984555984558
808,2024-05-25,11.196911196911199
