ds,tgc,wth,cowspiracy,fok,okja,yawye,sustainability,animal_welfare,climate,climate_change,health,vegan,vegetarian,plant_based_plus_plant_based,vegan_informative,vegetarian_informative,plant_based_informative,vegan_behavior,vegetarian_behavior,plant_based_behavior,behavior_bare,informative_bare,food,date_col,Year_Old,Month_Old,Day,Month,Year,rdpi,All Fresh Retail Beef,Choice Retail Beef,ksu_chicken,ksu_pork,ksu_beef,Date,Zhao,StewartMilk,StewartPBMilk,Time,tgc_bin,tgc_bin*Time,tgc_bin*Time_C,fok_bin,fok_bin*Time,fok_bin*Time_C,okja_bin,okja_bin*Time,okja_bin*Time_C,wth_bin,wth_bin*Time,wth_bin*Time_C,cowspiracy_bin,cowspiracy_bin*Time,cowspiracy_bin*Time_C,owth_bin,owth_bin*Time,owth_bin*Time_C,yawye_bin,yawye_bin*Time,yawye_bin*Time_C,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
2017-11-30,0.0,10.32,1.44,5.5200000000000005,9.0,0.0,67.24137931034483,5.29,428.57142857142856,77.77777777777777,3550.0,83.0,25.2,3.2793296704,65.271387014,15.852654126047998,2.82997102304,17.728612986,9.347345873952,0.44935864736,1655.9420852459014,462.8148,549.78,2017-11-30,2017,11,30,12,2017,45136.0,75.61,71.48,142.64,96.56,147.09,2017-12-01,0.0008986363001464,0.3335964864295165,0.0314802072065723,167,0,0,0,1,167,79,1,167,6,1,167,6,1,167,27,1,167,6,0,0,0,26.28,19.32,573.5905856595512,0,0,0,0,0,0,0,0,0,0,0,1
2017-12-31,0.0,12.04,1.3199999999999998,8.74,8.0,0.0,79.3103448275862,6.44,499.99999999999994,77.77777777777777,4200.0,89.0,30.0,4.9720431712,69.462898376,19.415600095768,4.24810693216,19.537101624,10.584399904232002,0.7239362390400002,1466.3167508196725,500.9662,583.1,2017-12-31,2017,12,31,1,2018,45390.0,82.5,78.5,158.76,109.45,161.0,2018-01-01,0.0010055958969885,0.2984908191399418,0.0289725995239779,168,0,0,0,1,168,80,1,168,7,1,168,7,1,168,28,1,168,7,0,0,0,30.1,20.04,657.0881226053639,1,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,0.0,8.6,1.2,6.9,6.0,0.0,94.82758620689656,7.36,528.5714285714286,66.66666666666666,4100.0,84.0,27.6,4.284756672,65.666710198,18.033805326536,3.70919323264,18.333289802000003,9.566194673464002,0.5755634393600001,1520.3962213114753,523.5405000000001,608.09,2018-01-31,2018,1,31,2,2018,45479.0,68.34,65.57,140.96,90.61,133.91,2018-02-01,0.0010813917973193,,,169,0,0,0,1,169,81,1,169,8,1,169,8,1,169,29,1,169,8,0,0,0,22.7,14.6,690.0656814449917,0,1,0,0,0,0,0,0,0,0,0,0
2018-02-28,0.0,7.74,1.3199999999999998,6.67,4.0,0.0,87.93103448275863,11.5,514.2857142857142,66.66666666666666,3100.0,83.0,25.2,4.2974701728,65.207054938,15.887605320568,3.741579128,17.792945062,9.312394679432,0.5558910448000001,1449.2493114754095,511.4620000000001,608.09,2018-02-28,2018,2,28,3,2018,45624.0,78.54,75.18,146.56,98.98,153.72000000000003,2018-03-01,0.0011369732271701,,,170,0,0,0,1,170,82,1,170,9,1,170,9,1,170,30,1,170,9,0,0,0,19.73,11.74,668.8834154351395,0,0,1,0,0,0,0,0,0,0,0,0
2018-03-31,0.0,6.88,1.56,5.98,4.0,0.0,100.0,12.88,485.71428571428567,77.77777777777777,3350.0,77.0,23.4,4.144756672000001,60.62799243,15.182070088751995,3.62361882624,16.37200757,8.217929911248001,0.52113784576,1375.1032081967212,500.7163,599.76,2018-03-31,2018,3,31,4,2018,45703.0,76.49,73.36,148.31,91.12,149.85,2018-04-01,0.0011975991483545,,,171,0,0,0,1,171,83,1,171,10,1,171,10,1,171,31,1,171,10,0,0,0,18.42,10.879999999999999,663.4920634920634,0,0,0,1,0,0,0,0,0,0,0,0
2018-04-30,1.44,5.16,1.2,5.29,3.0,0.0,84.48275862068967,11.270000000000001,442.85714285714283,77.77777777777777,3000.0,73.0,22.8,4.0089945056000005,57.250927826,15.083915731032,3.5174616758400004,15.749072174,7.716084268968002,0.49153282976,1390.2917704918034,494.802,591.43,2018-04-30,2018,4,30,5,2018,45835.0,82.88,79.4,165.91,92.29,162.28,2018-05-01,0.0012224161497508,,,172,0,0,0,1,172,84,1,172,11,1,172,11,1,172,32,1,172,11,0,0,0,16.09,8.16,605.1176792556103,0,0,0,0,1,0,0,0,0,0,0,0
2018-05-31,1.44,5.16,0.84,5.29,3.0,0.0,62.06896551724138,9.89,300.0,33.33333333333333,3000.0,78.0,22.8,3.7078053376,61.065177392,14.459398563327998,3.1867567267200005,16.934822608,8.340601436672003,0.52104861088,1545.5279639344262,510.9622,641.41,2018-05-31,2018,5,31,6,2018,45998.0,83.63,79.26,151.84,82.44,162.89,2018-06-01,0.0010469167309629,,,173,0,0,0,1,173,85,1,173,12,1,173,12,1,173,33,1,173,12,0,0,0,15.73,8.16,395.4022988505747,0,0,0,0,0,1,0,0,0,0,0,0
2018-06-30,0.96,4.3,0.72,5.75,3.0,0.0,56.896551724137936,9.43,585.7142857142857,22.22222222222222,2900.0,77.0,22.8,3.983567504,59.33781209199999,14.142803967208,3.468439128,17.662187908000003,8.657196032792,0.515128376,1657.2602967213115,480.0579,608.09,2018-06-30,2018,6,30,7,2018,46173.0,83.6,79.67,156.84,87.44,163.26999999999998,2018-07-01,0.0010807102124939,,,174,0,0,0,1,174,86,1,174,13,1,174,13,1,174,34,1,174,13,0,0,0,14.73,7.3,664.8330596606457,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-31,0.96,4.3,0.84,4.83,3.0,0.0,70.6896551724138,8.05,728.5714285714286,33.33333333333333,3200.0,74.0,22.5,3.9920431712,57.019119352,14.420692737488,3.47677199744,16.980880648,8.079307262512001,0.5152711737600001,1506.3676229508194,512.2950000000001,633.08,2018-07-31,2018,7,31,8,2018,46312.0,88.26,84.5,172.06,108.76,172.76,2018-08-01,0.0013035581968128,,,175,0,0,0,1,175,87,1,175,14,1,175,14,1,175,35,1,175,14,0,0,0,13.93,7.3,832.5944170771758,0,0,0,0,0,0,0,1,0,0,0,0
2018-08-31,0.96,4.3,0.96,4.83,3.0,0.0,87.93103448275863,9.66,842.8571428571428,55.55555555555556,2900.0,71.0,22.2,3.856281004800001,55.972122684,14.672908950535998,3.3604678643200003,15.027877316000003,7.527091049464001,0.4958131404800001,1457.6119606557377,500.4664,616.42,2018-08-31,2018,8,31,9,2018,46284.0,76.85,73.07,147.6,89.5,149.92,2018-09-01,0.0012905958506716,,,176,0,0,0,1,176,88,1,176,15,1,176,15,1,176,36,1,176,15,0,0,0,14.05,7.3,986.3437328954569,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-30,1.44,3.44,0.96,4.37,2.0,0.0,89.65517241379311,9.66,928.5714285714286,111.11111111111111,2850.0,70.0,23.1,4.004756672,55.255746702,15.501026089863997,3.54054552096,14.744253298,7.598973910136001,0.46421115104,1414.8997786885247,507.7135,616.42,2018-09-30,2018,9,30,10,2018,46373.0,85.25,80.79,165.84,107.43,166.04000000000002,2018-10-01,0.0012217181726147,,,177,0,0,0,1,177,89,1,177,16,1,177,16,1,177,37,1,177,16,0,0,0,12.21,5.4399999999999995,1129.3377120963328,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-31,1.44,3.44,1.2,4.6000000000000005,2.0,0.0,86.20689655172414,9.66,985.7142857142857,133.33333333333331,2950.0,81.0,24.9,3.2962810048000004,64.47819323,16.56622846716,2.87852720064,16.52180677,8.33377153284,0.41775380416,1599.288757377049,488.6378,599.76,2018-10-31,2018,10,31,11,2018,46476.0,80.63,76.64,144.08,97.29,157.26999999999998,2018-11-01,0.0011728958015544,,,178,0,0,0,1,178,90,1,178,17,1,178,17,1,178,38,1,178,17,0,0,0,12.68,5.4399999999999995,1205.2545155993432,0,0,0,0,0,0,0,0,0,0,1,0
2018-11-30,1.44,3.44,0.96,4.6000000000000005,2.0,0.0,79.3103448275862,8.74,928.5714285714286,111.11111111111111,2850.0,77.0,24.6,3.4193296704,60.301561202,15.978801313983997,2.9574570659200003,16.698438797999998,8.621198686016001,0.46187260448,1747.2761475409834,545.615,666.4,2018-11-30,2018,11,30,12,2018,47038.0,72.05,68.46,132.7,94.34,140.51,2018-12-01,0.0011177666748061,,,179,0,0,0,1,179,91,1,179,18,1,179,18,1,179,39,1,179,18,0,0,0,12.440000000000001,5.4399999999999995,1118.992884510126,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-31,1.44,4.3,0.96,6.21,2.0,0.0,86.20689655172414,8.97,1057.142857142857,133.33333333333331,3750.0,82.0,27.0,5.2774701728,63.66278915,17.785135756015997,4.58053851584,18.337210850000005,9.214864243984,0.69693165696,1556.5753524590164,541.0335,649.74,2018-12-31,2018,12,31,1,2019,47008.0,84.26,79.76,159.18,109.72,164.02,2019-01-01,0.0012390910920295,,,180,0,0,0,1,180,92,1,180,19,1,180,19,1,180,40,1,180,19,0,0,0,14.91,6.3,1276.6830870279146,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,1.44,3.44,1.08,5.29,2.0,0.0,101.72413793103449,9.43,1285.7142857142856,155.55555555555554,3500.0,78.0,24.6,4.9932323392,61.14565361,16.520040201127998,4.33501994912,16.85434639,8.079959798872,0.6582123900800002,1498.2848360655737,512.2950000000001,633.08,2019-01-31,2019,1,31,2,2019,47152.0,69.06,65.88,140.11,99.44,134.94,2019-02-01,0.0013469355683696,,,181,0,0,0,1,181,93,1,181,20,1,181,20,1,181,41,1,181,20,0,0,0,13.25,5.4399999999999995,1542.9939792008754,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-28,1.44,4.3,0.96,5.5200000000000005,2.0,0.0,101.72413793103449,8.74,942.8571428571428,133.33333333333331,3350.0,77.0,23.7,4.7174701728,60.359775166,15.549234599704,4.11980600864,16.640224834,8.150765400296,0.5976641641600001,1516.4944836065574,516.8765000000001,649.74,2019-02-28,2019,2,28,3,2019,47182.0,75.86,73.0,143.47,99.33,148.86,2019-03-01,0.0013902922532439,,,182,0,0,0,1,182,94,1,182,21,1,182,21,1,182,42,1,182,21,0,0,0,14.220000000000002,6.3,1177.9146141215106,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-31,1.44,4.3,1.2,5.5200000000000005,1.0,0.0,113.79310344827587,9.200000000000001,714.2857142857142,188.88888888888889,3300.0,75.0,22.8,4.9889945056,58.47825454,15.018268881976,4.35567689088,16.52174546,7.781731118024001,0.6333176147200001,1441.2138278688524,541.8665000000001,674.73,2019-03-31,2019,3,31,4,2019,47029.0,81.67,78.25,157.19,97.33,159.92000000000002,2019-04-01,0.0015012452787691,,,183,0,0,0,1,183,95,1,183,22,1,183,22,1,183,43,1,183,22,0,0,0,13.46,5.3,1016.967706622879,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-30,0.96,3.44,1.2,4.83,2.0,0.0,103.44827586206897,8.74,742.8571428571428,211.11111111111111,3300.0,72.0,20.4,4.8574701728,56.017855904,12.980234213047996,4.2509085337600006,15.982144096,7.419765786952002,0.60656163904,1502.1218737704917,540.5337000000001,683.0600000000001,2019-04-30,2019,4,30,5,2019,46995.0,84.33,80.47,161.18,95.32,164.8,2019-05-01,0.001812679307999,,,184,0,0,0,1,184,96,1,184,23,1,184,23,1,184,44,1,184,23,0,0,0,12.43,5.4399999999999995,1057.4165298303228,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-31,2.4,3.44,1.08,4.6000000000000005,2.0,0.0,77.58620689655173,8.97,557.1428571428571,111.11111111111111,3600.0,79.0,22.2,5.2986593408000005,61.363726994,14.441597205416,4.59580031456,17.636273006000003,7.758402794584001,0.7028590262400002,1592.7990508196724,531.7039,708.05,2019-05-31,2019,5,31,6,2019,47054.0,79.9,76.57,152.13,89.76,156.47,2019-06-01,0.0020717224594637,,,185,0,0,0,1,185,97,1,185,24,1,185,24,1,185,45,1,185,24,0,0,0,13.520000000000001,5.4399999999999995,745.8401751505199,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-30,3.36,3.44,0.72,5.75,2.0,0.0,74.13793103448276,9.200000000000001,457.1428571428571,77.77777777777777,3800.0,75.0,21.9,5.7101836736000005,57.169431838,14.030574603199998,4.972864507520001,17.830568162000006,7.8694253968,0.7373191660800001,1620.402404918033,553.1953000000001,724.71,2019-06-30,2019,6,30,7,2019,47090.0,87.55,83.4,167.6,91.93,170.95,2019-07-01,0.0024253528741655,,,186,0,0,0,1,186,98,1,186,25,1,186,25,1,186,46,1,186,25,0,0,0,15.270000000000001,5.4399999999999995,609.0585659551177,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-31,2.88,3.44,0.96,5.5200000000000005,2.0,0.0,81.0344827586207,8.74,471.4285714285714,88.88888888888889,3550.0,76.0,21.9,6.4271350080000005,58.30861144799999,14.131604627023997,5.62098029696,17.691388552000003,7.768395372976002,0.8061547110400002,1550.6544852459017,527.1224,691.39,2019-07-31,2019,7,31,8,2019,47332.0,86.27,82.11,167.99,96.99,168.38,2019-08-01,0.0024751974567527,,,187,0,0,0,1,187,99,1,187,26,1,187,26,1,187,47,1,187,26,0,0,0,14.8,5.4399999999999995,641.3519430760809,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-31,15.36,3.44,0.96,5.5200000000000005,2.0,0.0,117.24137931034484,8.74,857.1428571428571,177.77777777777777,3700.0,74.0,22.5,6.2701836736,57.633545046,14.295014136008,5.519951024,16.366454954000005,8.204985863992,0.7502326496000001,1484.577662295082,516.6266,666.4,2019-08-31,2019,8,31,9,2019,47419.0,77.19,73.49,160.45,98.21,150.68,2019-09-01,0.0025186766392259,,,188,0,0,0,1,188,100,1,188,27,1,188,27,1,188,48,1,188,27,0,0,0,27.28,5.4399999999999995,1152.1620142309798,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-30,34.56,3.44,1.08,7.13,2.0,0.0,112.06896551724138,8.280000000000001,1085.7142857142856,133.33333333333331,3650.0,76.0,23.7,10.368324176000002,58.752179978,15.733860846968,8.87892630688,17.247820022000003,7.966139153032,1.4893978691200005,1483.7362999999998,490.5537000000001,633.08,2019-09-30,2019,9,30,10,2019,47477.0,86.4,81.22,178.1,117.44,167.62,2019-10-01,0.0027109970316948,,,189,1,189,0,1,189,101,1,189,28,1,189,28,1,189,49,1,189,28,0,0,0,48.21,5.4399999999999995,1331.1165845648602,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-31,48.0,4.3,0.96,7.590000000000001,3.0,0.0,101.72413793103449,7.590000000000001,1257.142857142857,177.77777777777777,3450.0,100.0,27.9,13.469513344,78.100120998,18.72764537264,11.505325216,21.89987900200001,9.17235462736,1.9641881280000004,1667.6672836065572,498.8837,641.41,2019-10-31,2019,10,31,11,2019,47638.0,82.9,78.7,142.41,95.22,161.60000000000002,2019-11-01,0.002789284657127,,,190,1,190,1,1,190,102,1,190,29,1,190,29,1,190,50,1,190,29,0,0,0,63.85,7.3,1536.6447728516694,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-30,31.68,3.44,0.72,6.67,3.0,0.0,93.10344827586208,6.67,1200.0,177.77777777777777,3050.0,90.0,26.1,10.215610675200002,69.514051686,17.307315546551997,8.686052500160002,20.485948314,8.792684453448,1.52955817504,1716.747775409836,515.5437000000001,658.07,2019-11-30,2019,11,30,12,2019,47337.0,80.93,76.13,156.6,94.24,157.06,2019-12-01,0.0026085894402193,,,191,1,191,2,1,191,103,1,191,30,1,191,30,1,191,51,1,191,30,0,0,0,45.51,6.4399999999999995,1470.88122605364,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,26.88,4.3,0.96,8.280000000000001,4.0,0.0,108.62068965517243,7.590000000000001,1185.7142857142856,200.0,4100.0,94.0,28.8,14.186464678400002,71.652778778,18.572277231711997,12.165702843840002,22.347221222,10.227722768288002,2.0207618345600005,1561.2780147540984,537.0351,674.73,2019-12-31,2019,12,31,1,2020,47829.0,86.4,81.3,170.05,104.76,167.7,2020-01-01,0.0030056826090968,,,192,1,192,3,1,192,104,1,192,31,1,192,31,1,192,52,1,192,31,0,0,0,44.42,8.3,1494.3349753694579,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,15.36,4.3,0.96,7.82,9.0,0.0,120.68965517241381,8.280000000000001,1242.8571428571427,188.88888888888889,3900.0,88.0,25.2,11.5179890112,68.153119996,16.243857956999996,9.92502445984,19.846880004,8.956142043000002,1.59296455136,1568.244055737705,516.6266,666.4,2020-01-31,2020,1,31,2,2020,48014.0,75.76,71.23,141.91,89.31,146.99,2020-02-01,0.0031947346353696,,,193,1,193,4,1,193,105,1,193,32,1,193,32,1,193,53,1,193,32,0,0,0,37.44,13.3,1552.4356869184453,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-29,8.64,2.58,0.72,5.5200000000000005,5.0,0.0,91.37931034482759,6.9,1085.7142857142856,144.44444444444443,4350.0,66.0,19.2,6.859848508800001,50.946994314,12.60546552496,5.93294901696,15.053005686000002,6.594534475040001,0.92689949184,1452.6309393442623,523.0407,641.41,2020-02-29,2020,2,29,3,2020,47329.0,89.33,83.72,162.13,97.09,173.05,2020-03-01,0.0032654163952341,,,194,1,194,5,1,194,106,1,194,33,1,194,33,1,194,54,1,194,33,0,0,0,22.46,7.58,1321.5380405035576,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-31,5.76,2.58,0.84,5.0600000000000005,7.0,0.0,105.17241379310346,5.98,957.1428571428571,155.55555555555554,4000.0,72.0,19.8,6.3252755104,57.133508664,12.977674313776,5.60719463808,14.866491336000005,6.822325686224002,0.7180808723200001,1617.0231459016393,569.5221,683.0600000000001,2020-03-31,2020,3,31,4,2020,54327.0,68.82,65.01,157.17,72.55,133.82999999999998,,,,,195,1,195,6,1,195,107,1,195,34,1,195,34,1,195,55,1,195,34,0,0,0,21.240000000000002,9.58,1217.870826491516,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-30,5.76,2.58,0.84,5.29,4.0,0.0,100.0,6.9,942.8571428571428,133.33333333333331,3650.0,73.0,21.0,7.182226844800001,56.815053092,13.679839754632,6.30029196384,16.184946908,7.320160245368,0.8819348809600001,1611.6881786885249,528.7051,666.4,2020-04-30,2020,4,30,5,2020,51566.0,78.62,75.64,149.69,57.94,154.26,,,,,196,1,196,7,1,196,108,1,196,35,1,196,35,1,196,56,1,196,35,0,0,0,18.47,6.58,1176.1904761904761,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-31,5.279999999999999,2.58,0.6,5.29,4.0,0.0,86.20689655172414,7.13,914.2857142857142,66.66666666666666,3650.0,77.0,20.1,6.8852755104000005,59.725115344,13.165121299855995,6.002494818880001,17.274884656000005,6.934878700144001,0.88278069152,1569.751244262295,529.5381,691.39,2020-05-31,2020,5,31,6,2020,51350.0,111.31,102.04,168.66,106.6,213.35,,,,,197,1,197,8,1,197,109,1,197,36,1,197,36,1,197,57,1,197,36,0,0,0,17.75,6.58,1067.159277504105,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-30,5.76,2.58,0.6,5.98,3.0,0.0,93.10344827586208,6.9,785.7142857142857,55.55555555555556,3900.0,78.0,21.0,7.903416012800001,60.388675128,13.712272795175998,6.842964943360001,17.611324871999997,7.287727204824002,1.0604510694400002,1610.3516360655735,537.6182,716.38,2020-06-30,2020,6,30,7,2020,51816.0,103.57,95.66,164.45,101.39,199.23,,,,,198,1,198,9,1,198,110,1,198,37,1,198,37,1,198,58,1,198,37,0,0,0,17.92,5.58,934.3732895457033,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-31,4.8,2.58,0.6,5.0600000000000005,3.0,0.0,96.55172413793105,7.36,857.1428571428571,66.66666666666666,3700.0,76.0,20.1,7.029513344000001,58.571530924,13.086982959911996,6.0871253990400005,17.428469076000003,7.013017040088001,0.9423879449600002,1552.242367213115,509.1296000000001,683.0600000000001,2020-07-31,2020,7,31,8,2020,49794.0,93.13,86.9,161.47,101.7,180.03,,,,,199,1,199,10,1,199,111,1,199,38,1,199,38,1,199,59,1,199,38,0,0,0,16.04,5.58,1020.3612479474548,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-31,3.84,2.58,0.84,4.6000000000000005,2.0,0.0,125.86206896551725,9.43,1042.857142857143,200.0,3800.0,72.0,20.1,7.029513344000001,56.20522327,12.807273995479996,6.14678709344,15.794776730000004,7.292726004520001,0.88272625056,1471.4179147540983,511.7952,666.4,2020-08-31,2020,8,31,9,2020,50029.0,91.79,85.63,168.33,99.11,177.42000000000002,,,,,200,1,200,11,1,200,112,1,200,39,1,200,39,1,200,60,1,200,39,0,0,0,13.86,4.58,1368.71921182266,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-30,3.36,2.58,0.6,4.140000000000001,2.0,0.0,108.62068965517243,7.82,914.2857142857142,144.44444444444443,3900.0,73.0,20.4,7.194940345600001,56.981846206,13.281127458983995,6.345933025600001,16.018153794000003,7.118872541016001,0.8490073200000001,1575.8787606557376,534.1196,708.05,2020-09-30,2020,9,30,10,2020,49879.0,93.31,87.28,162.97,110.51,180.59,,,,,201,1,201,12,1,201,113,1,201,40,1,201,40,1,201,61,1,201,40,0,0,0,12.68,4.58,1167.350848385331,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-31,3.36,1.72,0.6,3.68,2.0,0.0,96.55172413793105,6.9,928.5714285714286,122.22222222222221,3400.0,74.0,20.1,6.3337511776,58.60518428,13.167819120527998,5.57897303712,15.39481572,6.932180879472001,0.7547781404800002,1627.7130475409836,487.8881,649.74,2020-10-31,2020,10,31,11,2020,49290.0,82.65,77.02,143.21,96.0,159.67000000000002,,,,,202,1,202,13,1,202,114,1,202,41,1,202,41,1,202,62,1,202,41,0,0,0,11.36,3.7199999999999998,1147.3453749315818,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-30,3.36,1.72,0.48,3.68,2.0,0.0,86.20689655172414,6.44,1014.2857142857142,88.88888888888889,3000.0,74.0,20.1,5.8967998432,57.804871112,12.706371348711995,5.13171468992,16.195128888000003,7.393628651288003,0.7650851532800002,1748.043262295082,522.2909999999999,691.39,2020-11-30,2020,11,30,12,2020,49407.0,83.42,77.73,158.66,102.76,161.15,,,,,203,1,203,14,1,203,115,1,203,42,1,203,42,1,203,63,1,203,42,0,0,0,11.24,3.7199999999999998,1189.3814997263273,0,0,0,0,0,0,0,0,0,0,0,1
2020-12-31,3.84,2.58,0.48,4.83,3.0,0.0,87.93103448275863,6.9,1100.0,100.0,4000.0,76.0,21.3,8.463416012800002,59.471194042,13.46212862372,7.347044638080002,16.528805958,7.837871376280001,1.11637137472,1592.7748262295083,492.4696,666.4,2020-12-31,2020,12,31,1,2021,54539.0,83.87,78.45,151.11,106.65,162.32,,,,,204,1,204,15,1,204,116,1,204,43,1,204,43,1,204,64,1,204,43,0,0,0,14.73,5.58,1287.9310344827586,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,4.32,1.72,0.36,4.6000000000000005,2.0,0.0,103.44827586206897,7.13,1428.5714285714284,133.33333333333331,4050.0,75.0,21.0,8.331891680000002,58.856268542,13.734412377752,7.331903882240002,16.143731458,7.265587622248001,0.99998779776,1606.6664147540985,524.7067,691.39,2021-01-31,2021,1,31,2,2021,50017.0,75.05,70.19,135.03,93.92,145.24,,,,,205,1,205,16,1,205,117,1,205,44,1,205,44,1,205,65,1,205,44,0,0,0,13.0,3.7199999999999998,1665.3530377668308,0,1,0,0,0,0,0,0,0,0,0,0
2021-02-28,4.8,1.72,0.96,3.45,2.0,0.0,100.0,6.67,1057.142857142857,100.0,3500.0,73.0,18.3,7.627653846400001,57.115752972,11.56280441996,6.7337856387200015,15.884247028,6.737195580040002,0.8938682076800001,1592.9928852459018,506.46400000000006,699.72,2021-02-28,2021,2,28,3,2021,61509.0,89.4,83.45,169.68,96.83,172.85000000000002,,,,,206,1,206,17,1,206,118,1,206,45,1,206,45,1,206,66,1,206,45,0,0,0,12.93,3.7199999999999998,1257.142857142857,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-31,5.76,2.58,1.7999999999999998,3.91,2.0,0.0,132.75862068965517,7.13,999.9999999999999,133.33333333333331,3200.0,72.0,18.0,8.480367347200001,55.255048608,11.379562119896,7.5266426211200015,16.744951392000004,6.620437880104001,0.95372472608,1632.7480688524588,508.6298000000001,716.38,2021-03-31,2021,3,31,4,2021,52144.0,85.39,81.01,158.37,93.89,166.4,,,,,207,1,207,18,1,207,119,1,207,46,1,207,46,1,207,67,1,207,46,0,0,0,16.05,4.58,1266.0919540229884,0,0,0,1,0,0,0,0,0,0,0,0
2021-04-30,4.8,1.72,0.72,3.68,2.0,0.0,108.62068965517243,7.82,999.9999999999999,111.11111111111111,3000.0,72.0,18.0,7.776129513600001,54.6186736,10.995279710592,6.78373798592,17.381326400000003,7.0047202894080005,0.9923915276800002,1718.722293442623,572.8541,783.02,2021-04-30,2021,4,30,5,2021,50635.0,80.4,75.63,154.86,74.91,156.03,,,,,208,1,208,19,1,208,120,1,208,47,1,208,47,1,208,68,1,208,47,0,0,0,12.92,3.7199999999999998,1219.7318007662834,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-31,3.84,1.72,0.36,3.45,2.0,0.0,93.10344827586208,7.82,828.5714285714286,88.88888888888889,3000.0,68.0,18.0,7.330702512,50.473994456,11.147604743391998,6.3854751856,17.526005544,6.852395256608001,0.9452273264,1717.5989147540984,530.9542,758.03,2021-05-31,2021,5,31,6,2021,50373.0,97.52,92.35,172.65,94.95,189.87,,,,,209,1,209,20,1,209,121,1,209,48,1,209,48,1,209,69,1,209,48,0,0,0,11.37,3.7199999999999998,1010.5637657361796,0,0,0,0,0,1,0,0,0,0,0,0
2021-06-30,3.84,1.72,0.36,3.22,2.0,0.0,87.93103448275863,8.280000000000001,728.5714285714286,88.88888888888889,3050.0,72.0,19.2,6.910702512,54.396449764,12.105653141047998,5.96274402752,17.603550236,7.094346858952001,0.9479584844800004,1843.637049180328,574.7700000000001,816.34,2021-06-30,2021,6,30,7,2021,50654.0,92.13,87.91,161.84,88.45,180.04,,,,,210,1,210,21,1,210,122,1,210,49,1,210,49,1,210,70,1,210,49,0,0,0,11.139999999999999,3.7199999999999998,905.3913519430761,0,0,0,0,0,0,1,0,0,0,0,0
2021-07-31,3.84,1.72,0.36,3.45,2.0,0.0,93.10344827586208,8.280000000000001,700.0,111.11111111111111,3500.0,73.0,18.9,7.0634160128,56.148004734,11.993495789855997,6.128417879360001,16.851995266000003,6.906504210144002,0.9349981334400002,1691.8028114754095,561.8585,791.35,2021-07-31,2021,7,31,8,2021,50501.0,94.74,91.01,166.94,99.48,185.75,,,,,211,1,211,22,1,211,123,1,211,50,1,211,50,1,211,71,1,211,50,0,0,0,11.37,3.7199999999999998,904.2145593869732,0,0,0,0,0,0,0,1,0,0,0,0
2021-08-31,3.36,1.72,0.36,3.22,2.0,0.0,120.68965517241381,7.82,742.8571428571428,111.11111111111111,3650.0,65.0,18.0,6.914940345600001,49.819314076,11.476374469736,6.0453250368,15.180685924,6.523625530264001,0.8696153088,1614.408775409836,501.3827,716.38,2021-08-31,2021,8,31,9,2021,49801.0,94.94,90.57,173.96,104.3,185.51,,,,,212,1,212,23,1,212,124,1,212,51,1,212,51,1,212,72,1,212,51,0,0,0,10.66,3.7199999999999998,974.6579091406677,0,0,0,0,0,0,0,0,1,0,0,0
